0,1,2,3,4
1.0255051851272583,1.0257728874683378,1.0255351504683492,1.025892156258225,1.0268289615713055
1.016473412513733,1.0164439439773558,1.0166855823993681,1.0169500493407249,1.0162184421449898
1.0221498012542725,1.0220677196979522,1.0217013272643087,1.0215254999548193,1.0200832315765318
1.0151972770690918,1.0151409864425658,1.015121532678604,1.0154517804980276,1.0163393238812684
1.018680453300476,1.018628966808319,1.0187257939577101,1.0185120734870432,1.0183286310866473
1.0149414539337158,1.015325230360031,1.0152909675240516,1.0156471354812382,1.0155144574142991
1.0142995119094849,1.0145995080471037,1.0148106840252875,1.0150012935847041,1.014874765015393
1.015660047531128,1.0159514129161835,1.0156880012154579,1.0153640887588262,1.0151006343342364
1.0174437761306763,1.0172145783901214,1.017389408648014,1.0175064487308263,1.0168718813754616
1.0161603689193726,1.0157570123672484,1.0158144986629485,1.015673929274082,1.0150554866880175
1.0141624212265015,1.0144119679927825,1.0141546586155892,1.0141687200516463,1.0142388816423713
1.013553500175476,1.0134094834327698,1.013704485297203,1.0138030919134615,1.0129543889626857
1.0059993267059326,1.006058293581009,1.0062468907237054,1.0068693854361774,1.0073237779788675
1.0123155117034912,1.0119340062141418,1.012149466872215,1.0116302441656586,1.012191692744195
1.0132731199264526,1.0131136894226074,1.013127770423889,1.0131802480220793,1.0126927658677098
1.0068302154541016,1.006789457798004,1.0071682506799697,1.0076589539945124,1.0074143069520591
1.0128082036972046,1.0126985073089598,1.0127754819393155,1.0127480130791662,1.0126076257556673
1.006235122680664,1.006265354156494,1.0062658989429474,1.0063976718783378,1.006587264946103
1.0079493522644043,1.0078861355781554,1.0082094210386274,1.008226583510637,1.0079936808392402
1.0059260129928589,1.005841279029846,1.00554994225502,1.0059187979102133,1.0063686790138482
1.0036896467208862,1.0038272500038148,1.0042174142599107,1.0041734544336798,1.0039717316135766
1.0066125392913818,1.0066301882266997,1.006577270925045,1.006585853114724,1.006566868200153
1.0149773359298706,1.014209297299385,1.0138812796771526,1.0137272158935664,1.0130823697339741
1.0122772455215454,1.0121693193912504,1.0123377284407613,1.0121107219606635,1.0108536832533774
1.0050232410430908,1.0051473796367645,1.0054380097985267,1.0053477783054112,1.0054715269900858
1.0068514347076416,1.0065070956945419,1.0065205873548984,1.0064420662745832,1.0077773058716206
1.0089887380599976,1.0086267352104186,1.008637366890907,1.008189241379499,1.0072130970910187
0.9988216757774353,0.9994246810674666,0.9998183049261569,1.0003097760304807,0.9990587216857818
1.00645911693573,1.0066093027591705,1.0066777595877647,1.0072623791843651,1.0079430210016667
1.003035306930542,1.003398323059082,1.0034599411487577,1.0031160963177679,1.002954491969943
1.0073494911193848,1.0075554549694061,1.0073009744286536,1.0072042300552129,1.007519148442894
0.998019278049469,0.9982480973005294,0.9987066300213336,0.9988399809524415,0.9985087576139716
0.9978005886077881,0.9983900189399719,0.998596528172493,0.998532907217741,0.998218059785664
1.0054872035980225,1.0054648518562317,1.0049999475479126,1.0047014290094376,1.0044522849023343
1.0029538869857788,1.00323628783226,1.003153509199619,1.0038228481858966,1.0046245999492702
0.999211847782135,0.9994192510843277,0.9996209691464901,0.9997330708280205,0.9996808551575987
1.0003948211669922,1.0004027009010314,1.0004504972696302,1.0007450393140314,1.001296734882891
1.000168800354004,1.0002756476402284,1.00045372068882,1.0002083785235882,1.000883264000714
1.0071603059768677,1.0068392992019652,1.0066758263111113,1.006289576947689,1.0067455179363487
1.0054986476898193,1.0052560210227965,1.0051049906015395,1.0050837608277796,1.0043916187182067
0.9956096410751343,0.9959199786186218,0.9962543708086014,0.996722461670637,0.9969874340251087
0.999860405921936,0.9995845466852188,0.9996975515782832,0.9999487560763953,1.0000636611070481
1.006514072418213,1.0064186990261077,1.0061221423745155,1.0059930014461278,1.0060061625100671
0.998095691204071,0.998153480887413,0.9981239749491214,0.9983252135738729,0.9986475145254282
0.9998101592063904,0.9998313218355178,1.0001280157268047,1.0001024222448467,1.000352110989019
1.0077584981918335,1.0071650594472885,1.0071048356592653,1.0065648045763371,1.0063952795956281
1.0026237964630127,1.0021597117185592,1.0018626542389393,1.0015135940834878,1.0012716770250347
0.9963858127593994,0.9962226390838623,0.9963888871669769,0.9964311004281045,0.9958881861537695
0.998405933380127,0.9986705303192138,0.9988912606239319,0.9988714705705641,0.9984564898669718
0.9913898706436157,0.9917602509260177,0.9922254057228564,0.9923803481385111,0.9916417945701627
1.0015170574188232,1.0013179689645768,1.0012470130622388,1.0012079261019826,1.0015550109904259
0.9941741228103638,0.9941635906696319,0.9939907571673392,0.9942792953997849,0.9943738209061324
0.9920303225517273,0.9921379625797271,0.9923089417815206,0.992363061442971,0.9926546579979358
1.001670479774475,1.0013469904661179,1.0008165545761585,1.0009018919989465,1.0004438981432466
0.9923853278160095,0.9924541682004928,0.9926186384260653,0.9929366074427961,0.9926211649481206
0.9931042194366455,0.992998805642128,0.993353890031576,0.9937320613041519,0.9947535912211983
0.9964654445648193,0.9962197363376617,0.9964012750983238,0.9965990629345178,0.9951205704830587
0.9935011863708496,0.9936611920595169,0.9942230300605296,0.9944548756554721,0.9937855117660014
1.0000931024551392,0.9998511105775832,0.999407330006361,0.9992129364684224,1.0001919330280273
0.9944559335708618,0.9947391688823699,0.9949218186736106,0.9951859022527932,0.9943297743879258
0.9951820969581604,0.9951768189668655,0.9951452718675137,0.9948332529440522,0.9939666837569325
1.006649136543274,1.0059365212917328,1.0056468060612678,1.0044676870554685,1.0039980967767534
0.9985496401786804,0.9980506122112274,0.9976036617159842,0.9972235178500413,0.9966731900744139
0.9867439866065979,0.9870355635881423,0.9871265326440333,0.987531000651419,0.9883703028794375
0.9881321787834167,0.9883164644241332,0.9886125004291533,0.9885782770514486,0.9896542026191948
0.9873220920562744,0.9872888952493667,0.9874246178567408,0.9875899757519363,0.9877023861106483
0.9963366985321045,0.9957994073629379,0.9952554501593113,0.9948134916648268,0.9945375405494122
0.9801964163780212,0.9809531450271606,0.9816151326894759,0.9819044741690157,0.982298703895509
0.9899993538856506,0.9893665760755539,0.9896591074764728,0.9891401846334338,0.9890346440840512
0.9879506826400757,0.9877720862627029,0.9878384600579737,0.987534928716719,0.9875964412864295
0.9871596693992615,0.9874872982501983,0.9874820420145988,0.9873179906159638,0.9869353669755159
0.9814211130142212,0.9820464521646499,0.9822114513814448,0.9821746077314019,0.9817059288289397
0.9856904149055481,0.9854472309350967,0.9854200659692287,0.9853689391985535,0.9849476519819348
0.9878242015838623,0.9879052072763443,0.9877369342744351,0.9877529950514435,0.9879869958754628
0.98331218957901,0.9832231372594833,0.9834170939028263,0.9835910321697592,0.9845136667642741
0.9853646159172058,0.9855427265167236,0.9853181773424148,0.9851108756959437,0.9846589415207503
0.9815621972084045,0.9815500527620316,0.9820451728999614,0.9821907721832394,0.9816701025497166
0.9777185916900635,0.9778039962053299,0.9783063594996928,0.9785968245342372,0.9787641815554349
0.977243959903717,0.9774683892726898,0.9774942538142203,0.9778809084445236,0.9786197401337323
0.969916582107544,0.9702842742204666,0.9705794040858745,0.9713092531040309,0.9714150598656385
0.9787817001342773,0.9788032323122023,0.9789050184190271,0.978791677393019,0.9777873171027747
0.9806150794029236,0.9807484537363051,0.9807046066224574,0.9804976026192306,0.9808267094667998
0.9718670845031738,0.9718979060649872,0.97263804346323,0.9727040301412343,0.972656600884348
0.9753140807151794,0.975254699587822,0.9755130864679813,0.9753109261021017,0.9759319734964519
0.9816771149635315,0.9814962655305862,0.9810310427844523,0.9805452926233409,0.980859587402269
0.9710301160812378,0.9712558895349501,0.9711969320476054,0.9713509364202617,0.971429887325689
0.9687045812606812,0.968925791978836,0.9688284566998481,0.969064648196101,0.9702386572785673
0.9792575240135193,0.9787098854780197,0.9784337665140629,0.9783763116821647,0.9791613921437412
0.9693241119384766,0.9694241046905517,0.9689231646060943,0.96909409815073,0.9693835591405628
0.9699099063873291,0.9697888553142547,0.9699478504061698,0.9699794599562883,0.9702132802896201
0.9731552004814148,0.9729801207780838,0.9725769381225109,0.9725547611191868,0.9731186797719448
0.9721827507019043,0.9719301253557205,0.971613756865263,0.9710530504062771,0.9705557874094694
0.9615175724029541,0.9619416564702987,0.9625134141743182,0.9631228315755723,0.963944762401655
0.9617348313331604,0.9619533687829971,0.9620777712762355,0.9625090091601013,0.9635773164745419
0.9700367450714111,0.9699869811534881,0.9701309290528296,0.96973603592813,0.9695197129763661
0.968613862991333,0.968584582209587,0.9683503754436968,0.968260332457721,0.9673139783609656
0.9694905877113342,0.9690973907709122,0.9688146196305751,0.9686072010174392,0.9686722200568764
0.9643169641494751,0.9643083930015564,0.9645619714260101,0.9642434187531471,0.9652756933778524
0.9716945290565491,0.9715969711542128,0.9714025042951105,0.9712479594722389,0.9710547277536241
0.9627991318702698,0.9625993758440017,0.9627876441180705,0.9623822989538311,0.9622805994104593
0.9574053883552551,0.957606616616249,0.9580396263301372,0.9580168432071804,0.9580041995417325
0.9588151574134827,0.9586508512496947,0.9589171427488326,0.9593517946302889,0.9600516924008724
0.962782084941864,0.9627055168151856,0.9622981387376786,0.9619259979426861,0.9615277696445583
0.9532463550567627,0.9540186822414398,0.9543108001351357,0.9545884313434363,0.9551282041408121
0.9561923146247864,0.9560380160808564,0.9558943709731101,0.9564132373481987,0.9561517742179332
0.9627505540847778,0.962502247095108,0.9623961505293845,0.9622880900055168,0.9616489042781291
0.963691234588623,0.9634225636720657,0.9630596594512462,0.9625421393588184,0.9623395360749213
0.9543620347976685,0.9546702235937118,0.9549344344437122,0.954832897119224,0.9550915402729063
0.956820547580719,0.9566689193248749,0.9566024568676947,0.9561715211123227,0.9571641883619129
0.9561995267868042,0.9563942074775695,0.9565713638067245,0.9565986228287219,0.9557724824234841
0.9603198170661926,0.9602772027254104,0.9599753974378108,0.959286109663546,0.9589803221371024
0.9556474685668945,0.9554643124341964,0.9554788376390932,0.9554268032535909,0.9553772782001642
0.9591611623764038,0.9589704185724258,0.95857406899333,0.9583315430358053,0.9577747870843857
0.9456225633621216,0.9459652394056319,0.946049239784479,0.9463313859924672,0.9465946982417254
0.9525805115699768,0.9528318285942077,0.952903588414192,0.9527274884879586,0.9528190982535478
0.9566295742988586,0.9565915584564209,0.9563023084402084,0.9563102466166018,0.9561453367456791
0.9492886066436768,0.9493442863225937,0.9492294962704181,0.9493218438550829,0.9492482242871074
0.9525002837181091,0.9524484515190125,0.9521760571002961,0.9521264261603355,0.9515233531862497
0.9527363181114197,0.952445113658905,0.9520385938882827,0.9519023194015026,0.9521235872700811
0.959007740020752,0.9582364231348037,0.9577815787494182,0.9571332815960049,0.9562891850363462
0.9506660103797913,0.9502533584833145,0.9502312158048153,0.9498650485053658,0.9498743882860987
0.949031412601471,0.948638653755188,0.9485325139760971,0.9488179818689823,0.9487001189693808
0.9395208954811096,0.9399348735809326,0.9404723513126373,0.9403334612250327,0.94080836841166
0.9441353678703308,0.9440152108669281,0.9443933483958243,0.9440734258443116,0.9433475790016352
0.9449959993362427,0.9444737553596496,0.9442942374944686,0.9443828982412814,0.9449283675536512
0.9436033368110657,0.943875753879547,0.9441600817441939,0.9440183489620684,0.9431018031284211
0.9518303871154785,0.951454958319664,0.9511781235039234,0.9505996788069605,0.9499622573751956
0.9393160343170166,0.9397673070430755,0.9402732101082801,0.9405319486707449,0.940029223255068
0.9415006637573242,0.9413818091154098,0.9415087731182574,0.9414103537723421,0.9412697289813308
0.9403676390647888,0.9406332224607468,0.9407436884939671,0.9408867960795759,0.9404445146862417
0.9409711360931396,0.9409528732299804,0.9409260433912277,0.9404030797779559,0.9404570708677171
0.9478144645690918,0.9475391387939452,0.9469491577148436,0.9460258234739302,0.945683688098192
0.9426079988479614,0.9424446642398834,0.942430610358715,0.942180470779538,0.9417271081082521
0.9379410743713379,0.9378630667924881,0.9383316300809383,0.938234264589846,0.9384080600645391
0.9433093070983887,0.9432170897722244,0.9423912827670573,0.9424712480381129,0.941689343274757
0.9385844469070435,0.9383434683084487,0.9377667187154293,0.937846810080111,0.9369573224928229
