               Name                      E11            V12            G12            C11            C12            C44        RelDensity      AniRatio         mass      
    L20G015T34-6_G12T64-0_C9ES        16151.992        0.227        5743.041       18636.673      5472.865       5743.041         0.487          1.146       0.01052383   
    L20G015T34-6_G12T64-1_C9ES        14792.764        0.228        5532.622       17095.01       5048.785       5532.622         0.477          1.089       0.01029763   
    L20G015T34-6_G12T64-2_C9ES        10414.548        0.261        4627.067       12768.559      4509.599       4627.067         0.396          0.892       0.00854578   
          L20G015T64-10ES             2833.425        -0.383         491.872       3596.318       -995.943        491.872         0.26           4.668       0.00560833   
   L20G015T64-10_G015T34-11_C9ES       7245.88         0.128        2194.765       7528.797       1105.145       2194.765         0.384          1.463        0.0082991   
   L20G015T64-10_G017T34-0_C9ES       10125.798        0.234        3857.827       11814.932      3609.261       3857.827         0.436          1.064       0.00942417   
   L20G015T64-10_G017T34-4_C9ES       6782.073         0.101         1948.66        6939.56        779.639        1948.66         0.374          1.581       0.00807896   
   L20G015T64-10_G025T34-2_C9ES       10060.481        0.089        2298.846       10238.526      1000.251       2298.846         0.379          2.009       0.00817745   
   L20G015T64-10_G025T34-5_C9ES       11742.886        0.165         2960.68       12562.052      2482.322        2960.68         0.42           1.702       0.00907798   
   L20G015T64-10_G027T34-1_C9ES       9205.048         0.055        2067.301        9264.36        539.196       2067.301         0.368          2.11        0.00795263   
   L20G015T64-10_G027T34-3_C9ES       11816.089        0.168        3038.875       12676.115       2559.6        3038.875         0.431          1.665        0.0093051   
          L20G015T64-14ES             4244.707         0.303        2487.728       5762.884       2505.242       2487.728         0.256          0.655       0.00552526   
          L20G015T64-17ES             1141.813         0.25          983.672       1370.176        456.725        983.672         0.17           0.464       0.00367923   
   L20G015T64-17_G017T34-0_C9ES       7904.896         0.316        4049.366       11164.738      5157.979       4049.366         0.343          0.742       0.00740509   
   L20G015T64-17_G025T34-5_C9ES       8435.433         0.242        2848.353       9977.122       3185.308       2848.353         0.328          1.192       0.00707663   
   L20G015T64-17_G027T34-3_C9ES       8531.889         0.244        2914.924       10126.903      3268.471       2914.924         0.337          1.176       0.00728603   
          L20G015T64-18ES             2996.063         0.318        1612.927       4259.107       1985.918       1612.927         0.199          0.705       0.00429918   
          L20G015T64-1ES               2830.66        -0.384         491.452       3597.169       -998.058        491.452         0.26           4.675       0.00560833   
    L20G015T64-1_G025T34-1_C9ES       11747.114        0.165        2961.428       12566.575      2483.215       2961.428         0.42           1.702       0.00907798   
    L20G015T64-1_G025T34-4_C9ES       10053.044        0.089        2296.704       10230.957       999.512       2296.704         0.379          2.01        0.00817745   
    L20G015T64-1_G027T34-0_C9ES       11812.998        0.168        3038.472       12672.799       2558.93       3038.472         0.431          1.664        0.0093051   
    L20G015T64-1_G027T34-2_C9ES       9199.587         0.055         2064.72       9258.863        538.876        2064.72         0.368          2.112       0.00795263   
          L20G015T64-3ES              4226.774         0.306        2488.994       5788.867        2552.44       2488.994         0.256          0.65        0.00552254   
          L20G015T64-7ES              1143.537         0.251         984.444       1374.819        460.72         984.444         0.17           0.464       0.00367923   
    L20G015T64-7_G025T34-1_C9ES       8441.813         0.242        2847.757       9984.668       3187.717       2847.757         0.328          1.193       0.00707663   
    L20G015T64-7_G027T34-0_C9ES       8540.403         0.244        2916.481       10137.009      3271.733       2916.481         0.337          1.177       0.00728603   
          L20G015T64-8ES              2997.702         0.318        1613.516       4261.437       1987.004       1613.516         0.199          0.705       0.00430189   
          L20G0167T64-0ES              490.279         0.212         573.866        553.407        148.886        573.866         0.156          0.352        0.0033722   
          L20G0167T64-1ES             2695.313         0.259         948.995       3291.203       1150.366        948.995         0.186          1.128       0.00401173   
          L20G0167T64-2ES              902.865         0.263         602.232       1111.498        396.64         602.232         0.162          0.594       0.00350613   
          L20G0167T64-3ES              904.095         0.264         601.851       1115.329        400.063        601.851         0.162          0.594       0.00350613   
          L20G0167T64-4ES              491.904         0.212         574.445        555.241        149.38         574.445         0.156          0.353        0.0033722   
          L20G0167T64-5ES             2690.323         0.258         942.327       3278.554       1139.982        942.327         0.186          1.135       0.00400941   
          L20G0168T64-3ES             6913.002         0.184        1168.212       7538.554        1699.87       1168.212         0.284          2.499       0.00614028   
          L20G0178T64-0ES             1733.409         0.039         231.061       1738.913         70.57         231.061         0.219          3.61        0.00472756   
          L20G0178T64-1ES             6855.368          0.2         2545.773       7617.076       1904.269       2545.773         0.343          1.122       0.00740614   
          L20G0178T64-2ES             6850.095          0.2          2546.38       7611.217       1902.804        2546.38         0.343          1.121       0.00740614   
          L20G0178T64-3ES             1734.194         0.038         230.92        1739.416        68.709         230.92          0.219          3.618       0.00472757   
          L20G017T34-0ES              4377.447         0.349        2593.925       6994.924       3749.967       2593.925         0.225          0.625       0.00486776   
   L20G017T34-0_G0125T64-5_C9ES       14822.047        0.288        6742.794       19324.42       7816.619       6742.794         0.481          0.853       0.01038226   
   L20G017T34-0_G0128T64-1_C9ES       14530.486        0.276        6242.273       18403.059      7015.531       6242.273         0.46           0.912       0.00992574   
   L20G017T34-0_G0134T64-0_C9ES       7083.905         0.319         3849.27       10103.375      4732.712        3849.27         0.329          0.698        0.0071008   
   L20G017T34-0_G0135T64-1_C9ES       7364.423         0.328        4120.008       10833.068      5287.569       4120.008         0.35           0.673       0.00756684   
   L20G017T34-0_G0137T64-1_C9ES       7863.304         0.324        4384.726       11405.678      5466.627       4384.726         0.373          0.677       0.00805665   
   L20G017T34-0_G0138T64-2_C9ES       10991.57         0.277        5395.476       13953.15       5345.813       5395.476         0.455          0.798       0.00982382   
   L20G017T34-0_G0145T64-0_C9ES       7135.892         0.319        3960.567       10177.521      4767.444       3960.567         0.343          0.683        0.0074057   
   L20G017T34-0_G0156T64-1_C9ES       7500.391         0.319        3851.395       10697.386      5010.963       3851.395         0.343          0.738       0.00741927   
   L20G017T34-0_G0158T64-3_C9ES       12875.66         0.271        6268.858       16124.49       5994.152       6268.858         0.482          0.808       0.01040392   
   L20G017T34-0_G0158T64-4_C9ES       10343.174        0.294        4976.937       13697.05       5703.871       4976.937         0.42           0.803       0.00906728   
   L20G017T34-0_G0158T64-5_C9ES       8888.941         0.286        4458.305       11530.908      4618.823       4458.305         0.428          0.775        0.0092476   
   L20G017T34-0_G0167T64-4_C9ES       7383.973         0.315        3691.721       10395.687      4780.498       3691.721         0.328          0.761       0.00709024   
   L20G017T34-0_G0178T64-2_C9ES       13609.269        0.268        6588.797       16932.015      6199.153       6588.797         0.495          0.814       0.01069378   
   L20G017T34-0_G0178T64-3_C9ES       7922.333         0.294        4025.567       10491.227      4368.868       4025.567         0.415          0.76        0.00895965   
    L20G017T34-0_G017T64-6_C9ES        9010.99         0.307        4540.033       12377.783      5483.376       4540.033         0.379          0.759       0.00817932   
   L20G017T34-0_G018T64-10_C9ES       12941.613        0.27         5711.068       16171.478      5981.232       5711.068         0.446          0.892       0.00964362   
    L20G017T34-0_G018T64-3_C9ES        9865.46         0.298        5253.333       13206.824      5606.316       5253.333         0.415          0.723       0.00895504   
    L20G017T34-0_G027T34-0_C6ES       12787.655        0.277        6244.491       16233.174      6219.349       6244.491         0.41           0.802       0.00885699   
    L20G017T34-0_G027T34-2_C6ES       9743.416         0.266        3852.115       12070.569      4374.348       3852.115         0.369          0.999       0.00797762   
    L20G017T34-0_G028T64-0_C9ES       11733.977        0.278        4500.571       14930.302      5748.787       4500.571         0.39           1.02        0.00842846   
    L20G017T34-0_G028T64-1_C9ES        7070.04         0.313        4287.104       9891.047       4506.401       4287.104         0.391          0.628       0.00844308   
    L20G017T34-0_G048T64-0_C9ES       16048.445        0.244        4762.032       19048.659       6147.98       4762.032         0.463          1.355       0.01000221   
    L20G017T34-0_G058T64-2_C9ES       17653.079        0.238        5428.298       20735.929      6476.576       5428.298         0.487          1.313       0.01051585   
    L20G017T34-0_G058T64-6_C9ES       9958.998         0.306        5484.714       13639.555      6013.983       5484.714         0.413          0.695       0.00891348   
    L20G017T34-0_G068T64-3_C9ES       8565.508         0.314         4783.14       12020.954      5502.303        4783.14         0.394          0.681       0.00850875   
          L20G017T34-1ES              1824.718         0.331        1249.612       2713.483       1342.545       1249.612         0.163          0.549       0.00351688   
   L20G017T34-1_G0128T64-2_C9ES       8698.792         0.279        4001.688       11094.338      4293.093       4001.688         0.395          0.85        0.00853318   
    L20G017T34-1_G038T64-1_C9ES       12936.129        0.231        4959.791       15020.706      4512.072       4959.791         0.427          1.059       0.00923211   
    L20G017T34-1_G048T64-1_C9ES       12790.369        0.205        3663.203       14302.473      3688.059       3663.203         0.417          1.449       0.00901695   
    L20G017T34-1_G058T64-7_C9ES       14502.577        0.201        4463.246       16134.212      4058.794       4463.246         0.441          1.353       0.00953059   
    L20G017T34-1_G067T64-1_C9ES       12149.106        0.242        4893.383       14369.519       4587.63       4893.383         0.413           1.0        0.00892398   
    L20G017T34-1_G068T64-2_C9ES       14627.653        0.212        4183.538       16511.091       4442.07       4183.538         0.44           1.442       0.00950767   
    L20G017T34-1_G12T64-0_C9ES        15700.916        0.225        5487.394       18060.423      5243.349       5487.394         0.477          1.168       0.01031103   
    L20G017T34-1_G12T64-1_C9ES        14154.091        0.221        5241.873       16183.393      4591.181       5241.873         0.467          1.106       0.01008484   
    L20G017T34-1_G12T64-2_C9ES        9991.363         0.258        4398.165       12175.944      4233.684       4398.165         0.386          0.903       0.00833298   
          L20G017T34-4ES               1821.99         0.331         1251.93       2709.426       1340.538        1251.93         0.163          0.547       0.00351688   
   L20G017T34-4_G0135T64-1_C9ES       4870.058         0.321        2834.651       6992.268       3305.623       2834.651         0.298          0.65        0.00644509   
   L20G017T34-4_G0137T64-1_C9ES        5376.4          0.315        3048.349       7569.282       3480.765       3048.349         0.321          0.671       0.00693489   
   L20G017T34-4_G0138T64-2_C9ES       8807.701         0.243        3898.879       10435.763      3349.921       3898.879         0.408          0.909        0.0088101   
   L20G017T34-4_G0145T64-0_C9ES       4676.497         0.313         3007.92        6542.46       2980.771        3007.92         0.297          0.592       0.00640977   
   L20G017T34-4_G0156T64-1_C9ES       4992.436         0.296        2428.544       6646.913       2794.725       2428.544         0.284          0.793       0.00614448   
   L20G017T34-4_G0158T64-3_C9ES       10893.351        0.235        4810.953       12731.516      3910.988       4810.953         0.449          0.917       0.00970365   
   L20G017T34-4_G0158T64-5_C9ES       6099.182         0.238        2682.955       7164.314       2237.673       2682.955         0.368          0.918       0.00795324   
   L20G017T34-4_G0167T64-1_C9ES       5620.967         0.295        3291.974       7463.569       3123.054       3291.974         0.32           0.659       0.00690634   
   L20G017T34-4_G0167T64-4_C9ES       4646.834         0.287        2196.671       6043.083       2432.489       2196.671         0.266          0.822       0.00575235   
   L20G017T34-4_G0178T64-2_C9ES       11559.242        0.23         5096.156       13400.506      4002.749       5096.156         0.47           0.922       0.01015427   
   L20G017T34-4_G0178T64-3_C9ES       5029.887         0.239        2208.005       5918.356       1858.721       2208.005         0.352          0.919       0.00760882   
    L20G017T34-4_G017T64-6_C9ES       6383.582         0.279        2896.077       8141.546       3150.473       2896.077         0.317          0.862       0.00684143   
   L20G017T34-4_G018T64-10_C9ES       10240.223        0.237        4338.496       12008.216      3729.944       4338.496         0.394          0.954       0.00850075   
    L20G017T34-4_G018T64-3_C9ES       6386.257         0.242        2939.153       7553.432       2411.518       2939.153         0.357          0.875       0.00771429   
    L20G017T34-4_G027T34-0_C6ES       9790.601         0.243         3145.41       11600.347      3723.757        3145.41         0.368          1.252       0.00795405   
    L20G017T34-4_G027T34-2_C6ES       7058.951         0.203        2090.859       7873.112       2005.322       2090.859         0.307          1.403       0.00662814   
    L20G017T34-4_G028T64-0_C9ES       6818.624         0.29         3246.655       8935.443       3649.688       3246.655         0.344          0.814       0.00743524   
    L20G017T34-4_G028T64-1_C9ES       4663.875         0.279        2933.066       5948.252       2301.751       2933.066         0.328          0.622        0.0070922   
    L20G017T34-4_G038T64-0_C9ES       12939.734        0.231        4957.621       15024.892      4513.329       4957.621         0.427          1.06        0.00923215   
    L20G017T34-4_G048T64-0_C9ES       12797.125        0.205        3666.675       14310.028      3690.007       3666.675         0.417          1.448       0.00901695   
    L20G017T34-4_G058T64-2_C9ES       14504.755        0.201        4461.923       16136.635      4059.404       4461.923         0.441          1.353       0.00953059   
    L20G017T34-4_G058T64-6_C9ES       7316.237         0.28         3893.337       9353.144       3637.334       3893.337         0.35           0.734        0.0075626   
    L20G017T34-4_G067T64-0_C9ES       12155.057        0.242        4892.569       14376.558      4589.877       4892.569         0.413           1.0        0.00892398   
    L20G017T34-4_G068T64-0_C9ES       14627.666        0.212        4182.057       16511.105      4442.074       4182.057         0.44           1.443       0.00950767   
    L20G017T34-4_G068T64-3_C9ES       5729.442         0.283         3099.07        7377.6         2911.94        3099.07         0.331          0.72        0.00715787   
    L20G017T34-4_G123T64-2_C9ES       7675.599         0.261        3576.665       9410.522       3323.608       3576.665         0.33           0.851       0.00713773   
    L20G017T34-4_G12T64-0_C9ES        14165.116        0.221        5242.424       16195.999      4594.757       5242.424         0.467          1.106       0.01008484   
    L20G017T34-4_G12T64-1_C9ES        15694.958        0.225        5488.171       18053.569      5241.359       5488.171         0.477          1.167       0.01031103   
    L20G017T34-4_G12T64-2_C9ES        9996.516         0.257        4403.242       12158.106      4205.428       4403.242         0.386          0.903       0.00832864   
    L20G017T34-4_G17T64-1_C9ES        10299.149        0.161        2521.155       10977.448      2106.519       2521.155         0.402          1.759       0.00868313   
          L20G017T34-5ES              4388.542         0.348        2592.515       6982.394       3726.799       2592.515         0.225          0.628       0.00486776   
   L20G017T34-5_G0125T64-2_C9ES       14818.348        0.288        6740.884       19319.597      7814.668       6740.884         0.481          0.853        0.0103821   
   L20G017T34-5_G0128T64-2_C9ES       11894.55         0.301        5849.387       16057.015      6914.394       5849.387         0.458          0.782       0.00988406   
   L20G017T34-5_G0128T64-3_C9ES       14542.849        0.276         6242.02       18418.717       7021.5         6242.02         0.46           0.913       0.00992574   
    L20G017T34-5_G048T64-1_C9ES       16064.397        0.244        4765.296       19067.593      6154.091       4765.296         0.463          1.355       0.01000221   
    L20G017T34-5_G058T64-7_C9ES       17645.355        0.238        5428.057       20726.856      6473.743       5428.057         0.487          1.313       0.01051585   
          L20G017T64-2ES              1386.008         0.264        1051.478       1709.836        613.311       1051.478         0.208          0.521       0.00448358   
    L20G017T64-2_G027T34-0_C9ES       8800.764         0.246        3581.668       10483.589      3420.375       3581.668         0.375          0.986       0.00809957   
          L20G017T64-3ES              4101.586         0.283        1839.258       5281.467       2084.596       1839.258         0.236          0.869       0.00510101   
          L20G017T64-6ES               1383.25         0.263        1050.668        1702.89        607.68        1050.668         0.208          0.521       0.00448358   
    L20G017T64-6_G027T34-3_C9ES       8812.938         0.246        3581.946       10498.09       3425.106       3581.946         0.375          0.987       0.00809957   
          L20G017T64-7ES              4101.082         0.283        1837.488       5280.818        2084.34       1837.488         0.236          0.87        0.00509996   
          L20G018T64-10ES             6211.542         0.233        2416.892       7235.865       2198.118       2416.892         0.301          1.042       0.00649516   
          L20G018T64-1ES              2248.435        -0.015        1736.877       2249.432        -33.243       1736.877         0.259          0.657       0.00559685   
          L20G018T64-3ES              2241.929        -0.015        1735.542       2242.923        -33.147       1735.542         0.259          0.656       0.00559685   
          L20G018T64-9ES              6214.866         0.233        2417.644       7239.737       2199.294       2417.644         0.301          1.042       0.00649516   
           L20G01T34-0ES              8300.433         0.32          4757.01       11877.724      5589.517        4757.01         0.328          0.661       0.00709347   
     L20G01T34-0_G01T64-1_C9ES        12694.115        0.291        6143.679       16678.083      6845.306       6143.679         0.422           0.8        0.00912525   
    L20G01T34-0_G025T64-0_C9ES        15248.74         0.287        7717.001       19830.577      7982.294       7717.001         0.491          0.768       0.01060415   
          L20G01T34-10ES              8302.847         0.32         4756.361       11881.178      5591.143       4756.361         0.328          0.661       0.00709347   
    L20G01T34-10_G012T64-0_C9ES       14964.061        0.268        5941.604       18617.584      6816.274       5941.604         0.45           0.993        0.0097284   
    L20G01T34-10_G012T64-2_C9ES       13356.083        0.275         5694.26       16876.968      6401.608        5694.26         0.429          0.92        0.00927102   
    L20G01T34-10_G025T64-3_C9ES       15253.01         0.288        7717.119       19886.293      8043.894       7717.119         0.491          0.767       0.01060415   
          L20G01T34-14ES              3306.357         0.337        2389.731       5029.378       2556.411       2389.731         0.231          0.517       0.00497899   
   L20G01T34-14_G0128T64-2_C9ES       11308.209        0.281        5518.984       14491.037      5663.396       5518.984         0.463           0.8        0.00999529   
    L20G01T34-14_G025T64-0_C9ES       8502.473         0.306        5260.743       11644.741      5134.425       5260.743         0.395          0.619       0.00852651   
    L20G01T34-14_G02T34-6_C6ES        10163.334        0.296        5869.715       13531.43       5689.351       5869.715         0.419          0.668       0.00904614   
    L20G01T34-14_G046T64-1_C9ES       12208.445        0.236        4510.005       14292.273      4414.891       4510.005         0.436          1.095       0.00941004   
    L20G01T34-14_G048T64-1_C9ES       14911.499        0.246        5434.836       17762.778      5795.283       5434.836         0.481          1.101       0.01038614   
    L20G01T34-14_G067T64-1_C9ES       14124.077        0.255        6266.029       17111.045      5856.801       6266.029         0.476          0.898       0.01027388   
          L20G01T34-15ES              1350.818         0.409        2189.413       3113.164       2154.457       2189.413          0.2           0.219       0.00432963   
    L20G01T34-15_G018T64-1_C9ES       6001.976         0.345        4979.619       9428.695       4966.259       4979.619         0.393          0.448        0.0084924   
    L20G01T34-15_G018T64-3_C9ES       6000.563         0.345        4977.555       9426.475        4965.09       4977.555         0.393          0.448        0.0084924   
    L20G01T34-15_G028T64-1_C9ES       4441.061         0.311        3166.163       6174.638       2787.101       3166.163         0.371          0.535       0.00801277   
    L20G01T34-15_G048T64-1_C9ES       13707.759        0.225        4651.394       15767.738       4577.73       4651.394         0.452          1.203       0.00976898   
    L20G01T34-15_G058T64-5_C9ES       16134.191        0.255        5929.219       19546.26        6690.33       5929.219         0.478          1.084       0.01032744   
    L20G01T34-15_G058T64-6_C9ES       8043.188         0.309        5458.575       11114.841      4970.312       5458.575         0.428          0.563       0.00924586   
    L20G01T34-15_G058T64-7_C9ES       15799.451        0.256        5796.247       19178.095      6598.914       5796.247         0.471          1.085       0.01017371   
    L20G01T34-15_G08T64-1_C9ES         8051.32         0.333        6005.382       12061.916      6021.916       6005.382         0.43           0.503       0.00927832   
    L20G01T34-15_G158T64-2_C9ES       12800.491        0.209        4332.169       14389.769      3802.101       4332.169         0.401          1.222       0.00866101   
    L20G01T34-15_G18T64-2_C9ES        13657.979        0.199        4411.384       15156.652       3765.51       4411.384         0.42           1.291       0.00907655   
          L20G01T34-16ES              3313.695         0.336        2392.402       5021.117       2540.806       2392.402         0.231          0.518       0.00497899   
    L20G01T34-16_G012T64-0_C9ES       9358.137         0.231         3091.35       10866.143      3264.082        3091.35         0.352          1.23        0.00761392   
    L20G01T34-16_G012T64-2_C9ES       9174.676         0.263        4002.193       11294.748      4030.554       4002.193         0.346          0.908       0.00748296   
   L20G01T34-16_G0134T64-0_C9ES       6486.978         0.305        3874.859       8858.335       3887.471       3874.859         0.335          0.641        0.0072372   
   L20G01T34-16_G0135T64-1_C9ES       6581.112         0.313        3873.926       9207.033       4194.762       3873.926         0.356          0.647       0.00768513   
   L20G01T34-16_G0137T64-1_C9ES       7104.447         0.309        4086.128        9817.6        4390.215       4086.128         0.378          0.664       0.00817494   
   L20G01T34-16_G0138T64-2_C9ES        10269.6         0.242        4652.952       12146.508      3877.909       4652.952         0.442          0.889       0.00953766   
   L20G01T34-16_G0145T64-0_C9ES       6565.699         0.313        4272.801        9185.47       4184.938       4272.801         0.358          0.585        0.0077399   
   L20G01T34-16_G0158T64-3_C9ES       12679.728        0.255        6003.051       15361.245      5257.876       6003.051         0.478          0.842       0.01031593   
   L20G01T34-16_G0167T64-1_C9ES       7600.521         0.302        4702.892       10289.461      4451.887       4702.892         0.383          0.621       0.00827761   
   L20G01T34-16_G0178T64-2_C9ES       13478.427        0.254         6464.62       16297.29       5548.943        6464.62         0.498          0.831       0.01076555   
    L20G01T34-16_G018T64-3_C9ES       8278.331         0.262         4269.91       10170.278      3610.587        4269.91         0.393          0.768        0.0084971   
    L20G01T34-16_G025T64-3_C9ES       8502.112         0.307        5263.217       11678.772      5173.713       5263.217         0.395          0.618       0.00852651   
    L20G01T34-16_G028T64-0_C9ES       9676.837         0.301        5156.845       13063.22       5625.221       5156.845         0.406          0.721       0.00876323   
    L20G01T34-16_G028T64-1_C9ES       6002.813         0.285        3722.603       7767.643       3096.193       3722.603         0.379          0.627       0.00819447   
    L20G01T34-16_G02T34-5_C6ES        10162.956        0.296        5871.493       13530.927       5689.14       5871.493         0.419          0.668       0.00904614   
    L20G01T34-16_G02T34-6_C6ES        10171.316        0.297        5936.879       13578.959      5736.772       5936.879         0.433          0.66        0.00935857   
    L20G01T34-16_G046T64-0_C9ES       12196.001        0.235        4506.968       14253.977      4378.673       4506.968         0.436          1.096       0.00941004   
    L20G01T34-16_G048T64-0_C9ES       14908.308        0.246        5435.122       17758.977      5794.043       5435.122         0.481          1.101       0.01038614   
    L20G01T34-16_G058T64-6_C9ES        9033.9          0.29         4947.185       11838.444      4835.421       4947.185         0.401          0.708       0.00866486   
    L20G01T34-16_G067T64-0_C9ES       14122.211        0.255        6263.612       17108.785      5856.027       6263.612         0.476          0.898       0.01027388   
    L20G01T34-16_G068T64-3_C9ES       7708.278         0.297         4296.88       10290.742      4347.582        4296.88         0.382          0.692       0.00826127   
           L20G01T34-6ES               3636.29         0.284        2089.838        4693.78       1861.779       2089.838         0.22           0.678       0.00474296   
    L20G01T34-6_G012T64-0_C9ES         9656.03         0.23         3600.169       11194.133      3343.702       3600.169         0.311          1.09        0.00671416   
    L20G01T34-6_G012T64-2_C9ES        8787.175         0.182        2489.813       9561.543       2127.385       2489.813         0.305          1.493        0.0065832   
    L20G01T34-6_G0156T64-1_C9ES        4740.25         0.286        3114.895       6149.145       2463.103       3114.895         0.334          0.592       0.00721249   
    L20G01T34-6_G0167T64-4_C9ES       4794.553         0.295        3093.678       6366.249       2663.891       3093.678         0.338          0.598       0.00730151   
    L20G01T34-6_G046T64-1_C9ES         11597.4         0.245         5068.07       13790.12        4474.94        5068.07         0.409          0.919       0.00883366   
           L20G01T34-7ES              3635.479         0.284        2089.513       4692.734       1861.364       2089.513         0.22           0.678       0.00474296   
    L20G01T34-7_G012T64-0_C9ES        10001.968        0.207        3049.616       11213.825       2927.19       3049.616         0.338          1.359       0.00730769   
    L20G01T34-7_G0156T64-0_C9ES        4739.09         0.285        3113.545       6132.385       2444.377       3113.545         0.334          0.592       0.00721294   
    L20G01T34-7_G0167T64-0_C9ES       4791.945         0.295        3094.965       6362.786       2662.442       3094.965         0.338          0.598       0.00730151   
    L20G01T34-7_G046T64-0_C9ES        11598.685        0.245        5067.196       13791.648      4475.436       5067.196         0.409          0.919       0.00883469   
           L20G01T34-8ES              9046.275         0.327        5446.497       13259.826      6442.739       5446.497         0.405          0.626        0.0087418   
    L20G01T34-8_G012T34-4_C6ES        13152.439        0.313        7127.411       18400.376      8383.286       7127.411         0.497          0.703       0.01074565   
    L20G01T34-8_G012T34-7_C6ES        13157.952        0.313        7126.461       18408.089       8386.8        7126.461         0.497          0.703       0.01074565   
    L20G01T34-8_G012T64-2_C9ES        18216.803        0.252        6968.024       21942.583      7392.421       6968.024         0.488          1.044        0.0105302   
    L20G01T34-8_G01T34-15_C6ES        13348.439        0.321        7547.164       19165.247      9060.448       7547.164         0.482          0.669       0.01041623   
     L20G01T34-8_G02T34-3_C6ES        15147.981        0.286        6713.928       19650.257      7871.111       6713.928         0.488          0.877       0.01054027   
           L20G01T63-0ES              12254.803        0.014        3129.116       12259.677       174.072       3129.116         0.375          1.931       0.00810357   
    L20G01T63-0_G012T34-7_C9ES        20245.919        0.27         7861.011       25298.735      9357.066       7861.011         0.496          1.014       0.01072195   
    L20G01T63-0_G015T34-6_C9ES        16917.643        0.189        5877.216       18551.903       4323.44       5877.216         0.499          1.21        0.01077633   
    L20G01T63-0_G017T34-1_C9ES        16430.419        0.176        5618.103       17766.158      3794.713       5618.103         0.49           1.243       0.01057383   
    L20G01T63-0_G023T34-1_C9ES        17628.219        0.146        4328.033       18554.465      3172.075       4328.033         0.474          1.777       0.01023175   
    L20G01T63-0_G025T34-1_C9ES        18141.461        0.164        4590.325       19389.039      3803.591       4590.325         0.495          1.698        0.0106839   
    L20G01T63-0_G025T34-4_C9ES        16641.653        0.124        4093.088       17247.113      2441.372       4093.088         0.453          1.809       0.00978338   
    L20G01T63-0_G027T34-2_C9ES        16214.119        0.121        4052.271       16772.871      2308.894       4052.271         0.443          1.785       0.00955883   
           L20G01T63-1ES              13923.982        0.277        6253.666       17675.674      6772.008       6253.666         0.408          0.872       0.00880612   
    L20G01T63-1_G012T34-7_C9ES        18510.349        0.266         7222.25       22931.428       8310.3         7222.25         0.473          1.012       0.01021105   
    L20G01T63-1_G013T34-0_C9ES        15532.437        0.279        6802.849       19809.889      7665.685       6802.849         0.435          0.893       0.00938991   
    L20G01T63-1_G015T34-2_C9ES        16778.892        0.275        6980.012       21202.086       8042.17       6980.012         0.451          0.943       0.00973597   
    L20G01T63-1_G017T34-0_C9ES        17394.728        0.274        7110.211       21930.392       8276.76       7110.211         0.46           0.96        0.00992668   
           L20G01T63-3ES              13053.743        0.229        4320.872       15109.089      4487.654       4320.872         0.357          1.229       0.00770235   
    L20G01T63-3_G015T34-6_C9ES        16460.024        0.245        6066.335       19572.121      6351.218       6066.335         0.479          1.09        0.01034798   
    L20G01T63-3_G017T34-1_C9ES        15962.197        0.242        5714.491       18879.504      6027.493       5714.491         0.469          1.125       0.01012225   
    L20G01T63-3_G025T34-4_C9ES        18935.25         0.243        6793.908       22435.341      7201.833       6793.908         0.498          1.121       0.01075573   
    L20G01T63-3_G027T34-2_C9ES        18268.738        0.238        6532.186       21459.104       6702.45       6532.186         0.488          1.13        0.01053496   
           L20G01T63-4ES              13053.687        0.229        4319.287       15109.024      4487.635       4319.287         0.357          1.23        0.00770235   
    L20G01T63-4_G015T34-11_C9ES       16459.346        0.245        6065.085       19571.315      6350.956       6065.085         0.479          1.09        0.01034798   
    L20G01T63-4_G017T34-4_C9ES        15966.848        0.242        5715.247       18885.005       6029.25       5715.247         0.469          1.125       0.01012225   
    L20G01T63-4_G025T34-2_C9ES        18943.741        0.242        6794.051       22405.965      7153.356       6794.051         0.498          1.122       0.01075573   
    L20G01T63-4_G027T34-1_C9ES        18270.45         0.238        6531.051       21461.115      6703.078       6531.051         0.488          1.13        0.01053496   
           L20G01T63-5ES              15190.933        0.193        4253.929       16735.904      4002.515       4253.929         0.375          1.497       0.00809222   
    L20G01T63-5_G012T34-4_C9ES        19241.649        0.235        6874.499       22488.521      6908.239       6874.499         0.478          1.133       0.01033031   
    L20G01T63-5_G012T34-7_C9ES        19163.63         0.233        6998.569       22323.835      6781.556       6998.569         0.493          1.11        0.01065343   
    L20G01T63-5_G023T34-1_C9ES        21415.225        0.195        5938.034       23649.436      5728.745       5938.034         0.478          1.509       0.01032898   
    L20G01T63-5_G025T34-1_C9ES        22328.672        0.204        6416.187       24936.056      6390.648       6416.187         0.497          1.445       0.01072558   
           L20G01T63-6ES              12259.487        0.014        3130.974       12264.363       174.139       3130.974         0.375          1.931       0.00810357   
    L20G01T63-6_G012T34-4_C9ES        20243.402        0.27         7859.517       25295.59       9355.903       7859.517         0.496          1.014       0.01072195   
    L20G01T63-6_G015T34-11_C9ES       16918.489        0.189        5877.559       18552.831      4323.656       5877.559         0.499          1.21        0.01077633   
    L20G01T63-6_G017T34-4_C9ES        16427.986        0.176        5616.472       17763.527      3794.151       5616.472         0.49           1.244       0.01057383   
    L20G01T63-6_G023T34-2_C9ES        17629.855        0.146        4327.455       18556.187      3172.369       4327.455         0.474          1.777       0.01023175   
