0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1.0584793090820312,1.0594651401042938,1.0581865087151525,1.0573849882930513,1.0555644945241507,1.0533328682323913,1.050991600616136,1.0482378776572057,1.0449069904205015,1.0415337749889464,1.0373030131203356,1.0335713221515517,1.0290679727187788,1.0244030966839675,1.020069672043861,1.0155559010376074,1.0109519229050539
0.9193989038467407,0.9189100295305251,0.9180060653388499,0.9176740345433353,0.916958127639815,0.9157506103426402,0.9142352016125793,0.9127300518539488,0.9112676690913829,0.9084079529198719,0.9064264100874541,0.9042409203430835,0.9018220141412597,0.8994480424262774,0.8969884475549864,0.8946988604919878,0.8923173806403009
0.8450214266777039,0.844136333465576,0.8439170849323271,0.8432606344819067,0.842175881180167,0.8408048412276802,0.8393006034711821,0.8371329657851488,0.8351457898803442,0.8329971517859394,0.8311485192628274,0.8286209150531879,0.8263739329735479,0.824601729020679,0.8224496636191445,0.8198989643384482,0.8178974879824115
0.7686317563056946,0.7687191098928451,0.7680495722591876,0.7675259377881883,0.7671724123764782,0.7664405916987171,0.7660021686668589,0.7655711768974487,0.7642879008217793,0.7634523772215778,0.7620728621746239,0.7604305068027853,0.7591448320352322,0.7569742638600987,0.7559270706570611,0.7540024433986984,0.752052266273281
0.710148811340332,0.7101771324872971,0.7105386193096638,0.7109139560386538,0.7104723869550973,0.7102784760643355,0.7092456425683543,0.7087420240227384,0.7078428163553081,0.7068717886709731,0.7050335048852745,0.7039705144621395,0.7025454080000112,0.7010577176113784,0.7003214877242709,0.6989441976274174,0.6975489817121492
0.6723161339759827,0.6719744205474854,0.6717193394899368,0.6715929435193537,0.6712100615277885,0.6708651467826215,0.6700894982052779,0.6697617702594686,0.6687787171468857,0.6675742801479932,0.6664664715160742,0.6656119019933864,0.6642842304300177,0.6628179859132928,0.6615445728561077,0.6600203235633924,0.6586371872527764
0.6299080848693848,0.6296638578176498,0.6298294825851917,0.6296564465090632,0.6293860106725244,0.6286358056074193,0.6283039844756841,0.6275094227879489,0.6264478458011927,0.6254978585633182,0.6240780321730093,0.6230589806610614,0.6219640549615577,0.6208068716293351,0.6200824666398255,0.6188474986909442,0.6177026956539038
0.5900384783744812,0.5896702140569686,0.589617965966463,0.5898172690793871,0.589917986850813,0.5897610255060902,0.5891711805839732,0.5889474570602601,0.5883061119772894,0.5870838927641518,0.5861027637168027,0.5849673409354731,0.5844258791344803,0.5837977140973577,0.5823480535883745,0.5810265855860798,0.5799140335151041
0.5605880618095398,0.5600620716810226,0.5597408463060856,0.5590138303264974,0.5580159151230006,0.5574498780061863,0.5561481006061593,0.5555209112922133,0.5548514875890604,0.5545704300667547,0.5535025982749877,0.5524196574348009,0.5513700526749001,0.5501706359490912,0.5491798053006234,0.5472258004872905,0.5463671763402681
0.5163006782531738,0.5160059958696365,0.5154570131003856,0.5147556224539875,0.514031806699559,0.513488872008044,0.5128123049921717,0.511823513680456,0.51086084459729,0.5097049518801933,0.5092739683547871,0.508264501497278,0.5075698665031521,0.5066076276388061,0.5054865027270692,0.5044350507420181,0.5034147643480484
0.4647420048713684,0.46558046042919154,0.46617554888129226,0.46685416004806746,0.46672370609305786,0.4668043737394547,0.4678613643391717,0.4685714607950647,0.46854821316806167,0.4687664180873563,0.46824791892218526,0.46756926348463235,0.46747958970191833,0.4664680853140018,0.4659671803235092,0.46547160634628176,0.4647802694118984
