         Name                 E11            V12            G12            C11            C12            C44        RelDensity      AniRatio         mass      
    L20G012T34-4_G0125T64-0_C9S       6740.936         0.242        2576.755       7972.933       2545.448       2576.755         0.257          0.95        0.00555003   
    L20G012T34-4_G0128T64-1_C9S       4747.911         0.309        2777.423       6561.114       2933.986       2777.423         0.256          1.531       0.00553958   
    L20G012T34-4_G0128T64-3_C9S       4871.643         0.316        2893.385       6880.624       3178.768       2893.385         0.262          1.563       0.00566634   
    L20G012T34-4_G012T34-7_C6S        2487.453         0.367         2506.78       4330.205       2510.561        2506.78         0.198          2.755       0.00427514   
    L20G012T34-4_G012T64-10_C9S       3951.223         0.345        3115.061       6207.102       3269.389       3115.061         0.275          2.121       0.00593305   
    L20G012T34-4_G012T64-5_C9S        3126.476         0.357        2750.867       5179.886       2875.924       2750.867         0.267          2.388       0.00577511   
    L20G012T34-4_G012T64-9_C9S        12772.144        0.272        5450.716       16030.358      5989.365       5450.716         0.381          1.086        0.0082379   
    L20G012T34-4_G0138T64-2_C9S        3185.62         0.323        2150.916       4604.893       2197.017       2150.916         0.25           1.787       0.00540979   
    L20G012T34-4_G013T34-0_C6S        3369.192         0.332         2456.15       5028.735       2499.311        2456.15         0.206          1.942       0.00445591   
    L20G012T34-4_G014T64-4_C9S        5722.832         0.311        3395.522        7956.75       3591.508       3395.522         0.284          1.556       0.00613842   
    L20G012T34-4_G0158T64-3_C9S       3952.286         0.331         2610.2        5877.325       2907.914        2610.2          0.271          1.758        0.0058475   
    L20G012T34-4_G0158T64-5_C9S       2260.487         0.332        1684.942       3373.922       1676.859       1684.942         0.23           1.986       0.00497259   
    L20G012T34-4_G015T34-11_C6S       2502.916         0.353        2125.326       4071.041        2221.14       2125.326         0.197          2.298       0.00425079   
    L20G012T34-4_G015T34-2_C6S        4601.807         0.31         2791.207       6378.559        2865.73       2791.207         0.216          1.589       0.00466087   
    L20G012T34-4_G0178T64-2_C9S       4120.012         0.338        2805.532       6291.517       3212.285       2805.532         0.281          1.822       0.00606632   
    L20G012T34-4_G0178T64-3_C9S       1877.534         0.343        1501.638       2925.146       1527.131       1501.638         0.22           2.148       0.00475409   
    L20G012T34-4_G017T34-0_C6S         5232.5           0.3          2940.78        7043.75        3018.75        2940.78         0.221          1.461       0.00476318   
    L20G012T34-4_G017T34-4_C6S        2198.816         0.36         1965.854       3695.489       2078.713       1965.854         0.192          2.432        0.0041482   
    L20G012T34-4_G018T64-1_C9S        3341.752         0.355        2723.969       5485.253       3019.015       2723.969         0.232          2.209       0.00501308   
    L20G012T34-4_G018T64-3_C9S        2324.383         0.309        2047.562       3212.053        1436.36       2047.562         0.238          2.306       0.00515029   
    L20G012T34-4_G018T64-9_C9S         5012.28         0.307         2734.36       6885.027       3050.077        2734.36         0.271          1.426       0.00586301   
    L20G012T34-4_G028T64-1_C9S        2348.723         0.369         1844.63       4131.963       2416.314        1844.63         0.205          2.15        0.00442587   
    L20G012T34-4_G048T64-1_C9S        7159.824         0.177        1736.255       7749.848       1666.735       1736.255         0.269          0.571       0.00580604   
    L20G012T34-4_G058T64-7_C9S        7705.089         0.158        1942.394       8190.777       1536.987       1942.394         0.282          0.584       0.00608605   
     L20G012T34-4_G12T64-0_C9S         7200.2          0.235        3153.497       8415.175       2585.054       3153.497         0.302          1.082       0.00651769   
     L20G012T34-4_G12T64-1_C9S        7799.797         0.246        3155.475       9291.223       3031.354       3155.475         0.303          1.008       0.00654644   
     L20G012T34-4_G12T64-2_C9S        3678.148         0.323         2523.7        5316.854       2536.697        2523.7          0.242          1.816       0.00522123   
     L20G012T34-4_G13T64-0_C9S        4198.685         0.312        2918.049       5855.717       2655.499       2918.049         0.268          1.824       0.00578746   
     L20G012T34-4_G17T64-0_C9S        6933.775         0.242        2406.695       8201.016       2618.266       2406.695         0.267          0.862       0.00577446   
     L20G012T34-4_G17T64-1_C9S        5698.772         0.201         1978.71       6339.921       1594.899        1978.71         0.271          0.834       0.00584509   
           L20G012T34-7S               1064.06         0.387        1151.091       2080.854       1313.688       1151.091         0.106          3.001       0.00228847   
    L20G012T34-7_G0124T64-1_C9S       5833.029         0.262        2366.119       7166.122        2544.07       2366.119         0.238          1.024       0.00514399   
    L20G012T34-7_G0125T64-4_C9S       6742.209         0.242        2575.388       7974.439       2545.929       2575.388         0.257          0.949       0.00555003   
    L20G012T34-7_G0128T64-1_C9S       4870.744         0.317         2893.64        6901.59       3203.227        2893.64         0.262          1.565       0.00566631   
    L20G012T34-7_G0128T64-3_C9S       4734.167         0.309        2777.865       6542.122       2925.493       2777.865         0.256          1.536       0.00553958   
    L20G012T34-7_G012T64-10_C9S       3126.175         0.356        2753.757       5155.217       2849.779       2753.757         0.267          2.389       0.00577511   
    L20G012T34-7_G012T64-9_C9S        10952.275        0.268        4873.306       13626.308      4988.867       4873.306         0.373          1.128       0.00806446   
    L20G012T34-7_G0138T64-2_C9S       3057.482         0.327        2415.745       4481.588       2177.532       2415.745         0.251          2.097       0.00541643   
    L20G012T34-7_G014T64-0_C9S        5714.932         0.311        3396.213       7945.766       3586.551       3396.213         0.284          1.558       0.00613842   
    L20G012T34-7_G0158T64-3_C9S       3697.902         0.337        2930.996       5624.966       2859.146       2930.996         0.271          2.119       0.00585414   
    L20G012T34-7_G0158T64-5_C9S       2231.364         0.33         1888.909        3306.09       1628.373       1888.909         0.231          2.252       0.00497924   
    L20G012T34-7_G0178T64-2_C9S       3894.581         0.343        3138.907       6067.649       3167.738       3138.907         0.281          2.165       0.00607296   
    L20G012T34-7_G0178T64-3_C9S       1903.521         0.338        1669.756       2906.796       1484.134       1669.756         0.22           2.347       0.00476073   
    L20G012T34-7_G018T64-10_C9S        5012.67         0.307        2733.929       6885.563       3050.314       2733.929         0.271          1.426       0.00586301   
    L20G012T34-7_G018T64-3_C9S        3343.329         0.355        2726.248       5487.841        3020.44       2726.248         0.232          2.21        0.00501308   
    L20G012T34-7_G023T34-1_C6S        5283.527         0.246        2230.501       6293.808       2053.418       2230.501         0.205          1.052       0.00442211   
    L20G012T34-7_G025T34-1_C6S        5659.753         0.269        2622.776       7056.856       2596.846       2622.776         0.214          1.176        0.0046274   
    L20G012T34-7_G025T34-4_C6S        4597.146         0.228        1837.514       5312.615       1569.011       1837.514         0.195          0.982       0.00421739   
    L20G012T34-7_G027T34-0_C6S         5795.72         0.274         2809.69        7306.95        2757.72        2809.69         0.219          1.235       0.00473004   
    L20G012T34-7_G027T34-2_C6S        4135.564         0.232        1650.262       4809.727       1452.939       1650.262         0.191          0.983       0.00411493   
    L20G012T34-7_G028T64-0_C9S        2344.501         0.369        1844.834       4124.535       2411.971       1844.834         0.205          2.154       0.00442587   
    L20G012T34-7_G028T64-1_C9S        1600.555         0.363        1727.131       2730.006       1555.718       1727.131         0.209          2.942       0.00452462   
    L20G012T34-7_G058T64-6_C9S        4124.809         0.307        2834.531       5665.969       2510.032       2834.531         0.244          1.796       0.00527591   
    L20G012T34-7_G068T64-3_C9S        3668.748         0.311        2484.003       5100.851       2302.416       2484.003         0.234          1.775       0.00505776   
    L20G012T34-7_G123T64-0_C9S        8169.789         0.19         2554.578       8969.272       2103.903       2554.578         0.242          0.744       0.00523562   
    L20G012T34-7_G123T64-2_C9S        5278.939         0.242        2052.463       6243.736       1993.383       2052.463          0.2           0.966       0.00432598   
     L20G012T34-7_G12T64-0_C9S        7796.769         0.246        3157.205       9287.616       3030.177       3157.205         0.303          1.009       0.00654921   
     L20G012T34-7_G12T64-1_C9S        7209.308         0.235        3154.696        8425.82       2588.324       3154.696         0.302          1.081       0.00651769   
     L20G012T34-7_G12T64-2_C9S        3687.848         0.321        2524.293        5294.89       2503.181       2524.293         0.242          1.808       0.00521708   
     L20G012T34-7_G17T64-1_C9S        6916.472         0.242        2403.736       8180.551       2611.732       2403.736         0.267          0.863       0.00577446   
           L20G012T64-0S              2756.699         0.098         272.846        2816.68        306.025        272.846         0.077          0.217       0.00166131   
    L20G012T64-0_G013T34-0_C9S        4592.934         0.227        1280.596       5299.471       1556.248       1280.596         0.179          0.684       0.00387525   
    L20G012T64-0_G013T34-1_C9S        4772.307         0.228        1446.109       5515.037       1628.793       1446.109         0.179          0.744       0.00387525   
    L20G012T64-0_G015T34-11_C9S       4118.051         0.202        1038.901        4587.16       1161.161       1038.901         0.168          0.606       0.00362281   
    L20G012T64-0_G015T34-15_C9S       5221.944         0.255        1669.651       6326.284       2165.372       1669.651         0.191          0.803        0.0041292   
    L20G012T64-0_G015T34-2_C9S        5093.458         0.255         1536.93       6170.626       2112.093        1536.93         0.191          0.757        0.0041292   
    L20G012T64-0_G015T34-6_C9S        4287.352          0.2         1191.793       4763.724       1190.931       1191.793         0.168          0.667       0.00362114   
    L20G012T64-0_G017T34-0_C9S         5299.54         0.266        1664.112       6565.302       2379.251       1664.112         0.197          0.795       0.00425601   
    L20G012T64-0_G017T34-1_C9S         4044.35         0.186         1063.64       4420.067       1009.991        1063.64         0.162          0.624       0.00349406   
    L20G012T64-0_G017T34-4_C9S        3900.096         0.191         922.295       4286.705       1012.065        922.295         0.162          0.563       0.00349629   
    L20G012T64-0_G017T34-5_C9S        5402.945         0.263         1762.16        6651.45       2373.584        1762.16         0.197          0.824       0.00425601   
    L20G012T64-0_G023T34-1_C9S        5877.289         0.182         715.192       6395.224       1422.898        715.192         0.178          0.288        0.0038403   
    L20G012T64-0_G023T34-2_C9S        6026.143         0.181         1010.52       6550.173       1447.596        1010.52         0.178          0.396       0.00383752   
    L20G012T64-0_G025T34-1_C9S        6178.708         0.203         936.862       6891.344       1755.261        936.862         0.189          0.365       0.00409307   
    L20G012T64-0_G025T34-2_C9S        5482.236         0.146         822.722       5770.291        986.49         822.722         0.166          0.344       0.00358381   
    L20G012T64-0_G025T34-4_C9S        5352.246         0.147         505.865       5637.895        971.595        505.865         0.166          0.217       0.00358701   
    L20G012T64-0_G025T34-5_C9S        6302.529         0.203        1156.279       7029.446       1790.436       1156.279         0.189          0.441        0.0040918   
    L20G012T64-0_G027T34-0_C9S        6236.469         0.206        1008.351       6982.881       1811.679       1008.351         0.195          0.39        0.00421975   
    L20G012T64-0_G027T34-1_C9S        5153.066         0.13          731.346       5361.358        801.122        731.346         0.16           0.321       0.00345685   
    L20G012T64-0_G027T34-2_C9S        5029.517         0.129         432.027       5229.336        774.494        432.027         0.16           0.194        0.0034602   
    L20G012T64-0_G027T34-3_C9S         6334.76         0.206        1191.516       7092.936       1840.233       1191.516         0.195          0.454        0.0042191   
     L20G012T64-0_G18T34-1_C9S         4309.28         0.226        1132.103        4964.49        1449.58       1132.103         0.179          0.644       0.00385642   
          L20G012T64-10S               2122.14         0.339        1593.875       3253.412       1668.543       1593.875         0.193          2.011       0.00417362   
    L20G012T64-10_G013T34-1_C9S       5585.462         0.282        2985.011       7174.787       2817.953       2985.011         0.277          1.37        0.00597407   
   L20G012T64-10_G015T34-15_C9S        6099.31         0.291        3205.372        8013.54       3289.055       3205.372         0.288          1.357       0.00622172   
    L20G012T64-10_G017T34-5_C9S        6323.34         0.297         3318.47       8441.815       3566.457        3318.47         0.294          1.361       0.00634666   
    L20G012T64-10_G023T34-2_C9S        7009.91         0.249        2448.785       8396.267       2783.849       2448.785         0.268          0.873       0.00578842   
    L20G012T64-10_G025T34-5_C9S       7199.133         0.257        2578.521       8755.833       3028.599       2578.521         0.279           0.9        0.00603402   
    L20G012T64-10_G027T34-3_C9S       7248.682         0.26         2632.357       8869.088       3116.166       2632.357         0.285          0.915       0.00615843   
           L20G012T64-1S              9201.312         0.247        3528.181       10980.643      3601.884       3528.181          0.3           0.956       0.00647858   
    L20G012T64-1_G012T34-4_C9S        10936.401        0.268        4866.369       13606.558      4981.636       4866.369         0.373          1.128       0.00806224   
    L20G012T64-1_G012T34-7_C9S        12770.806        0.272        5451.342       16028.679      5988.737       5451.342         0.381          1.086       0.00823787   
    L20G012T64-1_G013T34-0_C9S         14054.7         0.217        5083.876       15976.305       4427.66       5083.876         0.383          0.88        0.00827539   
    L20G012T64-1_G015T34-2_C9S        14599.893        0.235        5445.399       17063.506      5241.731       5445.399         0.395          0.921       0.00852303   
    L20G012T64-1_G017T34-0_C9S        14834.032        0.243        5618.778       17576.032      5641.976       5618.778          0.4           0.942       0.00864798   
    L20G012T64-1_G023T34-1_C9S        12156.32         0.257        4113.171       14784.934      5114.035       4113.171         0.361          0.851       0.00779089   
    L20G012T64-1_G025T34-1_C9S        12347.732        0.26         4247.366       15108.005      5308.218       4247.366         0.372          0.867       0.00803649   
    L20G012T64-1_G027T34-0_C9S        12397.352        0.261        4300.454       15199.538      5368.172       4300.454         0.378          0.875        0.0081609   
           L20G012T64-2S              2668.149         0.094         264.295       2721.228        282.335        264.295         0.075          0.217       0.00162255   
    L20G012T64-2_G013T34-0_C9S        4674.798         0.248         1662.62       5589.019       1843.187        1662.62         0.178          0.888       0.00383648   
    L20G012T64-2_G015T34-11_C9S       4176.115         0.226        1459.505       4811.078       1404.785       1459.505         0.166          0.857       0.00358405   
    L20G012T64-2_G015T34-2_C9S        5201.691         0.261        1795.702       6377.434       2252.382       1795.702         0.189          0.871       0.00408708   
    L20G012T64-2_G017T34-0_C9S        5476.853         0.263        1859.802       6742.437       2406.053       1859.802         0.195          0.858       0.00421053   
    L20G012T64-2_G017T34-4_C9S        3963.011         0.214        1325.224        4485.73       1221.306       1325.224         0.16           0.812       0.00345753   
    L20G012T64-2_G023T34-2_C9S         5518.78         0.161         655.186       5882.245       1128.774        655.186         0.171          0.276       0.00369598   
    L20G012T64-2_G025T34-2_C9S        4923.768         0.113         447.967       5069.733        645.862        447.967         0.159          0.203       0.00344227   
    L20G012T64-2_G025T34-5_C9S        5818.639         0.191         854.924       6395.429       1509.922        854.924         0.183          0.35        0.00395026   
    L20G012T64-2_G027T34-1_C9S        4585.222         0.095         377.371       4678.534        491.117        377.371         0.153          0.18        0.00331531   
    L20G012T64-2_G027T34-3_C9S        5851.756         0.194         907.784       6454.543       1553.575        907.784         0.189          0.37        0.00407756   
           L20G012T64-5S              2123.311         0.338        1592.514       3242.429        1655.5        1592.514         0.193          2.007       0.00417359   
    L20G012T64-5_G012T34-7_C9S        3959.659         0.345        3115.312       6220.354        3276.37       3115.312         0.275          2.116       0.00593302   
    L20G012T64-5_G013T34-0_C9S         5597.96         0.282        2986.752       7190.842       2824.258       2986.752         0.277          1.368       0.00597404   
    L20G012T64-5_G015T34-2_C9S        6103.669         0.291        3204.128       8019.267       3291.406       3204.128         0.288          1.355       0.00622169   
    L20G012T64-5_G017T34-0_C9S        6331.365         0.298        3319.688       8475.755        3597.97       3319.688         0.294          1.361       0.00634663   
    L20G012T64-5_G023T34-1_C9S        7006.775         0.249        2446.273       8392.512       2782.604       2446.273         0.268          0.872       0.00578842   
    L20G012T64-5_G025T34-1_C9S        7196.547         0.257        2576.746       8752.688       3027.511       2576.746         0.279           0.9        0.00603402   
    L20G012T64-5_G027T34-0_C9S        7245.444         0.259        2632.586       8847.294       3092.374       2632.586         0.285          0.915       0.00615843   
           L20G012T64-9S              9195.597         0.247        3527.743       10973.823      3599.647       3527.743          0.3           0.957       0.00647861   
    L20G012T64-9_G013T34-1_C9S        14051.469        0.217        5084.949       15972.632      4426.643       5084.949         0.383          0.881       0.00827542   
    L20G012T64-9_G015T34-15_C9S       14595.602        0.235        5446.414       17058.491       5240.19       5446.414         0.395          0.922       0.00852307   
    L20G012T64-9_G017T34-5_C9S        14832.405        0.243        5620.573       17574.105      5641.357       5620.573          0.4           0.942       0.00864801   
    L20G012T64-9_G023T34-2_C9S        12164.873        0.257        4113.765       14795.336      5117.633       4113.765         0.361          0.85        0.00779089   
    L20G012T64-9_G025T34-5_C9S        12355.968        0.26         4245.859       15118.083      5311.759       4245.859         0.372          0.866       0.00803649   
    L20G012T64-9_G027T34-3_C9S        12405.017        0.261        4303.705       15208.936      5371.491       4303.705         0.378          0.875        0.0081609   
          L20G0134T64-0S               870.382         0.331         635.641       1294.319        640.388        635.641         0.095          1.944       0.00204961   
          L20G0134T64-1S               741.364         0.292         535.518        976.582        402.771        535.518         0.103          1.867       0.00222611   
          L20G0134T64-2S               872.117         0.33          636.28        1292.168        636.441        636.28          0.095          1.941       0.00204961   
          L20G0134T64-3S               743.299         0.293         537.193        981.712        406.848        537.193         0.103          1.869       0.00222514   
          L20G0135T64-0S               691.944         0.298         499.758        926.301        393.216        499.758         0.095          1.875       0.00204991   
          L20G0135T64-1S               690.896         0.299         499.286        927.461        395.593        499.286         0.095          1.877       0.00204874   
          L20G0137T64-0S                853.4          0.288         593.09         1112.63        450.053        593.09          0.107          1.79        0.00231401   
          L20G0137T64-1S               854.642         0.289         594.257       1117.091        454.064        594.257         0.107          1.793       0.00231421   
          L20G0138T64-1S              1430.591         0.198         563.372       1585.609        391.46         563.372         0.16           0.944       0.00346416   
          L20G0138T64-2S              1427.431         0.199         563.189       1584.061        393.543        563.189         0.16           0.946       0.00346416   
           L20G013T34-0S              1506.838         0.343         982.036       2347.612       1225.618        982.036         0.108          1.751        0.0023262   
    L20G013T34-0_G0124T64-3_C9S        7514.57         0.24         3257.275       8857.123       2796.986       3257.275         0.301          1.075       0.00649724   
    L20G013T34-0_G0128T64-1_C9S       6092.847         0.277        2805.249        7734.51       2963.291       2805.249         0.264          1.176       0.00570899   
    L20G013T34-0_G0134T64-0_C9S        2989.42         0.319        1718.091       4263.642       1997.212       1718.091         0.186          1.516       0.00402049   
    L20G013T34-0_G0135T64-1_C9S       2756.177         0.327        1592.646       4039.942       1962.944       1592.646         0.189          1.534       0.00408296   
    L20G013T34-0_G0137T64-1_C9S       2942.556         0.321        1677.141       4224.824       1997.303       1677.141         0.201          1.506       0.00434766   
    L20G013T34-0_G0138T64-2_C9S       3550.733         0.279        2115.957       4528.564       1752.385       2115.957         0.253          1.524       0.00545415   
    L20G013T34-0_G0145T64-0_C9S       2766.431         0.33         1726.854       4098.869       2018.846       1726.854         0.19           1.66        0.00409425   
    L20G013T34-0_G014T64-0_C9S        6569.235         0.26         3052.072       8037.754       2824.076       3052.072         0.285          1.171        0.0061595   
    L20G013T34-0_G014T64-2_C9S        4657.598         0.124        1402.375       4827.052        683.281       1402.375         0.259          0.677       0.00559891   
    L20G013T34-0_G0156T64-1_C9S       2881.856         0.319        1509.977       4110.229        1925.35       1509.977         0.186          1.382        0.0040233   
    L20G013T34-0_G0158T64-3_C9S       4374.444         0.281        2646.908       5605.683       2190.816       2646.908         0.277          1.55        0.00597717   
    L20G013T34-0_G0158T64-5_C9S       2623.069         0.297        1630.835       3501.862        1479.45       1630.835         0.232          1.613       0.00501696   
    L20G013T34-0_G015T64-10_C9S       3894.482         0.153        1225.669       4122.345        744.65        1225.669         0.24           0.726       0.00519352   
    L20G013T34-0_G015T64-17_C9S        3290.11         0.312        1674.174       4588.568       2080.862       1674.174         0.197          1.335       0.00425353   
    L20G013T34-0_G0167T64-1_C9S       3265.511         0.321        1924.469       4688.513       2216.513       1924.469         0.206          1.557       0.00445822   
    L20G013T34-0_G0167T64-4_C9S       3062.542         0.313        1517.855       4284.523       1952.046       1517.855         0.185          1.301       0.00399838   
    L20G013T34-0_G0178T64-2_C9S        4551.21         0.279        2787.391        5804.56       2246.147       2787.391         0.289          1.567       0.00624835   
    L20G013T34-0_G0178T64-3_C9S       2266.199         0.308        1425.746       3122.232       1389.664       1425.746         0.222          1.646       0.00479846   
    L20G013T34-0_G017T64-6_C9S        3680.474         0.302        1781.627       4982.565        2155.78       1781.627         0.221          1.261       0.00477897   
    L20G013T34-0_G018T64-10_C9S       6037.323         0.235        2517.576       7056.072       2167.552       2517.576         0.273          1.03        0.00589772   
    L20G013T34-0_G018T64-3_C9S        4029.397         0.276        2134.309       5103.286       1945.452       2134.309         0.234          1.352       0.00504566   
    L20G013T34-0_G023T34-1_C6S        5393.174         0.24         2123.927       6356.719       2007.385       2123.927         0.206          0.977       0.00445984   
    L20G013T34-0_G023T64-0_C9S        8581.492         0.271        3895.231       10746.803      3995.039       3895.231         0.292          1.154       0.00630656   
    L20G013T34-0_G025T34-1_C6S        5852.797         0.25         2330.911       7023.356       2341.119       2330.911         0.218          0.996       0.00471018   
    L20G013T34-0_G025T34-4_C6S         4569.49         0.232        1678.478        5314.39       1605.389       1678.478         0.197          0.905       0.00425511   
    L20G013T34-0_G025T64-3_C9S        3459.127         0.319        2361.207       4933.558       2311.021       2361.207         0.211          1.801        0.0045543   
    L20G013T34-0_G027T34-0_C6S        5894.318         0.251        2368.407        7086.45       2374.765       2368.407         0.224          1.005       0.00483748   
    L20G013T34-0_G027T34-2_C6S        4154.404         0.232        1456.294       4831.639       1459.558       1456.294         0.192          0.864       0.00415265   
    L20G013T34-0_G028T64-0_C9S        3876.299         0.322        1976.345       5584.258       2652.111       1976.345         0.214          1.348       0.00463073   
    L20G013T34-0_G028T64-1_C9S        2133.561         0.32          1699.82       3053.076       1436.741        1699.82         0.211          2.103       0.00456148   
    L20G013T34-0_G046T64-0_C9S        5588.466         0.22          1714.34       6380.274       1799.565        1714.34         0.234          0.749       0.00506023   
    L20G013T34-0_G048T64-0_C9S        7132.017         0.194        1852.127       7866.683        1893.47       1852.127         0.27           0.62        0.00583454   
    L20G013T34-0_G058T64-2_C9S        7720.363         0.175        2056.156       8339.508       1768.987       2056.156         0.283          0.626       0.00611455   
    L20G013T34-0_G058T64-6_C9S        3971.916         0.307        2534.769        5455.95       2416.994       2534.769         0.235          1.668        0.005072    
    L20G013T34-0_G067T64-0_C9S         6652.48         0.259        2783.211       8123.235       2839.295       2783.211         0.266          1.053       0.00574345   
    L20G013T34-0_G068T64-0_C9S        8787.451         0.232        2328.345       10219.947      3087.276       2328.345         0.291          0.653       0.00629521   
    L20G013T34-0_G068T64-3_C9S        3391.782         0.315        2163.174       4775.194       2195.892       2163.174         0.225          1.677       0.00485385   
    L20G013T34-0_G123T64-0_C9S        7713.774         0.196        2454.233       8528.805       2079.161       2454.233         0.244          0.761       0.00526869   
    L20G013T34-0_G123T64-1_C9S        8900.475         0.226        2752.864       10253.759      2993.992       2752.864         0.243          0.758       0.00525185   
    L20G013T34-0_G123T64-2_C9S        4532.901         0.267        2037.521       5627.528       2049.864       2037.521         0.202          1.139       0.00435909   
     L20G013T34-0_G12T64-0_C9S        7092.997         0.228        2595.788       8196.903       2420.847       2595.788         0.297          0.899       0.00641287   
     L20G013T34-0_G12T64-1_C9S        7706.834         0.231        2706.143       8948.743       2688.114       2706.143          0.3           0.864       0.00648697   
     L20G013T34-0_G12T64-2_C9S        4895.671         0.267        2238.223       6077.902       2213.915       2238.223         0.24           1.159       0.00518984   
     L20G013T34-0_G17T64-1_C9S        5649.601          0.2         1534.378       6277.334       1569.334       1534.378         0.261          0.652       0.00563335   
           L20G013T34-1S              1507.922         0.343         981.436       2349.301       1226.499        981.436         0.108          1.748        0.0023262   
    L20G013T34-1_G0128T64-2_C9S        4395.5          0.303        2316.652        5967.61       2594.241       2316.652         0.254          1.373       0.00548305   
    L20G013T34-1_G0128T64-3_C9S       6091.757         0.277        2805.227       7733.126       2962.761       2805.227         0.264          1.176       0.00570899   
    L20G013T34-1_G023T64-3_C9S        8577.347         0.271        3896.547       10741.612       3993.11       3896.547         0.292          1.155       0.00630641   
    L20G013T34-1_G025T64-0_C9S        3457.865         0.319        2361.107       4931.758       2310.178       2361.107         0.211          1.801        0.0045543   
    L20G013T34-1_G046T64-1_C9S        5584.325         0.22          1715.22       6375.547       1798.231        1715.22         0.234          0.749       0.00506024   
    L20G013T34-1_G048T64-1_C9S        7131.799         0.194        1850.909       7866.443       1893.412       1850.909         0.27           0.62        0.00583454   
    L20G013T34-1_G058T64-7_C9S         7716.44         0.175        2050.219       8335.271       1768.088       2050.219         0.283          0.624       0.00611455   
    L20G013T34-1_G067T64-1_C9S        6651.828         0.259        2782.094       8122.439       2839.017       2782.094         0.266          1.053       0.00574345   
    L20G013T34-1_G068T64-2_C9S         8793.02         0.232        2330.876       10226.424      3089.232       2330.876         0.291          0.653       0.00629521   
    L20G013T34-1_G123T64-0_C9S        8900.247         0.226        2753.524       10253.497      2993.915       2753.524         0.243          0.759       0.00525185   
     L20G013T34-1_G12T64-0_C9S        7698.088         0.231        2703.457       8938.587       2685.063       2703.457          0.3           0.865       0.00648697   
     L20G013T34-1_G12T64-1_C9S        7095.392         0.228        2595.256       8199.671       2421.664       2595.256         0.297          0.898        0.0064101   
     L20G013T34-1_G12T64-2_C9S        4882.522         0.267        2232.625       6061.577       2207.969       2232.625         0.24           1.159       0.00518913   
          L20G0145T64-0S               956.24          0.296         414.727       1273.135        535.295        414.727         0.093          1.124       0.00200166   
          L20G0145T64-1S               958.373         0.296         416.448       1275.975        536.489        416.448         0.093          1.126        0.0020016   
           L20G014T64-0S              3555.526         0.295        1924.164       4721.058       1975.478       1924.164         0.214          1.402       0.00462599   
    L20G014T64-0_G015T34-2_C9S        6947.555         0.275        3325.497       8779.046       3329.983       3325.497         0.296          1.221       0.00640374   
    L20G014T64-0_G017T34-0_C9S        7118.576         0.283        3469.782       9166.339       3617.955       3469.782         0.302          1.251        0.0065299   
           L20G014T64-2S              1433.974        -0.518         336.196       2218.136       -756.913        336.196         0.167          0.226       0.00360312   
    L20G014T64-2_G015T34-11_C9S       4073.636         0.057        1171.796       4101.901        247.941       1171.796         0.248          0.608       0.00535568   
