         Name                 E11            V12            G12            C11            C12            C44        RelDensity      AniRatio         mass      
    L20G012T34-4_G0128T64-3_C9S       1882.963         0.324        1189.612       2731.227        1309.05       1189.612         0.123          1.673       0.00265911   
    L20G012T34-4_G012T34-7_C6S        1030.215         0.373        1104.401       1852.214       1101.875       1104.401         0.091          2.944       0.00196141   
    L20G012T34-4_G012T64-10_C9S       1468.916         0.359        1329.034       2456.894       1376.014       1329.034         0.134          2.459        0.0029031   
    L20G012T34-4_G012T64-5_C9S        1238.237         0.359        1181.791       2071.063       1159.924       1181.791         0.133          2.594       0.00286623   
    L20G012T34-4_G012T64-9_C9S        5277.652         0.272        2280.979       6623.998        2474.9        2280.979         0.183           1.1        0.00395083   
    L20G012T34-4_G0138T64-2_C9S        941.493         0.356         859.651       1552.569        858.252        859.651         0.115          2.476       0.00248801   
    L20G012T34-4_G013T34-0_C6S         1306.52         0.342        1022.552       2027.227       1053.665       1022.552         0.092          2.101       0.00199647   
    L20G012T34-4_G014T64-4_C9S        1941.843         0.335        1430.387       2931.167       1476.603       1430.387         0.137          1.967       0.00294958   
    L20G012T34-4_G0158T64-3_C9S       1170.426         0.362        1067.294       1986.454        1127.11       1067.294         0.126          2.484       0.00271769   
    L20G012T34-4_G0158T64-5_C9S        668.976         0.366         655.547       1158.549        668.815        655.547         0.105          2.677       0.00225837   
    L20G012T34-4_G015T34-11_C6S        964.825         0.362         877.266       1637.507        929.118        877.266         0.088          2.477       0.00189375   
    L20G012T34-4_G015T34-2_C6S        1850.709         0.315        1173.291       2605.561       1198.178       1173.291         0.097          1.667       0.00209917   
    L20G012T34-4_G0178T64-2_C9S       1215.984         0.369        1147.883       2139.205       1250.977       1147.883         0.131          2.585       0.00283253   
    L20G012T34-4_G0178T64-3_C9S        577.601         0.373         584.562       1038.463        617.778        584.562         0.099          2.779       0.00214355   
    L20G012T34-4_G017T34-0_C6S        2142.212         0.303         1242.17       2908.403       1264.342        1242.17          0.1           1.511       0.00215051   
    L20G012T34-4_G017T34-4_C6S         854.153         0.368         807.42         1494.73        870.349        807.42          0.085          2.586       0.00184239   
    L20G012T34-4_G018T64-1_C9S        1372.196         0.362        1142.901       2328.899       1321.413       1142.901         0.108          2.269       0.00233303   
    L20G012T34-4_G018T64-3_C9S         908.826         0.307         823.849       1248.392        553.04         823.849         0.109          2.37        0.00236143   
    L20G012T34-4_G018T64-9_C9S        2080.822         0.315        1159.238       2929.531       1347.156       1159.238         0.134          1.465       0.00288721   
    L20G012T34-4_G028T64-1_C9S         761.945         0.392         759.976       1540.757        993.383        759.976         0.094          2.777       0.00204015   
    L20G012T34-4_G048T64-1_C9S         2814.16         0.137         597.43        2942.134        467.06         597.43          0.124          0.483       0.00268814   
    L20G012T34-4_G058T64-7_C9S         3019.8          0.114         644.78        3111.067        400.295        644.78          0.13           0.476       0.00280868   
     L20G012T34-4_G12T64-0_C9S        2542.773         0.236        1168.869       2976.792        919.533       1168.869         0.137          1.136       0.00296362   
     L20G012T34-4_G12T64-1_C9S        2717.267         0.247        1166.695       3242.726       1063.683       1166.695         0.137          1.071       0.00296893   
     L20G012T34-4_G12T64-2_C9S        1191.344         0.338         947.878       1819.257        928.865        947.878         0.108          2.129       0.00233449   
     L20G012T34-4_G13T64-0_C9S        1310.487         0.325        1110.625       1907.447        918.401       1110.625         0.121          2.246       0.00261325   
     L20G012T34-4_G17T64-0_C9S        2478.675         0.247         894.276       2957.996        970.286        894.276         0.122           0.9        0.00262969   
     L20G012T34-4_G17T64-1_C9S        2068.788         0.209         726.634       2325.644        614.487        726.634         0.122          0.849       0.00264362   
           L20G012T34-7S               433.944         0.393         478.056        883.604        572.086        478.056         0.047          3.069       0.00100925   
    L20G012T34-7_G0124T64-1_C9S       2084.162         0.279         960.709       2658.116       1028.591        960.709         0.114          1.179       0.00245327   
    L20G012T34-7_G0125T64-4_C9S       2362.125         0.263         1012.18       2907.962       1037.712        1012.18         0.122          1.082       0.00263302   
    L20G012T34-7_G0128T64-1_C9S       1882.919         0.324         1189.98       2731.163       1309.019        1189.98         0.123          1.674       0.00265911   
    L20G012T34-7_G0128T64-3_C9S       1847.313         0.314        1142.099       2592.545       1186.675       1142.099         0.122          1.625       0.00263206   
    L20G012T34-7_G012T64-10_C9S       1237.513         0.358        1181.082       2059.997       1148.721       1181.082         0.133          2.592       0.00286623   
    L20G012T34-7_G012T64-9_C9S         4500.93         0.257        2057.113       5474.186       1893.494       2057.113         0.181          1.149       0.00391273   
    L20G012T34-7_G0138T64-2_C9S        946.109         0.351         980.337       1525.156        824.853        980.337         0.115           2.8        0.00248853   
    L20G012T34-7_G014T64-0_C9S        1938.269         0.335         1430.32       2925.772       1473.885        1430.32         0.137          1.97        0.00294958   
    L20G012T34-7_G0158T64-3_C9S       1142.167         0.361        1224.727       1928.979       1089.768       1224.727         0.126          2.919       0.00271821   
    L20G012T34-7_G0158T64-5_C9S        701.222         0.356         743.329        1156.35        639.224        743.329         0.105          2.875       0.00225889   
    L20G012T34-7_G0178T64-2_C9S       1203.477         0.367        1321.151       2095.035       1214.657       1321.151         0.131          3.001       0.00283305   
    L20G012T34-7_G0178T64-3_C9S        602.252         0.367         650.67        1048.412        607.847        650.67          0.099          2.954       0.00214408   
    L20G012T34-7_G018T64-10_C9S       2082.417         0.316         1160.23        2941.17       1358.786        1160.23         0.134          1.466       0.00288721   
    L20G012T34-7_G018T64-3_C9S        1371.658         0.361        1142.696       2316.561        1308.73       1142.696         0.108          2.268       0.00233303   
    L20G012T34-7_G023T34-1_C6S        2219.385         0.242         927.284       2625.008        838.063        927.284         0.092          1.038       0.00198964   
    L20G012T34-7_G025T34-1_C6S        2379.944         0.267        1110.269       2954.665       1076.256       1110.269         0.097          1.182       0.00209237   
    L20G012T34-7_G025T34-4_C6S        1917.695         0.226         751.63        2209.273        645.085        751.63          0.087          0.961       0.00188696   
    L20G012T34-7_G027T34-0_C6S        2436.184         0.272        1195.951       3057.662       1142.423       1195.951         0.099          1.249       0.00214373   
    L20G012T34-7_G027T34-2_C6S        1700.272         0.232         666.43        1977.444        597.353        666.43          0.085          0.966       0.00183561   
    L20G012T34-7_G028T64-0_C9S         763.62          0.393         761.134       1554.895       1006.711        761.134         0.094          2.777       0.00204015   
    L20G012T34-7_G028T64-1_C9S         531.037         0.385         716.129       1025.232        641.812        716.129         0.095          3.735         0.00206    
    L20G012T34-7_G058T64-6_C9S         1457.49         0.324        1191.907       2114.081       1013.258       1191.907         0.112          2.165       0.00241179   
    L20G012T34-7_G068T64-3_C9S        1294.177         0.328        1048.635       1903.735        929.204       1048.635         0.107          2.152       0.00231827   
    L20G012T34-7_G123T64-0_C9S        3404.698         0.179        1048.975       3692.946        805.161       1048.975         0.11           0.726       0.00238165   
    L20G012T34-7_G123T64-2_C9S        2015.556         0.248         830.885       2409.726        794.697        830.885         0.09           1.029       0.00193831   
     L20G012T34-7_G12T64-0_C9S        2709.081         0.246        1167.187       3227.094       1052.871       1167.187         0.137          1.074       0.00296947   
     L20G012T34-7_G12T64-1_C9S        2537.984         0.236        1170.698       2971.186        917.801       1170.698         0.137          1.14        0.00296362   
     L20G012T34-7_G12T64-2_C9S        1190.271         0.339         949.642       1824.781        935.856        949.642         0.108          2.137       0.00233368   
     L20G012T34-7_G17T64-1_C9S        2478.002         0.247         896.479       2957.193        970.022        896.479         0.122          0.902       0.00262969   
           L20G012T64-0S              1176.096         0.092         111.293       1198.439        121.428        111.293         0.033          0.207       0.00072171   
    L20G012T64-0_G013T34-0_C9S        1916.317         0.226         521.846       2207.686        644.621        521.846         0.08           0.668       0.00171747   
    L20G012T64-0_G013T34-1_C9S         1963.77         0.228         575.488       2269.398        670.237        575.488         0.08           0.72        0.00171747   
    L20G012T64-0_G015T34-11_C9S       1724.049          0.2          420.112        1915.61        478.903        420.112         0.074          0.585       0.00160548   
    L20G012T64-0_G015T34-15_C9S       2143.738         0.255         663.427       2597.097        888.939        663.427         0.085          0.777       0.00182958   
    L20G012T64-0_G015T34-2_C9S         2102.16         0.255         623.395       2546.726        871.698        623.395         0.085          0.744       0.00182958   
    L20G012T64-0_G015T34-6_C9S        1767.108         0.199         476.762       1961.011        487.192        476.762         0.074          0.647       0.00160535   
    L20G012T64-0_G017T34-0_C9S        2176.655         0.266         670.646       2696.535        977.218        670.646         0.087          0.78        0.00188563   
    L20G012T64-0_G017T34-1_C9S        1670.448         0.184         425.74        1821.606        410.754        425.74          0.072          0.604       0.00154928   
    L20G012T64-0_G017T34-4_C9S        1635.868         0.187         372.227       1789.838        411.685        372.227         0.072          0.54        0.00154946   
    L20G012T64-0_G017T34-5_C9S        2208.621         0.264         698.471       2724.645        977.318        698.471         0.087          0.799       0.00188563   
    L20G012T64-0_G023T34-1_C9S        2459.281         0.178         271.756       2664.703        577.028        271.756         0.079          0.26        0.00171055   
    L20G012T64-0_G023T34-2_C9S        2501.523         0.18          399.19        2716.166        596.232        399.19          0.079          0.377       0.00171034   
    L20G012T64-0_G025T34-1_C9S        2575.762         0.198         350.502        2854.87        704.818        350.502         0.084          0.326       0.00182257   
    L20G012T64-0_G025T34-2_C9S         2277.03         0.142         320.179       2389.334        395.438        320.179         0.074          0.321       0.00159824   
    L20G012T64-0_G025T34-4_C9S        2238.539         0.142         187.72        2348.945        388.753        187.72          0.074          0.192       0.00159849   
    L20G012T64-0_G025T34-5_C9S        2618.214         0.204         460.099        2923.95        749.354        460.099         0.084          0.423       0.00182247   
    L20G012T64-0_G027T34-0_C9S        2593.427         0.201         372.298       2885.205        725.815        372.298         0.087          0.345       0.00187861   
    L20G012T64-0_G027T34-1_C9S        2140.222         0.124         279.875       2218.088        313.976        279.875         0.071          0.294       0.00154219   
    L20G012T64-0_G027T34-2_C9S        2101.941         0.125         157.471       2179.791        311.399        157.471         0.071          0.169       0.00154245   
    L20G012T64-0_G027T34-3_C9S        2636.348         0.205         473.026       2948.023        760.182        473.026         0.087          0.432       0.00187856   
     L20G012T64-0_G18T34-1_C9S        1699.941         0.204         419.591       1898.448        486.537        419.591         0.081          0.594       0.00174283   
          L20G012T64-10S               779.778         0.333         641.15        1168.208        583.228        641.15          0.092          2.192       0.00199652   
    L20G012T64-10_G013T34-1_C9S       2087.079         0.286        1236.708        2707.4        1084.477       1236.708         0.135          1.524        0.0029105   
   L20G012T64-10_G015T34-15_C9S       2260.785          0.3         1314.075       3043.364       1304.299       1314.075         0.14           1.511       0.00302211   
    L20G012T64-10_G017T34-5_C9S       2328.862         0.308        1350.646       3208.565        1428.09       1350.646         0.143          1.517       0.00307801   
    L20G012T64-10_G023T34-2_C9S       2882.454         0.233         954.114       3357.789       1020.032        954.114         0.133          0.816       0.00286727   
    L20G012T64-10_G025T34-5_C9S       2959.965         0.242        1005.831       3500.939       1117.714       1005.831         0.138          0.844       0.00297873   
    L20G012T64-10_G027T34-3_C9S       2970.062         0.244         1020.84       3525.307       1137.798        1020.84         0.14           0.855       0.00303458   
           L20G012T64-1S              3707.403         0.226        1487.038        4271.1        1247.117       1487.038         0.141          0.983       0.00304426   
    L20G012T64-1_G012T34-4_C9S        4496.932         0.257        2057.487       5469.323       1891.812       2057.487         0.181          1.15        0.00391256   
    L20G012T64-1_G012T34-7_C9S        5276.698         0.272         2281.92        6622.8        2474.453        2281.92         0.183           1.1        0.00395083   
    L20G012T64-1_G013T34-0_C9S        5696.577         0.208         2101.79       6395.277       1679.568        2101.79         0.183          0.891       0.00395795   
    L20G012T64-1_G015T34-2_C9S        5926.053         0.229         2223.65       6859.125       2037.276        2223.65         0.188          0.922       0.00406956   
    L20G012T64-1_G017T34-0_C9S        6002.661         0.238        2277.907       7050.937       2202.261       2277.907         0.191          0.94        0.00412546   
    L20G012T64-1_G023T34-1_C9S        5298.157         0.254        1761.497       6406.208       2181.202       1761.497         0.179          0.834       0.00385652   
    L20G012T64-1_G025T34-1_C9S        5367.696         0.256        1799.683       6515.555       2241.911       1799.683         0.184          0.842       0.00396797   
    L20G012T64-1_G027T34-0_C9S        5378.887         0.256        1812.119       6529.139       2246.585       1812.119         0.186          0.846       0.00402383   
           L20G012T64-2S              1162.197         0.089         110.391       1182.765        115.55         110.391         0.033          0.207       0.00071449   
    L20G012T64-2_G013T34-0_C9S        1983.477         0.24          676.802       2337.845        738.267        676.802         0.079          0.846       0.00171025   
    L20G012T64-2_G015T34-11_C9S       1786.558         0.217         594.53        2030.822        562.82         594.53          0.074          0.81        0.00159826   
    L20G012T64-2_G015T34-2_C9S        2187.121         0.255         729.592       2649.655        906.929        729.592         0.084          0.837        0.0018221   
    L20G012T64-2_G017T34-0_C9S        2275.032         0.258         749.248       2772.461        964.009        749.248         0.087          0.829       0.00187788   
    L20G012T64-2_G017T34-4_C9S         1700.58         0.204         539.414       1899.162        486.72         539.414         0.071          0.764       0.00154224   
    L20G012T64-2_G023T34-2_C9S        2383.275         0.161         268.251       2540.237        487.459        268.251         0.078          0.261       0.00168325   
    L20G012T64-2_G025T34-2_C9S        2142.278         0.114         183.835       2207.024        283.974        183.835         0.073          0.191       0.00157115   
    L20G012T64-2_G025T34-5_C9S        2508.017         0.191         350.937       2756.632        650.824        350.937         0.083          0.333       0.00179538   
    L20G012T64-2_G027T34-1_C9S        2002.102         0.095         154.833       2042.846        214.442        154.833         0.07           0.169        0.0015151   
    L20G012T64-2_G027T34-3_C9S        2522.351         0.194         371.386       2782.177        669.656        371.386         0.086          0.352       0.00185147   
           L20G012T64-5S               781.796         0.331         641.954       1162.585        575.21         641.954         0.092          2.186       0.00199652   
    L20G012T64-5_G012T34-7_C9S        1471.716         0.359        1329.641       2461.577       1378.637       1329.641         0.134          2.456        0.0029031   
    L20G012T64-5_G013T34-0_C9S        2085.088         0.287        1236.874       2711.601       1091.486       1236.874         0.135          1.527        0.0029105   
    L20G012T64-5_G015T34-2_C9S        2263.392         0.301        1314.806        3055.46       1315.727       1314.806         0.14           1.512       0.00302211   
    L20G012T64-5_G017T34-0_C9S        2327.446         0.308         1350.96       3206.614       1427.221        1350.96         0.143          1.518       0.00307801   
    L20G012T64-5_G023T34-1_C9S        2882.219         0.233         955.294       3357.515       1019.949        955.294         0.133          0.817       0.00286727   
    L20G012T64-5_G025T34-1_C9S        2956.678         0.242        1004.567       3497.051       1116.473       1004.567         0.138          0.844       0.00297873   
    L20G012T64-5_G027T34-0_C9S        2970.007         0.244        1020.608       3525.242       1137.776       1020.608         0.14           0.855       0.00303458   
           L20G012T64-9S              3707.054         0.227        1487.041       4277.315       1256.081       1487.041         0.141          0.984       0.00304426   
    L20G012T64-9_G013T34-1_C9S        5697.974         0.208        2101.539       6396.846        1679.98       2101.539         0.183          0.891       0.00395795   
    L20G012T64-9_G015T34-15_C9S        5927.89         0.229        2222.811       6861.252       2037.907       2222.811         0.188          0.922       0.00406956   
    L20G012T64-9_G017T34-5_C9S        6004.591         0.238        2278.428       7053.204       2202.969       2278.428         0.191          0.94        0.00412546   
    L20G012T64-9_G023T34-2_C9S        5297.867         0.254        1760.527       6405.857       2181.083       1760.527         0.179          0.833       0.00385652   
    L20G012T64-9_G025T34-5_C9S        5369.953         0.256        1799.787       6518.294       2242.854       1799.787         0.184          0.842       0.00396797   
    L20G012T64-9_G027T34-3_C9S        5381.013         0.256        1812.174       6531.719       2247.473       1812.174         0.186          0.846       0.00402383   
          L20G0134T64-0S               357.575         0.327         265.342        524.125        254.664        265.342         0.045          1.969       0.00096128   
          L20G0134T64-1S               255.26          0.283         180.434        328.689        129.734        180.434         0.046          1.814        0.0009964   
          L20G0134T64-2S               357.668         0.327         265.316        524.262        254.73         265.316         0.045          1.969       0.00096128   
          L20G0134T64-3S               256.937         0.284         182.542        331.658        131.552        182.542         0.046          1.824       0.00099621   
          L20G0135T64-0S               230.21          0.294         166.433        304.858        126.952        166.433         0.042          1.871       0.00089969   
          L20G0135T64-1S               230.847         0.297         166.622        308.186        130.201        166.622         0.042          1.872       0.00090001   
          L20G0137T64-0S               281.499         0.283         197.343        362.476        143.069        197.343         0.047          1.799       0.00101399   
          L20G0137T64-1S               278.804         0.287         195.921        362.577        145.946        195.921         0.047          1.809        0.0010137   
          L20G0138T64-1S               392.615         0.244         224.689        466.013        150.406        224.689         0.071          1.424       0.00154294   
          L20G0138T64-2S               392.965         0.244         224.668        466.429        150.541        224.668         0.071          1.422       0.00154294   
           L20G013T34-0S               620.892         0.345         402.377        975.379        513.749        402.377         0.047          1.743       0.00101638   
    L20G013T34-0_G0124T64-3_C9S       2632.796         0.244        1223.363        3124.99       1008.595       1223.363         0.14           1.156       0.00303128   
    L20G013T34-0_G0128T64-1_C9S       2367.332         0.282         1133.26       3040.949       1194.356        1133.26         0.123          1.227       0.00266664   
    L20G013T34-0_G0134T64-0_C9S       1210.853         0.326         710.995       1768.596        855.434        710.995         0.088          1.557       0.00190804   
    L20G013T34-0_G0135T64-1_C9S        1043.02         0.332         623.64        1556.774        773.726        623.64          0.086          1.593       0.00186068   
    L20G013T34-0_G0137T64-1_C9S       1101.636         0.324         648.705       1597.917        765.865        648.705         0.091          1.559       0.00197501   
    L20G013T34-0_G0138T64-2_C9S        1153.49         0.308         837.773       1589.209        707.336        837.773         0.116           1.9        0.00249567   
    L20G013T34-0_G0145T64-0_C9S        1024.0          0.334         649.045       1539.857        772.24         649.045         0.086          1.691       0.00185769   
    L20G013T34-0_G014T64-0_C9S        2478.663         0.259         1266.83       3026.655        1057.9         1266.83         0.137          1.287        0.0029554   
    L20G013T34-0_G014T64-2_C9S        1802.902         0.092         508.255       1837.152        186.143        508.255         0.118          0.616       0.00254897   
    L20G013T34-0_G0156T64-1_C9S       1104.994         0.331         594.777       1643.203        813.005        594.777         0.085          1.433       0.00184338   
    L20G013T34-0_G0158T64-3_C9S       1375.007         0.307        1038.902       1888.753        836.72        1038.902         0.127          1.975       0.00274446   
    L20G013T34-0_G0158T64-5_C9S        853.19          0.322         623.868       1229.119        583.741        623.868         0.105          1.933       0.00226602   
    L20G013T34-0_G015T64-10_C9S        1560.52         0.136         473.061       1630.322        256.625        473.061         0.11           0.689       0.00236928   
    L20G013T34-0_G015T64-17_C9S       1270.343         0.323         658.295       1836.312        876.114        658.295         0.095          1.371       0.00204706   
    L20G013T34-0_G0167T64-1_C9S       1224.763         0.335         741.534       1848.751        931.326        741.534         0.095          1.617       0.00205808   
    L20G013T34-0_G0167T64-4_C9S        1253.1          0.321         614.692       1799.159        850.56         614.692         0.09           1.296       0.00195021   
    L20G013T34-0_G0178T64-2_C9S        1426.08         0.306        1099.368       1953.118        861.173       1099.368         0.133          2.014       0.00286962   
    L20G013T34-0_G0178T64-3_C9S        760.955         0.329         543.142        1123.39        550.812        543.142          0.1           1.897       0.00215121   
    L20G013T34-0_G017T64-6_C9S        1394.948         0.313         676.703       1951.544        889.132        676.703         0.108          1.274        0.0023252   
    L20G013T34-0_G018T64-10_C9S       2508.439         0.234        1026.344       2926.884        894.113       1026.344         0.134          1.01        0.00289411   
    L20G013T34-0_G018T64-3_C9S        1661.491         0.282         882.624       2134.263        838.248        882.624         0.108          1.362       0.00233976   
    L20G013T34-0_G023T34-1_C6S        2239.853         0.237         879.759       2626.568        815.854        879.759         0.092          0.972       0.00199678   
    L20G013T34-0_G023T64-0_C9S        3451.126         0.265        1597.252       4266.382       1538.219       1597.252         0.135          1.171       0.00291991   
    L20G013T34-0_G025T34-1_C6S        2409.959         0.25          949.383       2891.951        963.984        949.383         0.098          0.985       0.00210861   
    L20G013T34-0_G025T34-4_C6S        1891.164         0.228         671.491       2185.492        645.456        671.491         0.088          0.872       0.00189409   
    L20G013T34-0_G025T64-3_C9S        1303.466         0.321         974.615       1871.473        884.747        974.615         0.096          1.975       0.00206599   
    L20G013T34-0_G027T34-0_C6S        2424.953         0.251         964.293       2915.402        976.991        964.293          0.1           0.995       0.00216469   
    L20G013T34-0_G027T34-2_C6S        1710.825         0.229         575.169       1980.199        588.152        575.169         0.085          0.826       0.00184274   
    L20G013T34-0_G028T64-0_C9S        1397.344         0.34          783.219       2150.763       1107.969        783.219         0.096          1.502       0.00208085   
    L20G013T34-0_G028T64-1_C9S         764.841         0.334         671.759       1150.142        576.798        671.759         0.096          2.343       0.00206706   
    L20G013T34-0_G046T64-0_C9S         2108.49         0.196         607.678       2331.271        568.32         607.678         0.106          0.689       0.00229312   
    L20G013T34-0_G048T64-0_C9S        2798.852         0.146         620.34        2945.913        503.634        620.34          0.125          0.508       0.00269455   
    L20G013T34-0_G058T64-2_C9S        3014.785         0.122         661.548       3120.586        433.612        661.548         0.13           0.492       0.00281509   
    L20G013T34-0_G058T64-6_C9S        1507.739         0.315        1094.796       2122.703        976.134       1094.796         0.11           1.91        0.00237117   
    L20G013T34-0_G067T64-0_C9S        2582.776         0.262         1115.32       3173.049       1126.475        1115.32         0.126          1.09        0.00271712   
    L20G013T34-0_G068T64-0_C9S        3567.504         0.218         873.643       4061.111       1132.125        873.643         0.138          0.597       0.00297816   
    L20G013T34-0_G068T64-3_C9S        1320.643         0.322         940.579       1902.539        903.566        940.579         0.105          1.883       0.00227764   
    L20G013T34-0_G123T64-0_C9S        3228.894         0.185         990.315       3524.946        800.141        990.315         0.111          0.727       0.00238845   
    L20G013T34-0_G123T64-1_C9S        3746.426         0.221        1122.518       4283.559       1215.233       1122.518         0.11           0.732       0.00238487   
    L20G013T34-0_G123T64-2_C9S        1735.209         0.275         810.946       2192.639        831.691        810.946         0.09           1.192       0.00194511   
     L20G013T34-0_G12T64-0_C9S        2568.632         0.222         960.485       2941.274        839.284        960.485         0.136          0.914       0.00294207   
     L20G013T34-0_G12T64-1_C9S        2870.004         0.231         1007.2        3332.487       1001.046        1007.2          0.137          0.864       0.00295704   
     L20G013T34-0_G12T64-2_C9S        1770.632         0.264         843.188       2184.324        783.508        843.188         0.108          1.204       0.00232777   
     L20G013T34-0_G17T64-1_C9S        2076.651         0.206         566.414       2325.195        603.262        566.414         0.12           0.658       0.00260192   
           L20G013T34-1S               621.591         0.346         402.975        980.588        518.782        402.975         0.047          1.745       0.00101638   
    L20G013T34-1_G0128T64-2_C9S       1500.428         0.321         907.034       2154.265       1018.437        907.034         0.116          1.597       0.00250237   
    L20G013T34-1_G0128T64-3_C9S       2367.449         0.283        1134.067        3048.48       1203.236       1134.067         0.123          1.229       0.00266664   
    L20G013T34-1_G023T64-3_C9S        3448.777         0.265        1595.273       4263.478       1537.172       1595.273         0.135          1.17        0.00291991   
    L20G013T34-1_G025T64-0_C9S        1302.895         0.322         975.729       1876.971        891.423        975.729         0.096          1.98        0.00206599   
    L20G013T34-1_G046T64-1_C9S        2111.466         0.196         610.254       2334.562        569.122        610.254         0.106          0.691       0.00229312   
    L20G013T34-1_G048T64-1_C9S        2800.284         0.146         618.976        2947.42        503.892        618.976         0.125          0.507       0.00269455   
    L20G013T34-1_G058T64-7_C9S        3014.936         0.122         660.613       3120.743        433.634        660.613         0.13           0.492       0.00281509   
    L20G013T34-1_G067T64-1_C9S        2574.223         0.26         1113.601       3149.678       1106.643       1113.601         0.126          1.09        0.00271712   
    L20G013T34-1_G068T64-2_C9S        3572.149         0.218         873.01        4066.398        1133.6         873.01          0.138          0.595       0.00297816   
    L20G013T34-1_G123T64-0_C9S        3748.226         0.222        1125.497       4291.997       1224.709       1125.497         0.11           0.734       0.00238487   
     L20G013T34-1_G12T64-0_C9S        2886.144         0.231        1006.874       3351.228       1006.676       1006.874         0.137          0.859       0.00295704   
     L20G013T34-1_G12T64-1_C9S        2577.314         0.221         960.772       2946.829        836.007        960.772         0.136          0.91        0.00294153   
     L20G013T34-1_G12T64-2_C9S        1768.507         0.263          843.0        2177.171        776.928         843.0          0.108          1.204       0.00232736   
          L20G0145T64-0S               335.446         0.273         117.325        421.961        158.453        117.325         0.041          0.89         0.0008851   
          L20G0145T64-1S               335.319         0.276         118.139        424.686        161.897        118.139         0.041          0.899        0.0008851   
           L20G014T64-0S               948.973         0.334         733.809       1427.034        715.659        733.809         0.097          2.063       0.00209711   
    L20G014T64-0_G015T34-2_C9S        2630.431         0.278        1380.253       3346.958       1288.718       1380.253         0.142          1.341       0.00306675   
    L20G014T64-0_G017T34-0_C9S        2697.005         0.288        1441.189       3516.252       1422.304       1441.189         0.145          1.377       0.00312274   
           L20G014T64-2S               252.132        -0.788         94.246         825.494       -363.808        94.246          0.074          0.158       0.00159328   
    L20G014T64-2_G015T34-11_C9S       1543.328         0.007         411.443        1543.48        10.881         411.443         0.113          0.537       0.00243771   
    L20G014T64-2_G015T34-2_C9S        2045.527         0.159         606.908       2176.373        411.467        606.908         0.123          0.688       0.00266109   
    L20G014T64-2_G017T34-0_C9S        2135.822         0.18          655.457       2319.086        509.068        655.457         0.126          0.724       0.00271713   
    L20G014T64-2_G017T34-4_C9S        1413.016        -0.043         364.719       1418.044        -58.462        364.719         0.11           0.494       0.00238193   
    L20G014T64-2_G025T34-2_C9S        2019.672        -0.043         319.612       2026.858        -83.562        319.612         0.112          0.303       0.00242974   
    L20G014T64-2_G025T34-4_C9S        2790.944         0.173         547.884       3008.714        629.392        547.884         0.114          0.461       0.00245165   
    L20G014T64-2_G025T34-5_C9S        2507.852         0.096         459.335        2560.05        271.864        459.335         0.123          0.401       0.00265398   
    L20G014T64-2_G027T34-1_C9S         1823.73        -0.102         274.711       1858.828       -172.051        274.711         0.11           0.271       0.00237369   
