         Name                 E11            V12            G12            C11            C12            C44        RelDensity      AniRatio         mass      
    L20G015T34-2_G0178T64-3_C9S       3888.699         0.315        2290.902       5474.789       2517.604       2290.902         0.294          0.645       0.00634746   
    L20G015T34-2_G017T64-6_C9S        5519.952         0.312        2760.724       7698.428       3491.148       2760.724         0.283          0.762       0.00611005   
    L20G015T34-2_G018T64-10_C9S       8596.835         0.26         3658.253       10518.614      3695.729       3658.253         0.343          0.933       0.00740412   
    L20G015T34-2_G018T64-3_C9S        6117.786         0.297         3267.1        8167.396       3450.521        3267.1          0.303          0.722       0.00654848   
    L20G015T34-2_G025T34-1_C6S        8140.294         0.271        3836.187       10194.281      3789.643       3836.187         0.286          0.835       0.00617248   
    L20G015T34-2_G025T34-4_C6S        6582.885         0.258        2582.495       8022.213       2789.395       2582.495         0.263          1.013       0.00568743   
    L20G015T34-2_G025T64-3_C9S        5246.347         0.326        3336.728       7662.917       3706.396       3336.728         0.278          0.593       0.00600883   
    L20G015T34-2_G027T34-0_C6S        8266.646         0.272        3985.433       10375.494      3876.558       3985.433         0.293          0.815        0.0063256   
    L20G015T34-2_G027T34-2_C6S        6060.646         0.26         2279.977       7415.473       2605.436       2279.977         0.258          1.055       0.00556626   
    L20G015T34-2_G028T64-0_C9S        6527.042         0.304        2849.291       8887.139       3881.739       2849.291         0.281          0.878       0.00606719   
    L20G015T34-2_G028T64-1_C9S        3577.949         0.33         2584.302       5301.251       2611.064       2584.302         0.279          0.52        0.00602178   
    L20G015T34-2_G048T64-0_C9S        10407.338        0.229        2867.117        12046.0       3577.865       2867.117         0.347          1.477       0.00748941   
    L20G015T34-2_G058T64-2_C9S        11245.75         0.214        3176.605       12729.058      3465.672       3176.605         0.363          1.458       0.00784828   
    L20G015T34-2_G058T64-6_C9S        5909.988         0.314        3588.494        8294.16       3796.452       3588.494         0.304          0.627       0.00656056   
    L20G015T34-2_G068T64-3_C9S        5113.246         0.322        3108.299       7366.224       3498.413       3108.299         0.291          0.622       0.00628016   
           L20G015T34-6S               1444.61         0.335         975.104       2180.605        1098.5         975.104         0.122          0.555       0.00263977   
    L20G015T34-6_G0125T64-2_C9S       7919.479         0.28         3800.873       10124.334      3937.241       3800.873         0.326          0.814       0.00703577   
    L20G015T34-6_G0128T64-2_C9S        5542.42         0.288        2745.775       7225.996       2922.875       2745.775         0.301          0.784       0.00650154   
    L20G015T34-6_G025T64-0_C9S        4105.356         0.314        2812.804       5761.514       2637.195       2812.804         0.248          0.555       0.00536538   
    L20G015T34-6_G038T64-1_C9S        8842.347         0.229        3372.484       10234.597      3039.848       3372.484         0.324          1.067       0.00700854   
    L20G015T34-6_G046T64-1_C9S        6945.203         0.207        1941.627       7786.696       2032.593       1941.627         0.28           1.482       0.00604593   
    L20G015T34-6_G048T64-1_C9S        8740.735         0.186        2324.732       9552.741       2182.813       2324.732         0.32           1.585       0.00691533   
    L20G015T34-6_G058T64-7_C9S        9574.957         0.17         2667.608       10291.653      2107.929       2667.608         0.337          1.534        0.0072742   
    L20G015T34-6_G067T64-1_C9S        8192.319         0.246        3337.339       9758.801       3183.906       3337.339         0.315          0.985       0.00679474   
    L20G015T34-6_G068T64-2_C9S        10190.66         0.208        2685.639       11440.571      3004.594       2685.639         0.343          1.571       0.00740988   
     L20G015T34-6_G12T64-0_C9S         9962.22         0.225        3448.179       11459.325      3326.901       3448.179         0.36           1.179       0.00776703   
     L20G015T34-6_G12T64-1_C9S        9007.737         0.216        3290.099       10224.683      2817.004       3290.099         0.354          1.126       0.00764926   
     L20G015T34-6_G12T64-2_C9S        6224.178         0.26         2807.006       7615.562       2675.738       2807.006         0.287          0.88        0.00620076   
          L20G015T64-10S               1251.18        -0.577         270.737       2165.536       -792.336        270.737         0.186          5.463        0.0040228   
   L20G015T64-10_G015T34-11_C9S        4470.97         0.097        1325.517       4566.125        490.492       1325.517         0.285          1.537        0.0061455   
    L20G015T64-10_G017T34-0_C9S        6306.36         0.227        2275.251       7276.475       2136.817       2275.251         0.322          1.129       0.00694935   
    L20G015T64-10_G017T34-4_C9S       4128.643         0.059        1169.155       4159.416        260.792       1169.155         0.277          1.667       0.00598635   
    L20G015T64-10_G025T34-2_C9S       6179.041         0.037        1212.087       6196.659        238.086       1212.087         0.282          2.458       0.00608488   
    L20G015T64-10_G025T34-5_C9S       7455.088         0.143        1654.624       7828.691       1306.304       1654.624         0.311          1.971       0.00672819   
    L20G015T64-10_G027T34-1_C9S       5604.283        -0.008        1070.719       5604.995        -44.484       1070.719         0.274          2.638       0.00592414   
    L20G015T64-10_G027T34-3_C9S       7508.209         0.146        1702.644       7902.716        1351.05       1702.644         0.319          1.924       0.00688966   
          L20G015T64-14S              2774.113         0.309        1686.193       3833.533       1714.272       1686.193         0.195          0.628       0.00420197   
          L20G015T64-17S               631.063         0.219         627.08         719.422        201.733        627.08          0.129          0.413       0.00278698   
    L20G015T64-17_G017T34-0_C9S        5135.55         0.326        2689.974       7501.085       3628.121       2689.974         0.262          0.72        0.00565457   
    L20G015T64-17_G025T34-5_C9S       5557.231         0.249        1894.765        6656.29       2206.946       1894.765         0.252          1.174       0.00543928   
    L20G015T64-17_G027T34-3_C9S        5621.11         0.25          1935.76       6745.332       2248.444        1935.76         0.259          1.162       0.00559487   
          L20G015T64-18S              1852.367         0.325        1017.034       2696.168       1298.155       1017.034         0.146          0.687       0.00314776   
           L20G015T64-1S               1249.35        -0.577         270.306       2162.369       -791.177        270.306         0.186          5.463        0.0040228   
    L20G015T64-1_G025T34-1_C9S        7451.703         0.143        1654.902       7825.136       1305.711       1654.902         0.311          1.97        0.00672819   
    L20G015T64-1_G025T34-4_C9S        6180.442         0.037         1211.16       6198.064        238.14         1211.16         0.282          2.46        0.00608488   
    L20G015T64-1_G027T34-0_C9S        7506.105         0.146        1700.686       7900.501       1350.671       1700.686         0.319          1.926       0.00688966   
    L20G015T64-1_G027T34-2_C9S        5602.177        -0.008        1069.872       5602.888        -44.467       1069.872         0.274          2.639       0.00592414   
           L20G015T64-3S              2768.548         0.31         1686.137       3837.481       1724.086       1686.137         0.194          0.627       0.00420101   
           L20G015T64-7S               631.928         0.218         626.288        719.363        200.538        626.288         0.129          0.414       0.00278698   
    L20G015T64-7_G025T34-1_C9S        5554.697         0.249        1895.658       6653.255       2205.939       1895.658         0.252          1.173       0.00543928   
    L20G015T64-7_G027T34-0_C9S        5628.983         0.25         1934.205        6754.78       2251.593       1934.205         0.259          1.164       0.00559487   
           L20G015T64-8S              1850.302         0.326        1015.707       2702.587       1307.186       1015.707         0.146          0.687       0.00314846   
          L20G0167T64-0S               231.843         0.156         349.353        246.031        45.475         349.353         0.116          0.287       0.00249641   
          L20G0167T64-1S               1654.98         0.257         600.266       2012.844        696.233        600.266         0.135          1.097       0.00292526   
          L20G0167T64-2S               409.884         0.249         343.699        490.947        162.777        343.699         0.122          0.477       0.00262831   
          L20G0167T64-3S               409.503         0.247         343.126        488.692        160.301        343.126         0.122          0.479       0.00262831   
          L20G0167T64-4S               231.482         0.156         349.053        245.648        45.404         349.053         0.116          0.287       0.00249641   
          L20G0167T64-5S              1658.624         0.259         602.028       2025.319        707.905        602.028         0.135          1.094       0.00292442   
          L20G0168T64-0S              4283.955         0.183         740.788       4666.518       1045.254        740.788         0.211          0.409       0.00456586   
          L20G0168T64-3S              4283.059         0.183         740.196       4665.542       1045.036        740.196         0.211          2.446       0.00456586   
          L20G0178T64-0S               739.329         0.043         128.877        742.197        33.348         128.877         0.156          2.75        0.00336529   
          L20G0178T64-1S              3358.731         0.226        1637.067       3869.414       1129.829       1637.067         0.249          0.837       0.00537284   
          L20G0178T64-2S              3348.509         0.227        1636.694       3863.614       1134.593       1636.694         0.249          0.834       0.00537284   
          L20G0178T64-3S               738.716         0.04          128.551        741.187        30.883         128.551         0.156          2.763       0.00336529   
           L20G017T34-0S              2758.991         0.357        1686.749       4571.044       2537.889       1686.749         0.159          0.603       0.00344365   
    L20G017T34-0_G0125T64-5_C9S        9111.21         0.295        4403.586       12097.943       5062.26       4403.586         0.362          0.799        0.0078242   
    L20G017T34-0_G0128T64-1_C9S       9238.651         0.286         4106.16       11984.558      4800.537        4106.16         0.347          0.875       0.00749302   
    L20G017T34-0_G0134T64-0_C9S       4544.971         0.331        2585.565       6758.689       3343.985       2585.565         0.25           0.66        0.00539135   
    L20G017T34-0_G0135T64-1_C9S       4501.951         0.34         2643.687       6929.309       3569.644       2643.687         0.258          0.635        0.0055671   
    L20G017T34-0_G0137T64-1_C9S       4768.028         0.335        2785.677       7197.228       3625.671       2785.677         0.273          0.641       0.00590723   
    L20G017T34-0_G0138T64-2_C9S       5972.621          0.3         3448.959       8040.067       3445.743       3448.959         0.336          0.666       0.00726396   
    L20G017T34-0_G0145T64-0_C9S       4380.552         0.334         2578.75       6587.326       3303.554        2578.75         0.254          0.637       0.00547941   
    L20G017T34-0_G0156T64-1_C9S       4704.296         0.33         2475.324       6970.098       3433.033       2475.324         0.254          0.714       0.00548271   
    L20G017T34-0_G0158T64-3_C9S       7146.424         0.291        4122.992       9389.284       3853.712       4122.992         0.36           0.671       0.00776924   
    L20G017T34-0_G0158T64-4_C9S       6562.142         0.303        3204.991       8909.181       3873.001       3204.991         0.319          0.786       0.00688193   
    L20G017T34-0_G0158T64-5_C9S       4673.653         0.313        2742.688       6538.481       2978.959       2742.688         0.313          0.649       0.00675978   
    L20G017T34-0_G0167T64-4_C9S       4828.762         0.325        2445.466       7028.387       3384.038       2445.466         0.248          0.745       0.00535781   
    L20G017T34-0_G0178T64-2_C9S       7574.325         0.288        4355.665       9875.116       3994.429       4355.665         0.371          0.675       0.00802182   
    L20G017T34-0_G0178T64-3_C9S       4138.973         0.322        2450.252       5962.671       2831.829       2450.252         0.301          0.639       0.00650789   
    L20G017T34-0_G017T64-6_C9S        5775.569         0.317        2904.021        8183.68       3798.282       2904.021         0.29           0.755       0.00627048   
    L20G017T34-0_G018T64-10_C9S       8904.334         0.27         3852.054       11126.607       4115.32       3852.054         0.35           0.91        0.00756259   
    L20G017T34-0_G018T64-3_C9S        6428.439         0.306        3497.231       8804.204       3881.969       3497.231         0.311          0.704       0.00670706   
    L20G017T34-0_G027T34-0_C6S        8473.633         0.278        4262.804       10781.844      4151.458       4262.804         0.299          0.778       0.00645446   
    L20G017T34-0_G027T34-2_C6S        6320.771         0.268        2437.137       7864.007       2879.172       2437.137         0.265          1.023       0.00572668   
    L20G017T34-0_G028T64-0_C9S        7093.629         0.297         2914.7         9470.17       4000.911        2914.7          0.286          0.938       0.00618476   
    L20G017T34-0_G028T64-1_C9S        3826.052         0.336        2738.206       5797.472        2933.66       2738.206         0.286          0.523       0.00618221   
    L20G017T34-0_G048T64-0_C9S        10851.847        0.231         2955.29       12600.555      3785.082        2955.29         0.352          1.491       0.00760359   
    L20G017T34-0_G058T64-2_C9S        11694.136        0.217        3267.404       13292.997      3684.011       3267.404         0.369          1.47        0.00796246   
    L20G017T34-0_G058T64-6_C9S        6164.456         0.319         3744.47       8792.017       4118.434        3744.47         0.311          0.624       0.00672099   
    L20G017T34-0_G068T64-3_C9S         5362.62         0.327        3258.849       7860.408       3819.247       3258.849         0.298          0.62        0.00644059   
           L20G017T34-1S              1199.051         0.334         823.878       1803.092        904.254        823.878         0.115          0.545       0.00247876   
    L20G017T34-1_G0128T64-2_C9S       5178.021         0.285        2555.361       6700.362       2670.774       2555.361         0.294          0.788       0.00634054   
    L20G017T34-1_G038T64-1_C9S        8505.933         0.227        3188.402       9814.411        2882.11       3188.402         0.318          1.087       0.00687422   
    L20G017T34-1_G048T64-1_C9S        8404.413         0.171        2119.473       9042.304        1865.18       2119.473         0.313          1.693       0.00676203   
    L20G017T34-1_G058T64-7_C9S        9238.168         0.154        2475.823       9786.881       1781.536       2475.823         0.33           1.617        0.0071209   
    L20G017T34-1_G067T64-1_C9S        7918.056         0.242        3185.761       9365.188       2989.941       3185.761         0.308          1.001       0.00664336   
    L20G017T34-1_G068T64-2_C9S         9883.28         0.198        2491.268       10954.226       2704.41       2491.268         0.336          1.656       0.00725658   
     L20G017T34-1_G12T64-0_C9S        9724.319         0.223        3294.345       11151.775      3200.574       3294.345         0.352          1.207       0.00761031   
     L20G017T34-1_G12T64-1_C9S         8604.18         0.206        3114.583       9633.971       2499.494       3114.583         0.347          1.145       0.00749255   
     L20G017T34-1_G12T64-2_C9S        5983.349         0.255        2662.873       7248.711       2481.103       2662.873         0.28           0.895       0.00604404   
           L20G017T34-4S              1200.001         0.333         823.365       1797.756        897.531        823.365         0.115          0.547       0.00247876   
    L20G017T34-4_G0135T64-1_C9S        2818.35         0.33         1716.455       4175.795       2056.735       1716.455         0.218          0.617       0.00471886   
    L20G017T34-4_G0137T64-1_C9S       3112.719         0.323        1845.525       4499.513       2146.739       1845.525         0.234          0.637       0.00505978   
    L20G017T34-4_G0138T64-2_C9S       4449.973         0.256        2282.264        5401.58       1858.608       2282.264         0.301          0.776       0.00650105   
    L20G017T34-4_G0145T64-0_C9S       2859.745         0.322        1886.579       4119.794       1956.599       1886.579         0.217          0.573        0.0046909   
    L20G017T34-4_G0156T64-1_C9S       3168.636         0.305        1561.145       4326.952       1898.878       1561.145         0.211          0.778       0.00455915   
    L20G017T34-4_G0158T64-3_C9S       5511.159         0.25          2818.6        6613.391       2204.464        2818.6          0.332          0.782       0.00717043   
    L20G017T34-4_G0158T64-5_C9S       3151.762         0.257        1650.795       3833.281       1325.913       1650.795         0.27           0.759       0.00583513   
    L20G017T34-4_G0167T64-1_C9S       3472.636         0.307        2090.979       4770.123       2113.172       2090.979         0.236          0.635       0.00509534   
    L20G017T34-4_G0167T64-4_C9S       3167.443         0.295        1489.948       4205.758       1759.856       1489.948         0.204          0.821       0.00439723   
    L20G017T34-4_G0178T64-2_C9S       5787.449         0.248        3014.616       6919.264       2281.885       3014.616         0.348          0.769        0.0075064   
    L20G017T34-4_G0178T64-3_C9S       2548.068         0.262        1355.951       3130.409       1111.338       1355.951         0.257          0.745       0.00554302   
    L20G017T34-4_G017T64-6_C9S        4142.644         0.288        1898.591       5401.021       2184.683       1898.591         0.246          0.847        0.0053099   
    L20G017T34-4_G018T64-10_C9S       7136.169         0.229        2931.195       8259.777       2453.293       2931.195         0.309          0.99        0.00666672   
    L20G017T34-4_G018T64-3_C9S        4289.075         0.25         2048.846        5146.89        1715.63       2048.846         0.268          0.837       0.00577866   
    L20G017T34-4_G027T34-0_C6S        6364.736         0.247        1979.288       7595.536       2491.497       1979.288         0.265          1.289       0.00571896   
    L20G017T34-4_G027T34-2_C6S        4627.495         0.199        1336.008       5135.264       1275.802       1336.008         0.22           1.444       0.00476226   
    L20G017T34-4_G028T64-0_C9S        4006.298         0.303        1979.514       5439.205       2364.532       1979.514         0.25           0.777        0.0053913   
    L20G017T34-4_G028T64-1_C9S        2361.241         0.303        1807.327       3205.771       1393.613       1807.327         0.242          0.501       0.00521732   
    L20G017T34-4_G038T64-0_C9S        8501.008         0.227        3187.973       9808.728       2880.442       3187.973         0.318          1.087       0.00687421   
    L20G017T34-4_G048T64-0_C9S         8408.27         0.171        2122.694       9046.454       1866.036       2122.694         0.313          1.691       0.00676204   
    L20G017T34-4_G058T64-2_C9S        9243.229         0.154        2474.181       9792.243       1782.512       2474.181         0.33           1.619        0.0071209   
    L20G017T34-4_G058T64-6_C9S        4605.842         0.293        2746.937       6083.165       2521.029       2746.937         0.266          0.648        0.0057561   
    L20G017T34-4_G067T64-0_C9S        7909.465         0.242        3184.399       9355.026       2986.697       3184.399         0.308           1.0        0.00664336   
    L20G017T34-4_G068T64-0_C9S         9890.07         0.198        2491.573       10961.752      2706.268       2491.573         0.336          1.657       0.00725644   
    L20G017T34-4_G068T64-3_C9S        3722.919         0.297        2228.806       4970.189       2099.781       2228.806         0.254          0.644        0.0054757   
    L20G017T34-4_G123T64-2_C9S        4521.164         0.267        2238.471       5612.957       2044.556       2238.471         0.237          0.797       0.00511364   
     L20G017T34-4_G12T64-0_C9S        8589.647         0.206         3108.77       9617.699       2495.272        3108.77         0.347          1.146       0.00748917   
     L20G017T34-4_G12T64-1_C9S        9713.564         0.223        3292.276       11139.441      3197.034       3292.276         0.352          1.206       0.00761031   
     L20G017T34-4_G12T64-2_C9S        5991.194         0.255        2666.008       7258.215       2484.356       2666.008         0.28           0.895       0.00604741   
     L20G017T34-4_G17T64-1_C9S        6427.999         0.148        1486.167       6776.428       1177.126       1486.167         0.301          1.884       0.00649969   
           L20G017T34-5S              2752.898         0.357        1688.496       4560.949       2532.284       1688.496         0.159          0.601       0.00344365   
    L20G017T34-5_G0125T64-2_C9S       9105.969         0.295        4402.775       12090.984      5059.348       4402.775         0.362          0.799       0.00782381   
    L20G017T34-5_G0128T64-2_C9S       7031.365         0.311        3586.918       9776.072       4412.712       3586.918         0.338          0.748       0.00730542   
    L20G017T34-5_G0128T64-3_C9S       9232.172         0.286        4106.397       11976.154      4797.171       4106.397         0.347          0.874       0.00749302   
    L20G017T34-5_G048T64-1_C9S        10846.621        0.231        2953.175       12594.487      3783.259       2953.175         0.352          1.492       0.00760359   
    L20G017T34-5_G058T64-7_C9S        11696.517        0.217        3264.303       13295.703      3684.761       3264.303         0.369          1.472       0.00796246   
           L20G017T64-2S               625.573         0.237         630.511        733.579        227.861        630.511         0.158          0.401       0.00341648   
    L20G017T64-2_G027T34-0_C9S        5601.825         0.247        2184.365       6685.094       2192.853       2184.365         0.288          1.028       0.00622383   
           L20G017T64-3S              2408.082         0.287        1157.183       3131.646       1260.564       1157.183         0.177          0.808       0.00381469   
           L20G017T64-6S               626.258         0.239         630.585        736.879        231.425        630.585         0.158          0.401       0.00341648   
    L20G017T64-6_G027T34-3_C9S        5597.727         0.247        2185.637       6680.204       2191.249       2185.637         0.288          1.027       0.00622383   
           L20G017T64-7S              2406.056         0.286        1155.136       3121.183       1250.222       1155.136         0.177          0.81        0.00381381   
          L20G018T64-10S               4101.1          0.223        1620.322        4703.11       1349.799       1620.322         0.231          1.035       0.00498517   
           L20G018T64-1S              1222.441        -0.112        1142.907       1250.657       -125.965       1142.907         0.186          0.602       0.00401765   
           L20G018T64-3S              1221.827        -0.113        1142.821        1250.52       -126.962       1142.821         0.186          0.603       0.00401765   
           L20G018T64-9S              4105.523         0.223        1619.871       4708.182       1351.254       1619.871         0.231          1.036       0.00498517   
           L20G01T34-0S               5491.542         0.327        3269.328       8049.379       3911.065       3269.328         0.244          0.633       0.00527191   
     L20G01T34-0_G014T64-3_C9S        11684.38         0.308        5921.575       16098.032       7165.02       5921.575         0.422          0.754       0.00911329   
     L20G01T34-0_G015T64-1_C9S        10137.38         0.311        5449.757       14094.525       6361.97       5449.757         0.401          0.709       0.00866108   
     L20G01T34-0_G018T64-3_C9S        9900.944         0.307        5547.776       13600.252      6024.931       5547.776         0.393          0.683       0.00849755   
     L20G01T34-0_G01T34-8_C6S         12803.461        0.309        7261.989       17693.038      7911.938       7261.989         0.469          0.673        0.0101248   
     L20G01T34-0_G01T64-1_C9S         8464.085         0.296        4207.276       11269.055      4738.126       4207.276         0.319          0.776       0.00689339   
     L20G01T34-0_G025T64-0_C9S        9357.843         0.297        5229.684       12492.952      5277.961       5229.684         0.37           0.69        0.00798529   
     L20G01T34-0_G048T64-1_C9S        12306.364        0.269         4806.89       15344.175      5646.488        4806.89         0.416          1.009       0.00898238   
     L20G01T34-0_G058T64-7_C9S        13544.026        0.282         5491.55       17397.935      6833.172        5491.55         0.43           0.962       0.00928753   
     L20G01T34-0_G08T64-1_C9S         10408.892        0.305        6284.854       14213.931      6237.768       6284.854         0.432          0.635       0.00933571   
           L20G01T34-10S              5488.416         0.326        3268.992       8016.488       3877.411       3268.992         0.244          0.633       0.00527191   
    L20G01T34-10_G012T64-0_C9S         9908.79         0.271        3962.431       12409.01       4612.951       3962.431         0.334          0.984       0.00720772   
    L20G01T34-10_G012T64-2_C9S        9118.146         0.275        3910.783       11521.84       4370.353       3910.783         0.323          0.914       0.00697867   
    L20G01T34-10_G014T64-2_C9S        11685.167        0.308        5920.825       16099.117      7165.503       5920.825         0.422          0.754       0.00911329   
    L20G01T34-10_G015T64-10_C9S       10137.682        0.311        5452.861       14094.945       6362.16       5452.861         0.401          0.709       0.00866108   
    L20G01T34-10_G018T64-1_C9S        9903.922         0.307        5547.558       13604.342      6026.743       5547.558         0.393          0.683       0.00849755   
    L20G01T34-10_G025T64-3_C9S        9360.189         0.297        5229.059       12496.084      5279.284       5229.059         0.37           0.69        0.00798529   
    L20G01T34-10_G048T64-0_C9S        12311.554        0.269        4805.916       15350.646       5648.87       4805.916         0.416          1.009       0.00898238   
    L20G01T34-10_G058T64-2_C9S        13547.051        0.282         5488.91       17401.821      6834.698        5488.91         0.43           0.963       0.00928753   
     L20G01T34-10_G08T64-1_C9S        10411.526        0.304        6284.982       14176.204      6191.905       6284.982         0.432          0.635       0.00933571   
           L20G01T34-14S              2145.395         0.343        1602.153       3342.466       1745.001       1602.153         0.168          0.499       0.00363794   
    L20G01T34-14_G0128T64-2_C9S       6588.574         0.294        3516.866       8724.984        3633.35       3516.866         0.347          0.724       0.00749972   
    L20G01T34-14_G025T64-0_C9S        5029.514         0.316        3516.038       7103.599       3281.779       3516.038         0.295          0.543       0.00636355   
     L20G01T34-14_G02T34-6_C6S        5997.135         0.305        3941.407       8189.427       3593.921       3941.407         0.313          0.583       0.00675513   
    L20G01T34-14_G046T64-1_C9S        7680.265         0.23         2756.954        8903.65       2659.532       2756.954         0.324          1.132       0.00700061   
    L20G01T34-14_G048T64-1_C9S        9734.248         0.221        3262.097       11129.868      3157.511       3262.097         0.365          1.222       0.00789038   
    L20G01T34-14_G058T64-7_C9S        10568.331        0.206        3573.527       11833.202      3070.075       3573.527         0.382          1.226       0.00824925   
    L20G01T34-14_G068T64-2_C9S        11635.184        0.243         3906.92       13785.892      4425.326        3906.92         0.388          1.198        0.0083776   
           L20G01T34-15S               883.727         0.416        1567.873       2169.494       1545.393       1567.873         0.153          0.199       0.00330134   
    L20G01T34-15_G018T64-1_C9S        3895.818         0.359         3556.62       6516.106       3649.426        3556.62         0.304          0.403       0.00656962   
    L20G01T34-15_G018T64-3_C9S        3897.975         0.359        3556.649       6519.714       3651.446       3556.649         0.304          0.403       0.00656962   
    L20G01T34-15_G028T64-1_C9S        2135.462         0.354        2161.985       3489.176       1912.025       2161.985         0.282          0.365       0.00608309   
    L20G01T34-15_G048T64-1_C9S        9425.302         0.225        3130.445       10841.72       3147.596       3130.445         0.348          1.229       0.00751174   
    L20G01T34-15_G058T64-5_C9S        11277.075        0.255        4080.938       13661.958      4676.241       4080.938         0.378          1.101       0.00815605   
    L20G01T34-15_G058T64-6_C9S        4738.593         0.325        3759.412       6897.143       3320.847       3759.412         0.325          0.476       0.00701488   
    L20G01T34-15_G058T64-7_C9S        10843.91         0.258        3936.174       13214.898      4594.937       3936.174         0.362          1.095       0.00781689   
     L20G01T34-15_G08T64-1_C9S        4091.491         0.365        4343.647        7049.51        4052.08       4343.647         0.345          0.345       0.00744473   
    L20G01T34-15_G158T64-2_C9S        8319.267         0.203        2894.976       9278.789       2363.355       2894.976         0.301          1.194       0.00649936   
     L20G01T34-15_G18T64-2_C9S        9017.961         0.192        2948.838       9923.451       2358.048       2948.838         0.319          1.283       0.00688663   
           L20G01T34-16S              2147.876         0.342        1602.989       3332.694       1732.191       1602.989         0.168          0.499       0.00363794   
    L20G01T34-16_G012T64-0_C9S        6196.013         0.233        2021.646       7217.775       2192.623       2021.646         0.258          1.243       0.00557375   
    L20G01T34-16_G012T64-2_C9S        6203.157         0.258        2654.932       7559.458       2628.491       2654.932         0.255          0.929       0.00551011   
    L20G01T34-16_G0134T64-0_C9S        4206.0          0.315        2642.028       5921.509       2723.029       2642.028         0.259          0.605       0.00559399   
    L20G01T34-16_G0135T64-1_C9S       4030.388         0.323        2518.084       5826.026       2779.625       2518.084         0.267          0.605       0.00576374   
    L20G01T34-16_G0137T64-1_C9S       4306.996         0.318        2637.927       6122.687        2854.86       2637.927         0.283          0.619       0.00610386   
    L20G01T34-16_G0138T64-2_C9S        5523.69         0.262        3009.376       6786.086       2409.152       3009.376         0.335          0.727        0.0072269   
    L20G01T34-16_G0145T64-0_C9S       3967.474         0.326        2759.283        5794.97       2802.909       2759.283         0.268          0.542       0.00578869   
    L20G01T34-16_G0158T64-3_C9S        6822.51         0.272        3852.071       8562.954       3199.345       3852.071         0.364          0.696       0.00785769   
    L20G01T34-16_G0178T64-2_C9S        7158.64         0.268        4069.653       8906.445       3260.829       4069.653         0.379          0.694       0.00819365   
    L20G01T34-16_G018T64-3_C9S        5556.997         0.269        2974.626       6928.735       2549.699       2974.626         0.303          0.736       0.00654418   
    L20G01T34-16_G025T64-3_C9S        5032.286         0.316        3515.004       7107.514       3283.588       3515.004         0.295          0.544       0.00636355   
    L20G01T34-16_G028T64-0_C9S         5631.08         0.321        3356.588       8084.918       3822.178       3356.588          0.3           0.635        0.0064862   
    L20G01T34-16_G028T64-1_C9S         3207.02         0.31         2397.431       4445.247        1997.14       2397.431         0.285          0.511        0.0061582   
     L20G01T34-16_G02T34-5_C6S        5994.655         0.305        3941.646        8186.04       3592.435       3941.646         0.313          0.583       0.00675513   
     L20G01T34-16_G02T34-6_C6S        5837.906         0.316        3931.248       8245.358       3809.259       3931.248         0.319          0.564       0.00690043   
    L20G01T34-16_G046T64-0_C9S        7676.652         0.23         2755.024       8899.461       2658.281       2755.024         0.324          1.133       0.00700061   
    L20G01T34-16_G048T64-0_C9S        9729.548         0.221        3260.373       11124.494      3155.986       3260.373         0.365          1.222       0.00789038   
    L20G01T34-16_G058T64-2_C9S        10567.512        0.206        3574.878       11832.285      3069.837       3574.878         0.382          1.226       0.00824925   
    L20G01T34-16_G058T64-6_C9S        5641.143         0.303        3478.915       7658.774       3329.424       3478.915         0.31           0.622       0.00669698   
    L20G01T34-16_G068T64-0_C9S        11633.518        0.243        3907.146       13783.919      4424.692       3907.146         0.388          1.198       0.00837752   
    L20G01T34-16_G068T64-3_C9S         4884.92         0.311        3039.207       6791.758       3065.656       3039.207         0.297          0.613       0.00641696   
     L20G01T34-16_G08T64-1_C9S        6779.357         0.324        5043.496       9833.419       4713.059       5043.496         0.389          0.508        0.0084059   
           L20G01T34-6S               2384.572         0.281        1438.769       3055.738       1194.245       1438.769         0.163          0.647       0.00351924   
     L20G01T34-6_G012T64-0_C9S        6637.441         0.22         2477.474       7577.875       2137.349       2477.474         0.236          1.098       0.00510044   
     L20G01T34-6_G012T64-2_C9S        6073.578         0.182        1751.594       6608.811        1470.42       1751.594         0.233          1.467       0.00503679   
    L20G01T34-6_G0156T64-1_C9S        2940.716         0.283        2033.844       3786.656       1494.594       2033.844         0.254          0.563       0.00548139   
    L20G01T34-6_G0167T64-4_C9S        2874.322         0.291        1972.228        3776.41       1549.979       1972.228         0.259          0.564       0.00560156   
     L20G01T34-6_G046T64-1_C9S        7334.067         0.23          3016.21       8502.306        2539.65        3016.21         0.309          0.988        0.0066733   
           L20G01T34-7S               2383.407         0.281        1438.494       3054.245       1193.662       1438.494         0.163          0.647       0.00351924   
     L20G01T34-7_G012T64-0_C9S        6716.614         0.194        1969.965        7408.49       1783.185       1969.965         0.251          1.428       0.00541158   
    L20G01T34-7_G0156T64-0_C9S        2942.488         0.284         2035.62        3798.21       1506.552        2035.62         0.254          0.563       0.00548142   
    L20G01T34-7_G0167T64-0_C9S        2874.424         0.291        1971.985       3776.544       1550.034       1971.985         0.259          0.565       0.00560156   
     L20G01T34-7_G046T64-0_C9S        7326.626         0.23         3017.037        8493.68       2537.073       3017.037         0.309          0.987       0.00667388   
           L20G01T34-8S               4431.554         0.359        3658.592       7412.172       4151.279       3658.592         0.295          0.446       0.00637418   
