         Name                 E11            V12            G12            C11            C12            C44        RelDensity      AniRatio         mass      
    L20G017T34-0_G048T64-0_C9S        6802.876         0.212        1698.193       7678.806       2065.872       1698.193         0.25           0.605       0.00539891   
    L20G017T34-0_G058T64-2_C9S        7302.173         0.194        1838.032       8054.367       1938.644       1838.032         0.261          0.601       0.00563924   
    L20G017T34-0_G058T64-6_C9S        3760.988         0.328        2483.531       5532.414       2700.345       2483.531         0.221          1.754       0.00477268   
    L20G017T34-0_G068T64-3_C9S        3303.557         0.334        2164.775       4967.777       2491.348       2164.775         0.212          1.748       0.00458567   
           L20G017T34-1S               777.364         0.335         531.367       1173.413        591.118        531.367         0.078          1.825       0.00167446   
    L20G017T34-1_G0128T64-2_C9S       2948.192         0.296        1597.685       3925.213       1650.374       1597.685         0.206          1.405       0.00444644   
    L20G017T34-1_G038T64-1_C9S         5422.82         0.221        1985.231       6200.301       1759.007       1985.231         0.224          0.894        0.0048375   
    L20G017T34-1_G048T64-1_C9S        5257.696         0.132        1164.118       5477.608         833.0        1164.118         0.221          0.501       0.00477744   
    L20G017T34-1_G058T64-7_C9S        5710.092         0.108        1316.902       5863.435        709.923       1316.902         0.232          0.511       0.00501777   
    L20G017T34-1_G067T64-1_C9S        4972.628         0.242        2011.101       5881.443       1877.717       2011.101         0.219          1.005        0.0047301   
    L20G017T34-1_G068T64-2_C9S        6376.063         0.189        1445.086       6991.997       1629.454       1445.086         0.241          0.539       0.00521359   
     L20G017T34-1_G12T64-0_C9S        5910.087         0.221        1957.671       6757.429       1917.063       1957.671         0.246          0.809       0.00532245   
     L20G017T34-1_G12T64-1_C9S        5091.547         0.193        1836.532       5609.375       1341.523       1836.532         0.244          0.861       0.00526662   
     L20G017T34-1_G12T64-2_C9S        3536.349         0.247        1592.507       4220.201       1384.316       1592.507         0.193          1.123       0.00417325   
           L20G017T34-4S               776.773         0.334         529.805       1168.085        585.796        529.805         0.078          1.82        0.00167446   
    L20G017T34-4_G0135T64-1_C9S       1626.028         0.336        1021.966       2463.859       1246.772       1021.966         0.152          1.679       0.00327736   
    L20G017T34-4_G0137T64-1_C9S       1768.442         0.327        1083.825       2592.142       1259.481       1083.825         0.162          1.627        0.0035055   
    L20G017T34-4_G0138T64-2_C9S       2257.531         0.277         1326.34       2865.803       1097.963        1326.34         0.21           1.501       0.00452704   
    L20G017T34-4_G0145T64-0_C9S       1712.703         0.327        1132.286       2510.441       1219.784       1132.286         0.151          1.755       0.00325787   
    L20G017T34-4_G0156T64-1_C9S       1887.965         0.314         955.224       2649.597       1212.789        955.224         0.148          1.33        0.00319822   
    L20G017T34-4_G0158T64-3_C9S       2743.658         0.276        1684.425        3474.88       1324.678       1684.425         0.231          1.567       0.00499988   
    L20G017T34-4_G0158T64-5_C9S        1640.26         0.281        1001.534        2101.93        821.478       1001.534         0.188          1.564       0.00405454   
    L20G017T34-4_G0167T64-1_C9S       2098.952         0.315        1275.295       2955.055       1358.894       1275.295         0.166          1.598       0.00357957   
    L20G017T34-4_G0167T64-4_C9S       2069.567         0.302         963.69        2801.746       1212.217        963.69          0.148          1.213       0.00320165   
    L20G017T34-4_G0178T64-2_C9S        2834.7          0.276        1811.409       3590.186       1368.635       1811.409         0.242          1.631       0.00523667   
    L20G017T34-4_G0178T64-3_C9S       1340.214         0.283         821.144       1725.746        681.152        821.144         0.177          1.572       0.00383143   
    L20G017T34-4_G017T64-6_C9S        2523.689         0.294        1168.759        3342.02       1391.719       1168.759         0.18           1.199       0.00389698   
    L20G017T34-4_G018T64-10_C9S        4680.76         0.221        1889.147        5351.85       1518.304       1889.147         0.228          0.986       0.00491574   
    L20G017T34-4_G018T64-3_C9S         2798.6          0.255        1372.567        3390.45       1160.489       1372.567         0.189          1.231       0.00409064   
    L20G017T34-4_G027T34-0_C6S         4050.01         0.251        1239.045       4869.129       1631.711       1239.045         0.181          0.765       0.00391749   
    L20G017T34-4_G027T34-2_C6S        2956.856         0.195         834.904       3265.339        790.983        834.904         0.151          0.675       0.00326191   
    L20G017T34-4_G028T64-0_C9S        2379.814         0.313        1211.873        3329.38       1516.879       1211.873         0.172          1.337       0.00371666   
    L20G017T34-4_G028T64-1_C9S        1291.963         0.318        1114.466       1836.613        856.368       1114.466         0.168          2.274       0.00363615   
    L20G017T34-4_G038T64-0_C9S        5424.335         0.221        1984.933       6202.033       1759.499       1984.933         0.224          0.894       0.00483738   
    L20G017T34-4_G048T64-0_C9S        5256.534         0.132         1164.01       5476.397        832.816        1164.01         0.221          0.501       0.00477744   
    L20G017T34-4_G058T64-2_C9S        5711.182         0.107        1316.634        5861.48        702.327       1316.634         0.232          0.51        0.00501777   
    L20G017T34-4_G058T64-6_C9S        2816.774         0.301        1847.216       3802.496       1637.413       1847.216         0.19           1.706       0.00411467   
    L20G017T34-4_G067T64-0_C9S        4971.944         0.241        2011.467       5870.383       1863.982       2011.467         0.219          1.004        0.0047301   
    L20G017T34-4_G068T64-0_C9S         6374.56         0.189        1444.568       6990.349        1629.07       1444.568         0.241          0.539       0.00521357   
    L20G017T34-4_G068T64-3_C9S        2327.153         0.306        1519.454       3187.201       1405.308       1519.454         0.182          1.705       0.00392766   
    L20G017T34-4_G123T64-2_C9S        2626.015         0.273        1373.436       3303.295        1240.44       1373.436         0.162          1.332       0.00349473   
     L20G017T34-4_G12T64-0_C9S        5091.219         0.193        1834.841       5609.014       1341.437       1834.841         0.244          0.86        0.00526609   
     L20G017T34-4_G12T64-1_C9S        5911.262         0.221        1955.135       6758.772       1917.444       1955.135         0.246          0.808       0.00532245   
     L20G017T34-4_G12T64-2_C9S        3539.515         0.247        1593.399       4223.979       1385.555       1593.399         0.193          1.123       0.00417377   
     L20G017T34-4_G17T64-1_C9S        3865.754         0.139         877.697       4047.403        653.413        877.697         0.213          0.517       0.00459429   
           L20G017T34-5S              1736.196         0.362        1083.427       2946.682       1671.942       1083.427         0.108           1.7        0.00233247   
    L20G017T34-5_G0125T64-2_C9S       5420.233         0.302        2789.294       7337.823       3174.817       2789.294         0.257          1.34        0.00555678   
    L20G017T34-5_G0128T64-2_C9S       4037.837         0.323        2201.809       5836.794       2784.763       2201.809         0.236          1.443       0.00510445   
    L20G017T34-5_G0128T64-3_C9S       5659.052         0.295        2592.745       7514.138       3144.214       2592.745         0.246          1.187       0.00532409   
    L20G017T34-5_G048T64-1_C9S        6802.177         0.212         1699.56       7678.017       2065.659        1699.56         0.25           0.606       0.00539891   
    L20G017T34-5_G058T64-7_C9S        7304.616         0.194        1840.832       8057.062       1939.293       1840.832         0.261          0.602       0.00563924   
           L20G017T64-2S               240.936         0.195         355.175        266.072        64.452         355.175         0.115          3.523       0.00249261   
    L20G017T64-2_G027T34-0_C9S        3412.047         0.248        1227.632        4079.32       1345.308       1227.632         0.21           0.898       0.00453017   
           L20G017T64-3S              1386.727         0.282         672.089       1781.316        699.625        672.089         0.125          1.243       0.00270394   
           L20G017T64-6S               241.519         0.198         354.175        267.69         66.088         354.175         0.115          3.514       0.00249261   
    L20G017T64-6_G027T34-3_C9S         3412.64         0.249        1228.521       4087.561       1355.263       1228.521         0.21           0.899       0.00453017   
           L20G017T64-7S              1383.133         0.281         670.597       1772.432        692.703        670.597         0.125          1.242       0.00270378   
          L20G018T64-10S              2534.852         0.206        1036.126       2838.236        736.368       1036.126         0.168          0.986       0.00361988   
           L20G018T64-1S               667.881        -0.199         723.745        715.119        -118.69        723.745         0.127          1.736       0.00275081   
           L20G018T64-3S               667.854        -0.198         724.142        714.626        -118.11        724.142         0.127          1.739       0.00275081   
           L20G018T64-9S              2534.368         0.206        1036.781       2837.694        736.228       1036.781         0.168          0.987       0.00361988   
           L20G01T34-0S               3532.301         0.331        2167.996       5252.778       2598.908       2167.996         0.172          1.634       0.00370727   
     L20G01T34-0_G014T64-3_C9S        7372.271         0.315        3850.519       10379.212      4772.922       3850.519         0.301          1.374       0.00650128   
     L20G01T34-0_G015T64-1_C9S        6412.618         0.317        3531.737       9086.345       4217.235       3531.737         0.286          1.451       0.00617467   
     L20G01T34-0_G018T64-3_C9S        6275.418         0.315        3722.123       8834.984       4062.803       3722.123         0.282          1.56        0.00609172   
     L20G01T34-0_G01T34-8_C6S         7116.873         0.325        4854.465       10358.791      4987.566       4854.465         0.343          1.808       0.00740291   
     L20G01T34-0_G01T64-1_C9S         5487.669          0.3         2778.399       7387.247       3165.963       2778.399         0.227          1.316       0.00490552   
     L20G01T34-0_G025T64-0_C9S        5695.705         0.305        3427.659       7777.807       3413.282       3427.659         0.262          1.571       0.00566031   
     L20G01T34-0_G048T64-1_C9S        8213.224         0.27         3162.745       10263.015       3795.91       3162.745         0.303          0.978       0.00653423   
     L20G01T34-0_G058T64-7_C9S        9021.312         0.286        3626.489       11702.622      4687.605       3626.489         0.313          1.034       0.00675018   
     L20G01T34-0_G08T64-1_C9S         5866.648         0.321         4225.96       8423.139       3982.073        4225.96         0.318          1.903       0.00687574   
           L20G01T34-10S              3530.991         0.331        2167.814        5250.83       2597.944       2167.814         0.172          1.634       0.00370727   
    L20G01T34-10_G012T64-0_C9S        6409.224         0.273         2576.85       8062.238       3027.498        2576.85         0.234          1.024       0.00505364   
    L20G01T34-10_G012T64-2_C9S        6025.983         0.276        2598.693        7631.99       2909.433       2598.693         0.229          1.101       0.00494856   
    L20G01T34-10_G014T64-2_C9S         7373.24         0.315        3849.452       10380.576       4773.55       3849.452         0.301          1.373       0.00650128   
    L20G01T34-10_G015T64-10_C9S       6414.951         0.317        3533.933       9089.651       4218.769       3533.933         0.286          1.451       0.00617467   
    L20G01T34-10_G018T64-1_C9S        6277.338         0.315        3721.601       8837.687       4064.046       3721.601         0.282          1.559       0.00609172   
    L20G01T34-10_G025T64-3_C9S        5695.257         0.304        3427.521       7754.591       3387.063       3427.521         0.262          1.57        0.00566031   
    L20G01T34-10_G048T64-0_C9S        8219.009         0.27         3162.444       10270.244      3798.583       3162.444         0.303          0.977       0.00653423   
    L20G01T34-10_G058T64-2_C9S        9020.112         0.286        3625.976       11701.065      4686.981       3625.976         0.313          1.034       0.00675018   
     L20G01T34-10_G08T64-1_C9S        5874.825         0.321        4227.075       8434.879       3987.623       4227.075         0.318          1.901       0.00687574   
           L20G01T34-14S              1373.276         0.346         1044.44       2166.406       1146.141        1044.44         0.117          2.047        0.0025275   
    L20G01T34-14_G0128T64-2_C9S       3744.619         0.306         2211.89       5128.522       2261.279        2211.89         0.245          1.543       0.00529947   
    L20G01T34-14_G025T64-0_C9S        3014.698         0.32         2283.758       4313.962        2030.1        2283.758         0.208           2.0        0.00448416   
     L20G01T34-14_G02T34-6_C6S        3537.134         0.31         2561.421       4902.817       2202.715       2561.421         0.22           1.897       0.00475607   
    L20G01T34-14_G046T64-1_C9S        4728.508         0.22         1655.473       5398.472       1522.646       1655.473         0.228          0.854       0.00492263   
    L20G01T34-14_G048T64-1_C9S        6094.373         0.192         1870.26       6706.307       1593.578        1870.26         0.26           0.732       0.00562134   
    L20G01T34-14_G058T64-7_C9S        6584.031         0.172        2010.029       7090.727       1472.953       2010.029         0.271          0.716       0.00586168   
    L20G01T34-14_G067T64-1_C9S         5645.11         0.262         2646.24       6935.255        2462.11        2646.24         0.258          1.183       0.00556232   
    L20G01T34-14_G068T64-2_C9S        7561.215         0.237        2408.301       8866.673        2754.13       2408.301         0.28           0.788        0.0060553   
           L20G01T34-15S               561.185         0.422        1066.192        1462.21       1067.565       1066.192         0.11           5.403       0.00236945   
    L20G01T34-15_G018T64-1_C9S        2454.968         0.369        2405.911       4318.873       2525.617       2405.911         0.221          2.683       0.00476652   
    L20G01T34-15_G018T64-3_C9S        2454.498         0.369        2407.872       4318.046       2525.133       2407.872         0.221          2.686       0.00476652   
    L20G01T34-15_G028T64-1_C9S        1049.879         0.386        1431.966       2039.903       1282.415       1431.966         0.201          3.781        0.0043475   
    L20G01T34-15_G048T64-1_C9S        6218.519         0.226        2033.088       7164.022        2091.82       2033.088         0.251          0.802       0.00542544   
    L20G01T34-15_G058T64-5_C9S        7499.862         0.257         2685.8         9121.59       3155.112        2685.8          0.28            0.9        0.00605402   
    L20G01T34-15_G058T64-6_C9S        2766.685         0.336        2496.193       4192.253       2121.381       2496.193         0.232          2.411       0.00500952   
    L20G01T34-15_G058T64-7_C9S        7143.314         0.26         2572.226       8740.166       3070.869       2572.226         0.261          0.907       0.00564139   
     L20G01T34-15_G08T64-1_C9S        1839.731         0.398        2994.942       3883.412       2567.439       2994.942         0.257          4.552       0.00556149   
    L20G01T34-15_G158T64-2_C9S        5176.586         0.202         1854.84       5766.278       1459.634        1854.84         0.213          0.861       0.00459824   
     L20G01T34-15_G18T64-2_C9S        5739.889         0.188        1890.232       6287.218       1455.661       1890.232         0.228          0.782       0.00491977   
           L20G01T34-16S              1375.798         0.345        1044.523       2161.285       1138.387       1044.523         0.117          2.042        0.0025275   
    L20G01T34-16_G012T64-0_C9S        4020.027         0.233        1299.158       4682.955       1422.593       1299.158         0.179          0.797       0.00387386   
    L20G01T34-16_G012T64-2_C9S        4093.678         0.253        1720.162       4940.333       1673.232       1720.162         0.178          1.053       0.00384528   
    L20G01T34-16_G0134T64-0_C9S       2672.759         0.323        1732.075        3863.54       1843.314       1732.075         0.188          1.715       0.00405818   
    L20G01T34-16_G0135T64-1_C9S       2433.525         0.331        1590.553       3618.822       1790.478       1590.553         0.189          1.74        0.00407771   
    L20G01T34-16_G0137T64-1_C9S       2582.783         0.324        1656.704       3746.312        1795.57       1656.704         0.199          1.699       0.00430548   
    L20G01T34-16_G0138T64-2_C9S       2962.758         0.285        1894.957        3833.81       1528.162       1894.957         0.239          1.644       0.00516039   
    L20G01T34-16_G0145T64-0_C9S       2384.101         0.332        1717.761       3558.423       1768.558       1717.761         0.189          1.919       0.00408428   
    L20G01T34-16_G0158T64-3_C9S       3598.772         0.289        2388.772       4703.905       1911.995       2388.772         0.26           1.711       0.00562179   
    L20G01T34-16_G0167T64-1_C9S       2802.852         0.327        1936.322       4108.357       1996.186       1936.322         0.204          1.833       0.00441466   
    L20G01T34-16_G0178T64-2_C9S        3700.8          0.288         2527.56       4824.962        1951.67        2527.56         0.271          1.759       0.00585859   
    L20G01T34-16_G018T64-3_C9S        3568.716         0.276        1965.997       4519.828       1723.028       1965.997         0.22           1.406       0.00474619   
    L20G01T34-16_G025T64-3_C9S        3016.552         0.321        2285.276       4331.065       2047.529       2285.276         0.208          2.002       0.00448416   
    L20G01T34-16_G028T64-0_C9S        3268.255         0.335         2137.5        4933.355       2485.224        2137.5          0.21           1.746       0.00454113   
    L20G01T34-16_G028T64-1_C9S        1827.353         0.325        1520.442       2659.759       1280.625       1520.442         0.203          2.205       0.00437689   
     L20G01T34-16_G02T34-5_C6S        3542.991         0.31         2563.878       4910.936       2206.362       2563.878         0.22           1.896       0.00475607   
     L20G01T34-16_G02T34-6_C6S        3386.967         0.329        2538.448       5000.143       2451.635       2538.448         0.223          1.992       0.00481856   
    L20G01T34-16_G046T64-0_C9S        4737.252         0.22         1655.968       5408.455       1525.462       1655.968         0.228          0.853       0.00492263   
    L20G01T34-16_G048T64-0_C9S        6095.237         0.192        1869.855       6707.258       1593.804       1869.855         0.26           0.731       0.00562134   
    L20G01T34-16_G058T64-2_C9S        6587.252         0.172        2008.428       7094.196       1473.673       2008.428         0.271          0.715       0.00586168   
    L20G01T34-16_G058T64-6_C9S        3442.109         0.311        2338.057       4785.743       2160.183       2338.057         0.225          1.781       0.00485541   
    L20G01T34-16_G067T64-0_C9S        5641.371         0.262        2645.168       6930.662       2460.479       2645.168         0.258          1.183       0.00556233   
    L20G01T34-16_G068T64-0_C9S         7565.99         0.237         2408.61       8872.272        2755.87        2408.61         0.28           0.788       0.00605531   
    L20G01T34-16_G068T64-3_C9S        3007.496         0.319        2047.915       4289.422       2009.289       2047.915         0.216          1.796       0.00466851   
     L20G01T34-16_G08T64-1_C9S         3334.32         0.349        3245.223       5328.063       2856.366       3245.223         0.28           2.626       0.00603928   
           L20G01T34-6S               1526.235         0.277         951.702       1937.465        742.293        951.702         0.114          1.593       0.00247289   
     L20G01T34-6_G012T64-0_C9S        4382.916         0.211        1637.564       4940.469       1321.215       1637.564         0.169          0.905       0.00364948   
     L20G01T34-6_G012T64-2_C9S        4028.273         0.18         1173.835       4373.919        960.129       1173.835         0.168          0.688        0.0036209   
    L20G01T34-6_G0156T64-1_C9S        1790.427         0.278         1258.78       2278.138        877.178        1258.78         0.182          1.797       0.00392959   
    L20G01T34-6_G0167T64-4_C9S        1740.964         0.282        1233.659        2236.35        878.343       1233.659         0.189          1.817        0.0040759   
     L20G01T34-6_G046T64-1_C9S        4431.885         0.208        1703.625       4975.467       1306.688       1703.625         0.22           0.929       0.00476028   
           L20G01T34-7S               1526.178         0.277         951.841       1937.393        742.265        951.841         0.114          1.593       0.00247289   
     L20G01T34-7_G012T64-0_C9S         4385.76         0.184        1258.588       4782.624       1078.435       1258.588         0.176          0.68        0.00379665   
    L20G01T34-7_G0156T64-0_C9S        1789.126         0.278        1259.382       2276.482        876.54        1259.382         0.182          1.799       0.00392959   
    L20G01T34-7_G0167T64-0_C9S        1740.466         0.282        1233.619        2235.71        878.092       1233.619         0.189          1.817        0.0040759   
     L20G01T34-7_G046T64-0_C9S        4427.075         0.208        1702.095       4970.067        1305.27       1702.095         0.22           0.929       0.00476026   
           L20G01T34-8S               2082.593         0.382        2371.632       3946.143       2439.202       2371.632         0.204          3.148       0.00441576   
     L20G01T34-8_G012T34-4_C6S        3416.665         0.373         3332.09        6142.79       3654.323        3332.09         0.274          2.678       0.00590799   
     L20G01T34-8_G012T34-7_C6S        3412.499         0.372        3332.024       6101.521       3614.277       3332.024         0.274          2.679       0.00590799   
     L20G01T34-8_G012T64-2_C9S         7377.37         0.238        2987.016       8665.719       2706.616       2987.016         0.257          1.003       0.00555513   
     L20G01T34-8_G01T34-10_C6S        7115.553         0.325        4855.203       10356.87       4986.641       4855.203         0.343          1.808       0.00740291   
     L20G01T34-8_G01T34-15_C6S        3060.187         0.383        3624.277       5834.385       3621.669       3624.277         0.282          3.276       0.00608867   
     L20G01T34-8_G02T34-0_C6S         8056.698         0.305        4385.059       11001.877      4828.162       4385.059         0.344          1.421       0.00742489   
     L20G01T34-8_G02T34-1_C6S          8056.42         0.305        4386.068       11001.497      4827.995       4386.068         0.344          1.421       0.00742489   
     L20G01T34-8_G02T34-3_C6S         4116.588         0.353        3194.804       6695.709       3653.146       3194.804         0.284           2.1        0.00613262   
           L20G01T63-0S               4655.221        -0.111         1042.78       4760.816       -475.653        1042.78         0.188          0.398       0.00405907   
     L20G01T63-0_G012T34-4_C9S        7093.338         0.115        2163.215       7311.868        950.13        2163.215         0.268          0.68        0.00579782   
     L20G01T63-0_G012T34-7_C9S        9232.014         0.267        3418.596       11461.406      4174.891       3418.596         0.264          0.938       0.00569505   
     L20G01T63-0_G013T34-0_C9S        9527.755         0.196        2751.532       10534.45        2568.1        2751.532         0.265          0.691       0.00571909   
     L20G01T63-0_G013T34-1_C9S        7167.446         0.129        2150.042       7452.204       1103.713       2150.042         0.269          0.677       0.00581993   
    L20G01T63-0_G015T34-15_C9S        7740.854         0.156        2298.177       8214.574       1518.334       2298.177         0.279          0.686       0.00602554   
     L20G01T63-0_G015T34-2_C9S        10068.34         0.226        3143.612       11599.194      3386.845       3143.612         0.275          0.766       0.00593689   
     L20G01T63-0_G015T34-6_C9S        6624.224         0.09         1964.993       6744.287        667.017       1964.993         0.26           0.647       0.00560736   
     L20G01T63-0_G017T34-0_C9S        10260.107        0.236        3321.174       12011.379      3710.321       3321.174         0.28            0.8        0.00604602   
     L20G01T63-0_G017T34-1_C9S        6377.908         0.068        1846.846       6441.829        470.005       1846.846         0.255          0.619       0.00549992   
     L20G01T63-0_G017T34-5_C9S        8061.742         0.164        2378.906       8616.143       1690.248       2378.906         0.283          0.687       0.00612139   
     L20G01T63-0_G01T34-0_C9S         10214.75         0.299        4578.569       13712.308      5848.759       4578.569         0.333          1.165       0.00718357   
     L20G01T63-0_G01T34-15_C9S        8393.922         0.288        3545.642       10943.675      4426.655       3545.642         0.281          1.088       0.00607478   
     L20G01T63-0_G023T34-1_C9S        7399.159         0.061        1433.651       7458.269        484.509       1433.651         0.258          0.411       0.00558248   
     L20G01T63-0_G025T34-1_C9S        7730.629         0.094        1562.141       7884.419        818.03        1562.141         0.269          0.442        0.005802    
     L20G01T63-0_G025T34-4_C9S        6781.044         0.009        1283.617       6782.153        61.594        1283.617         0.248          0.382       0.00536331   
     L20G01T63-0_G027T34-0_C9S        7764.788         0.097        1594.429       7930.046        851.843       1594.429         0.274          0.451       0.00591186   
     L20G01T63-0_G027T34-2_C9S        6458.503        -0.012        1229.127       6460.342        -76.605       1229.127         0.243          0.376       0.00525367   
           L20G01T63-1S               5265.904         0.258        2559.314       6417.278       2231.345       2559.314         0.228          1.223       0.00491586   
     L20G01T63-1_G012T34-7_C9S        7279.037         0.26         3349.963       8906.229       3129.216       3349.963         0.286          1.16        0.00618134   
     L20G01T63-1_G013T34-0_C9S        6890.834         0.29         3376.514        9030.07       3688.339       3376.514         0.274          1.264        0.0059205   
     L20G01T63-1_G015T34-2_C9S        7235.562         0.289        3444.143       9457.503       3844.189       3444.143         0.284          1.227       0.00612959   
     L20G01T63-1_G017T34-0_C9S         7396.98         0.289        3477.342       9668.491       3929.949       3477.342         0.289          1.212       0.00623587   
     L20G01T63-1_G02T34-5_C9S         7290.156         0.253        3727.901       8797.908       2979.747       3727.901         0.316          1.281       0.00682287   
           L20G01T63-3S               5388.548         0.212        1908.615        6082.37       1636.374       1908.615         0.192          0.859       0.00415655   
     L20G01T63-3_G013T34-1_C9S        7049.144         0.246        2913.516       8397.035       2739.616       2913.516         0.274          1.03        0.00591212   
    L20G01T63-3_G015T34-15_C9S         7428.07         0.261        3141.006       9107.044       3216.426       3141.006         0.284          1.066       0.00613143   
     L20G01T63-3_G015T34-6_C9S         6664.87         0.237        2666.928       7815.572       2427.642       2666.928         0.264          0.99         0.0056927   
     L20G01T63-3_G017T34-1_C9S        6476.777         0.235         2550.89       7569.681       2325.327        2550.89         0.258          0.973       0.00558297   
     L20G01T63-3_G017T34-5_C9S        7591.389         0.267        3243.464       9424.595        3432.97       3243.464         0.289          1.083       0.00624098   
     L20G01T63-3_G023T34-1_C9S        8188.085         0.239        2946.089       9634.411       3025.788       2946.089         0.278          0.892       0.00600513   
     L20G01T63-3_G025T34-1_C9S        8394.164         0.244        3130.785       9963.431        3215.71       3130.785         0.288          0.928       0.00622152   
     L20G01T63-3_G025T34-4_C9S         7779.04         0.23         2772.848       9018.158       2693.736       2772.848         0.268          0.877       0.00578718   
     L20G01T63-3_G027T34-0_C9S        8494.822         0.247         3243.72       10137.533      3325.326        3243.72         0.293          0.952       0.00632825   
     L20G01T63-3_G027T34-2_C9S        7520.916         0.226        2694.384       8664.443       2529.928       2694.384         0.263          0.878       0.00567794   
     L20G01T63-3_G02T34-1_C9S         10989.464        0.243        4444.063       13020.814      4179.733       4444.063         0.354          1.005       0.00764011   
     L20G01T63-3_G02T34-6_C9S         7080.064         0.228        3234.759       8181.957       2416.433       3234.759         0.286          1.122       0.00617265   
           L20G01T63-4S               5393.566         0.212        1908.936       6088.035       1637.898       1908.936         0.192          0.858       0.00415655   
     L20G01T63-4_G012T34-7_C9S        7222.278         0.242        3133.359       8542.247       2727.208       3133.359         0.278          1.078       0.00600502   
     L20G01T63-4_G013T34-0_C9S        7045.152         0.247        2913.193       8407.529       2757.848       2913.193         0.274          1.031       0.00591224   
    L20G01T63-4_G015T34-11_C9S        6662.763         0.237        2665.917       7813.101       2426.874       2665.917         0.264          0.99         0.0056927   
     L20G01T63-4_G015T34-2_C9S        7433.643         0.261        3140.121       9113.877       3218.839       3140.121         0.284          1.065       0.00613143   
     L20G01T63-4_G017T34-0_C9S        7593.491         0.266        3242.708       9407.148        3409.13       3242.708         0.289          1.081       0.00624098   
     L20G01T63-4_G017T34-4_C9S        6484.061         0.234        2550.237       7565.699       2311.193       2550.237         0.258          0.971       0.00558297   
     L20G01T63-4_G023T34-2_C9S        8190.527         0.239        2947.547       9637.285        3026.69       2947.547         0.278          0.892       0.00600513   
     L20G01T63-4_G025T34-2_C9S        7781.498         0.23         2773.738       9021.008       2694.587       2773.738         0.268          0.877       0.00578718   
     L20G01T63-4_G025T34-5_C9S        8396.005         0.244        3131.495       9965.616       3216.416       3131.495         0.288          0.928       0.00622152   
     L20G01T63-4_G027T34-1_C9S        7520.049         0.226        2694.783       8663.445       2529.636       2694.783         0.263          0.879       0.00567794   
     L20G01T63-4_G027T34-3_C9S        8496.198         0.246        3242.139       10120.785      3302.007       3242.139         0.293          0.951       0.00632825   
     L20G01T63-4_G02T34-0_C9S         10984.159        0.243        4443.585       13014.529      4177.715       4443.585         0.354          1.006       0.00764011   
     L20G01T63-4_G02T34-3_C9S         7691.774         0.234        3043.924       8974.877       2741.673       3043.924         0.299          0.977       0.00645191   
     L20G01T63-4_G02T34-5_C9S         7079.378         0.227        3235.412       8168.407       2398.743       3235.412         0.286          1.122       0.00617265   
           L20G01T63-5S               5763.874         0.158        1604.051       6127.198       1149.759       1604.051         0.188          0.645       0.00405629   
     L20G01T63-5_G012T34-4_C9S        7713.317         0.227        2892.833       8899.866       2613.544       2892.833         0.259          0.92        0.00559051   
     L20G01T63-5_G012T34-7_C9S        7580.999         0.226        2953.212       8733.662       2550.139       2953.212         0.263          0.955       0.00568663   
     L20G01T63-5_G013T34-0_C9S        7991.259         0.224        2812.324       9178.177       2649.371       2812.324         0.265          0.862       0.00571846   
     L20G01T63-5_G015T34-2_C9S        8435.602         0.234        2974.688       9842.786       3006.804       2974.688         0.275          0.87        0.00593381   
     L20G01T63-5_G017T34-0_C9S        8655.138         0.241        3053.998       10219.137      3244.812       3053.998         0.28           0.876       0.00604219   
     L20G01T63-5_G023T34-1_C9S        9182.462         0.159        2281.659       9769.837       1847.092       2281.659         0.259          0.576       0.00559038   
     L20G01T63-5_G025T34-1_C9S        9565.249         0.171        2444.564       10291.247      2122.803       2444.564         0.269          0.599       0.00580444   
     L20G01T63-5_G027T34-0_C9S        9663.182         0.175        2509.533       10438.134       2214.15       2509.533         0.274          0.61        0.00591248   
           L20G01T63-6S               4652.967        -0.111        1041.598       4758.511       -475.423       1041.598         0.188          0.398       0.00405907   
     L20G01T63-6_G012T34-4_C9S        9236.739         0.267        3419.957       11467.272      4177.028       3419.957         0.264          0.938       0.00569505   
     L20G01T63-6_G013T34-0_C9S        7167.443         0.128        2148.981       7447.297       1093.181       2148.981         0.269          0.676       0.00581993   
     L20G01T63-6_G013T34-1_C9S        9525.482         0.196        2751.798       10531.937      2567.487       2751.798         0.265          0.691       0.00571909   
    L20G01T63-6_G015T34-11_C9S        6622.762         0.09         1964.039       6742.799        666.87        1964.039         0.26           0.646       0.00560736   
    L20G01T63-6_G015T34-15_C9S        10069.446        0.226        3145.175       11600.468      3387.217       3145.175         0.275          0.766       0.00593689   
     L20G01T63-6_G015T34-2_C9S        7743.587         0.156        2297.932       8217.474        1518.87       2297.932         0.279          0.686       0.00602554   
     L20G01T63-6_G017T34-0_C9S        8060.339         0.164        2379.384       8614.644       1689.954       2379.384         0.283          0.687       0.00612139   
     L20G01T63-6_G017T34-4_C9S        6376.374         0.068        1849.084       6440.279        469.892       1849.084         0.255          0.619       0.00549992   
     L20G01T63-6_G017T34-5_C9S        10259.519        0.236        3320.387       12010.69       3710.108       3320.387         0.28            0.8        0.00604602   
     L20G01T63-6_G01T34-10_C9S        10220.22         0.299        4577.611       13719.651      5851.891       4577.611         0.333          1.164       0.00718357   
     L20G01T63-6_G01T34-15_C9S        8397.322         0.288        3544.194       10948.108      4428.448       3544.194         0.281          1.087       0.00607478   
