         Name                 E11            V12            G12            C11            C12            C44        RelDensity      AniRatio         mass      
    L20G015T34-6_G067T64-1_C9S        9275.676         0.245        3769.529       11029.428      3579.086       3769.529         0.343          0.988       0.00740566   
    L20G015T34-6_G068T64-2_C9S        11440.038        0.211        3112.119       12895.331      3448.561       3112.119         0.372          1.518       0.00803321   
     L20G015T34-6_G12T64-0_C9S        11413.754        0.226        3983.556       13149.173      3839.423       3983.556         0.393          1.169       0.00849202   
     L20G015T34-6_G12T64-1_C9S        10384.59         0.22         3814.563       11855.943      3343.984       3814.563         0.387          1.116        0.0083518   
     L20G015T34-6_G12T64-2_C9S         7179.89         0.261        3231.123       8802.768       3108.961       3231.123         0.315          0.881       0.00680546   
          L20G015T64-10S              1603.405        -0.521         321.932       2493.338       -854.063        321.932         0.205          5.199       0.00443061   
   L20G015T64-10_G015T34-11_C9S       5106.204         0.105        1525.862       5235.183        614.183       1525.862         0.311          1.514       0.00671579   
    L20G015T64-10_G017T34-0_C9S       7195.125         0.228         2636.56       8314.926       2455.703        2636.56         0.352          1.111       0.00760205   
    L20G015T64-10_G017T34-4_C9S       4730.567         0.069        1349.568        4779.45        354.223       1349.568         0.303          1.639       0.00654075   
    L20G015T64-10_G025T34-2_C9S       7072.485         0.049        1443.631       7108.378        366.257       1443.631         0.307          2.335       0.00664163   
    L20G015T64-10_G025T34-5_C9S       8463.459         0.147        1941.319       8915.153       1536.375       1941.319         0.34            1.9        0.00735095   
    L20G015T64-10_G027T34-1_C9S       6427.518         0.006        1284.139       6427.984        38.801        1284.139         0.299          2.488       0.00646442   
    L20G015T64-10_G027T34-3_C9S       8521.672         0.15         1998.297       8998.039       1587.889       1998.297         0.349          1.854       0.00752916   
          L20G015T64-14S              3121.098         0.308        1885.427        4300.06        1913.9        1885.427         0.211          0.633       0.00455319   
          L20G015T64-17S               753.526         0.228         716.105         870.8         257.179        716.105         0.14           0.428       0.00302159   
    L20G015T64-17_G017T34-0_C9S       5802.221         0.324        3031.241       8416.089       4033.747       3031.241         0.284          0.723       0.00612513   
    L20G015T64-17_G025T34-5_C9S       6267.215         0.247        2136.586       7479.156       2453.322       2136.586         0.272          1.176        0.0058821   
    L20G015T64-17_G027T34-3_C9S       6340.119         0.248        2180.257       7580.016       2499.793       2180.257         0.28           1.165       0.00605224   
          L20G015T64-18S               2107.03         0.325        1153.103       3066.836       1476.625       1153.103         0.16           0.69        0.00344741   
           L20G015T64-1S              1605.039        -0.521         321.818       2495.879       -854.933        321.818         0.205          5.206       0.00443061   
    L20G015T64-1_G025T34-1_C9S        8460.237         0.147        1941.406       8911.759        1535.79       1941.406         0.34            1.9        0.00735095   
    L20G015T64-1_G025T34-4_C9S        7075.676         0.049        1445.154       7111.585        366.422       1445.154         0.307          2.334       0.00664163   
    L20G015T64-1_G027T34-0_C9S        8523.973         0.15         1997.601       9000.468       1588.318       1997.601         0.349          1.855       0.00752916   
    L20G015T64-1_G027T34-2_C9S        6425.775         0.006        1282.182        6426.24         38.79        1282.182         0.299          2.491       0.00646442   
           L20G015T64-3S              3115.967         0.31         1885.909       4319.038       1940.437       1885.909         0.211          0.631       0.00455188   
           L20G015T64-7S               753.375         0.228         717.397        870.625        257.128        717.397         0.14           0.428       0.00302159   
    L20G015T64-7_G025T34-1_C9S        6273.055         0.247        2136.357       7486.125       2455.608       2136.357         0.272          1.177        0.0058821   
    L20G015T64-7_G027T34-0_C9S        6346.011         0.248        2181.981        7587.06       2502.116       2181.981         0.28           1.165       0.00605224   
           L20G015T64-8S              2107.456         0.324        1152.355       3056.853       1465.119       1152.355         0.16           0.691       0.00344822   
          L20G0167T64-0S               286.911         0.173         402.803        309.298        64.702         402.803         0.126          0.304       0.00272132   
          L20G0167T64-1S              1904.735         0.258         687.413       2321.199        807.102        687.413         0.148          1.101       0.00320493   
          L20G0167T64-2S               522.675         0.251         403.749        628.387        210.581        403.749         0.132          0.517       0.00285435   
          L20G0167T64-3S               518.918         0.252         403.67         625.049        210.578        403.67          0.132          0.513       0.00285435   
          L20G0167T64-4S               286.181         0.172         402.27         308.205        64.023         402.27          0.126          0.304       0.00272132   
          L20G0167T64-5S              1895.623         0.259         680.786       2314.714        809.057        680.786         0.148          1.106       0.00320371   
          L20G0168T64-0S              4935.669         0.184         843.198       5382.294       1213.654        843.198         0.231          0.405       0.00498317   
          L20G0168T64-3S              4934.824         0.184         843.271       5381.372       1213.447        843.271         0.231          2.471       0.00498317   
          L20G0178T64-0S               940.155         0.041         150.037        943.463        40.336         150.037         0.172          3.01        0.00371355   
          L20G0178T64-1S              4134.897         0.217         1852.5        4700.234       1302.619        1852.5          0.273          0.917       0.00590086   
          L20G0178T64-2S              4136.186         0.218         1852.04       4708.477       1312.593        1852.04         0.273          0.917       0.00590086   
          L20G0178T64-3S               941.305         0.042         150.143        944.784        41.421         150.143         0.172          3.008       0.00371355   
           L20G017T34-0S              3138.973         0.355         1907.29       5152.405        2835.82        1907.29         0.176          0.607       0.00380584   
    L20G017T34-0_G0125T64-5_C9S       10505.587        0.293        4985.721       13875.252      5750.281       4985.721         0.394          0.815       0.00851072   
    L20G017T34-0_G0128T64-1_C9S       10507.719        0.283        4629.716       13530.418      5340.458       4629.716         0.377          0.884       0.00814869   
    L20G017T34-0_G0134T64-0_C9S       5148.171         0.328        2905.178       7572.961       3696.326       2905.178         0.271          0.667       0.00585148   
    L20G017T34-0_G0135T64-1_C9S       5172.524         0.337        3001.265       7868.049       3999.295       3001.265         0.282          0.645        0.0060938   
    L20G017T34-0_G0137T64-1_C9S        5494.17         0.333        3178.997       8230.976       4109.318       3178.997          0.3           0.648       0.00647049   
    L20G017T34-0_G0138T64-2_C9S       7128.547         0.293        3925.614       9415.027       3901.843       3925.614         0.368          0.702       0.00794065   
    L20G017T34-0_G0145T64-0_C9S       5033.213         0.33          2921.21       7457.436       3673.066        2921.21         0.277          0.648       0.00598884   
    L20G017T34-0_G0156T64-1_C9S       5387.017         0.327        2821.172       7896.168       3836.623       2821.172         0.277          0.719       0.00599389   
    L20G017T34-0_G0158T64-3_C9S       8465.323         0.285         4649.64       10954.133      4366.333        4649.64         0.392          0.708       0.00847171   
    L20G017T34-0_G0158T64-4_C9S       7498.588          0.3         3643.816       10094.253      4326.108       3643.816         0.346          0.791       0.00747144   
    L20G017T34-0_G0158T64-5_C9S       5579.116         0.305        3134.872       7618.598       3343.414       3134.872         0.343          0.682       0.00741124   
    L20G017T34-0_G0167T64-4_C9S       5452.857         0.323        2756.666        7882.24       3760.655       2756.666         0.269          0.748       0.00581797   
    L20G017T34-0_G0178T64-2_C9S       8955.417         0.282        4901.013       11503.652      4518.148       4901.013         0.404          0.713       0.00873715   
    L20G017T34-0_G0178T64-3_C9S        4944.0          0.314        2810.962       6938.479       3175.922       2810.962         0.331          0.669       0.00714661   
    L20G017T34-0_G017T64-6_C9S        6574.198         0.314        3320.375       9226.322       4223.127       3320.375         0.314          0.753       0.00678184   
    L20G017T34-0_G018T64-10_C9S       9939.134         0.27         4322.812       12419.664      4593.574       4322.812         0.377          0.905        0.0081404   
    L20G017T34-0_G018T64-3_C9S        7259.937         0.304         3936.37        9885.04       4317.604        3936.37         0.338          0.707        0.0073083   
    L20G017T34-0_G027T34-0_C6S         9513.48         0.278        4758.225       12104.944      4660.906       4758.225         0.328          0.782       0.00708096   
    L20G017T34-0_G027T34-2_C6S        7151.011         0.267        2775.933       8877.872       3233.822       2775.933         0.292          1.017       0.00630633   
    L20G017T34-0_G028T64-0_C9S        8202.925         0.291        3298.245       10777.362       4423.43       3298.245         0.314          0.963       0.00677471   
    L20G017T34-0_G028T64-1_C9S        4511.695         0.33         3111.127       6684.732        3292.48       3111.127         0.314          0.545       0.00677451   
    L20G017T34-0_G048T64-0_C9S        12213.702        0.235        3404.217       14274.665      4385.028       3404.217         0.382          1.453       0.00826141   
    L20G017T34-0_G058T64-2_C9S        13215.264        0.223        3796.493       15155.164      4349.552       3796.493         0.401          1.423       0.00865942   
    L20G017T34-0_G058T64-6_C9S        7069.528         0.316        4182.033       9984.879       4612.897       4182.033         0.338          0.642        0.0073107   
    L20G017T34-0_G068T64-3_C9S        6126.555         0.323        3640.604       8856.088       4225.283       3640.604         0.324          0.636       0.00699919   
           L20G017T34-1S              1348.255         0.333         927.22         2019.86       1008.416        927.22          0.127          0.545       0.00274196   
    L20G017T34-1_G0128T64-2_C9S       6013.657         0.283        2908.114       7743.573        3056.39       2908.114         0.321          0.806       0.00692408   
    L20G017T34-1_G038T64-1_C9S        9586.728         0.228        3620.621       11078.742       3271.96       3620.621         0.347          1.078       0.00750064   
    L20G017T34-1_G048T64-1_C9S        9517.534         0.181        2493.096       10345.173      2286.296       2493.096         0.341          1.616       0.00736671   
    L20G017T34-1_G058T64-7_C9S        10521.299        0.168        2940.509       11287.084      2279.123       2940.509         0.359          1.532       0.00776472   
    L20G017T34-1_G067T64-1_C9S        8965.925         0.242        3598.393       10604.569      3385.627       3598.393         0.335          1.003        0.0072401   
    L20G017T34-1_G068T64-2_C9S        11080.699        0.201        2892.849       12327.351      3101.123       2892.849         0.364          1.595       0.00786621   
     L20G017T34-1_G12T64-0_C9S        11136.718        0.223        3807.744       12771.503      3665.438       3807.744         0.385          1.196       0.00832032   
     L20G017T34-1_G12T64-1_C9S        9928.232         0.211        3614.672       11191.207      2992.832       3614.672         0.379          1.134        0.0081801   
     L20G017T34-1_G12T64-2_C9S        6915.626         0.256        3068.486       8394.503       2888.431       3068.486         0.307          0.897       0.00663377   
           L20G017T34-4S              1348.932         0.333         929.799       2020.874       1008.922        929.799         0.127          0.544       0.00274196   
    L20G017T34-4_G0135T64-1_C9S       3271.414         0.328        1971.492       4812.251       2348.837       1971.492         0.239          0.625       0.00516934   
    L20G017T34-4_G0137T64-1_C9S       3604.733         0.321        2123.232       5175.556       2446.765       2123.232         0.257          0.643       0.00554933   
    L20G017T34-4_G0138T64-2_C9S       5409.824         0.25         2654.143       6491.789        2163.93       2654.143         0.329          0.815       0.00711367   
    L20G017T34-4_G0145T64-0_C9S       3274.095         0.319        2149.093       4669.657       2187.402       2149.093         0.238          0.578       0.00514076   
    L20G017T34-4_G0156T64-1_C9S       3634.912         0.303        1781.789       4934.987       2145.339       1781.789         0.231          0.783       0.00497951   
    L20G017T34-4_G0158T64-3_C9S       6691.672         0.243         3254.24       7928.596       2545.111        3254.24         0.363          0.827       0.00784304   
    L20G017T34-4_G0158T64-5_C9S       3785.835         0.251        1891.044       4551.524       1525.277       1891.044         0.296           0.8         0.0063918   
    L20G017T34-4_G0167T64-1_C9S       3975.843         0.305        2383.294       5429.238       2382.615       2383.294         0.258          0.639       0.00556931   
    L20G017T34-4_G0167T64-4_C9S       3546.604         0.292        1671.709       4671.863       1926.814       1671.709         0.22           0.821         0.00476    
    L20G017T34-4_G0178T64-2_C9S       7018.855         0.241         3469.52       8287.175       2631.369        3469.52         0.38           0.815       0.00820947   
    L20G017T34-4_G0178T64-3_C9S       3063.567         0.255        1548.426       3711.452       1270.363       1548.426         0.282          0.788       0.00608276   
    L20G017T34-4_G017T64-6_C9S        4712.392         0.286        2158.901       6113.007       2448.627       2158.901         0.265          0.849       0.00572387   
    L20G017T34-4_G018T64-10_C9S       7927.208         0.231        3281.819       9204.628       2764.979       3281.819         0.332          0.981        0.0071712   
    L20G017T34-4_G018T64-3_C9S        4809.016         0.248        2277.406       5749.485       1896.107       2277.406         0.291          0.846       0.00629453   
    L20G017T34-4_G027T34-0_C6S        7198.965         0.246        2256.529       8575.504       2797.843       2256.529         0.291          1.28        0.00629574   
    L20G017T34-4_G027T34-2_C6S        5218.723          0.2         1515.114       5798.581       1449.645       1515.114         0.243          1.435       0.00524309   
    L20G017T34-4_G028T64-0_C9S        4641.043          0.3         2272.173       6247.558       2677.525       2272.173         0.274          0.786       0.00592247   
    L20G017T34-4_G028T64-1_C9S        2831.442         0.297        2068.804       3780.045       1596.975       2068.804         0.264          0.528       0.00571064   
    L20G017T34-4_G038T64-0_C9S        9583.184         0.228        3615.861       11074.646       3270.75       3615.861         0.347          1.079       0.00750062   
    L20G017T34-4_G048T64-0_C9S        9519.441         0.181        2493.551       10347.246      2286.754       2493.551         0.341          1.616       0.00736671   
    L20G017T34-4_G058T64-2_C9S        10522.883        0.168        2942.918       11288.784      2279.466       2942.918         0.359          1.531       0.00776472   
    L20G017T34-4_G058T64-6_C9S        5260.878         0.29         3041.195        6894.1         2815.9        3041.195         0.289          0.67        0.00624682   
    L20G017T34-4_G067T64-0_C9S        8964.968         0.242        3599.712       10603.437      3385.266       3599.712         0.335          1.003        0.0072401   
    L20G017T34-4_G068T64-0_C9S        11082.532        0.201         2892.44       12329.39       3101.636        2892.44         0.364          1.595       0.00786612   
    L20G017T34-4_G068T64-3_C9S        4212.922         0.294        2456.355       5579.003       2323.268       2456.355         0.275          0.663       0.00593532   
    L20G017T34-4_G123T64-2_C9S        5239.482         0.265        2553.614        6477.2        2335.317       2553.614         0.261          0.811       0.00563391   
     L20G017T34-4_G12T64-0_C9S        9916.398         0.211         3605.52       11177.868      2989.265        3605.52         0.379          1.136        0.008176    
     L20G017T34-4_G12T64-1_C9S        11136.758        0.223        3808.671       12771.549      3665.451       3808.671         0.385          1.195       0.00832032   
     L20G017T34-4_G12T64-2_C9S        6932.698         0.256        3073.721       8415.225       2895.561       3073.721         0.307          0.898       0.00664058   
     L20G017T34-4_G17T64-1_C9S        7385.982         0.151        1727.796       7805.221       1388.208       1727.796         0.328          1.857        0.0070815   
           L20G017T34-5S              3140.647         0.355        1905.701       5155.153       2837.332       1905.701         0.176          0.608       0.00380584   
    L20G017T34-5_G0125T64-2_C9S       10501.753        0.293        4984.458       13870.188      5748.183       4984.458         0.394          0.815       0.00851214   
    L20G017T34-5_G0128T64-2_C9S       8174.594         0.308        4124.784       11262.461      5012.772       4124.784         0.37           0.758       0.00798795   
    L20G017T34-5_G0128T64-3_C9S       10510.559        0.283        4632.696       13534.075      5341.901       4632.696         0.377          0.884       0.00814869   
    L20G017T34-5_G048T64-1_C9S        12215.266        0.235        3401.226       14276.493      4385.589       3401.226         0.382          1.454       0.00826141   
    L20G017T34-5_G058T64-7_C9S        13212.529        0.223        3795.245       15152.028      4348.651       3795.245         0.401          1.423       0.00865942   
           L20G017T64-2S               810.903         0.248         736.402        969.486        319.724        736.402         0.171          0.441       0.00369534   
    L20G017T64-2_G027T34-0_C9S        6392.057         0.246        2540.758       7614.304       2484.243       2540.758         0.311          1.01        0.00672685   
           L20G017T64-3S              2800.048         0.286        1326.168       3632.277       1454.946       1326.168         0.192          0.821       0.00415512   
           L20G017T64-6S               808.268         0.247         735.797        964.569        316.399        735.797         0.171          0.44        0.00369534   
    L20G017T64-6_G027T34-3_C9S        6388.248         0.246         2539.18       7609.767       2482.762        2539.18         0.311          1.01        0.00672685   
           L20G017T64-7S              2796.444         0.286        1327.169       3627.602       1453.073       1327.169         0.192          0.819       0.00415395   
          L20G018T64-10S              4631.169         0.226        1818.737       5335.321       1557.859       1818.737         0.25           1.038       0.00539095   
           L20G018T64-1S              1443.013        -0.085         1288.85        1462.49       -114.573        1288.85         0.205          0.612       0.00442414   
           L20G018T64-3S              1442.254        -0.085        1289.044       1461.721       -114.513       1289.044         0.205          0.611       0.00442414   
           L20G018T64-9S              4639.163         0.227        1819.569       5352.811       1571.912       1819.569         0.25           1.039       0.00539095   
           L20G01T34-0S               6184.077         0.324        3645.291       8969.969       4299.216       3645.291         0.266          0.641       0.00575449   
     L20G01T34-0_G014T64-3_C9S        13237.367        0.305        6638.116       18076.373      7932.797       6638.116         0.458          0.764        0.0098932   
     L20G01T34-0_G015T64-1_C9S        11485.864        0.309        6114.083       15872.258      7097.725       6114.083         0.435          0.718       0.00940651   
     L20G01T34-0_G018T64-3_C9S        11171.332        0.304        6158.846       15210.747      6643.775       6158.846         0.427          0.696       0.00921415   
     L20G01T34-0_G01T64-1_C9S         9519.743         0.295        4700.321       12640.397      5289.244       4700.321         0.347          0.782       0.00749412   
     L20G01T34-0_G025T64-0_C9S        10736.523        0.295        5851.755       14256.048      5965.297       5851.755         0.402          0.708       0.00868973   
     L20G01T34-0_G048T64-1_C9S        13653.109        0.269        5365.347       17023.362      6264.411       5365.347         0.449          1.003       0.00969193   
     L20G01T34-0_G058T64-7_C9S        15051.122        0.281        6128.846       19287.437      7537.927       6128.846         0.464          0.959       0.01002409   
     L20G01T34-0_G08T64-1_C9S         12102.34          0.3         6971.633       16291.612      6982.119       6971.633         0.464          0.668       0.01003268   
           L20G01T34-10S              6187.558         0.325        3645.088       9006.149       4336.294       3645.088         0.266          0.641       0.00575449   
    L20G01T34-10_G012T64-0_C9S        11145.872        0.271        4450.148       13958.236      5188.864       4450.148         0.365          0.985       0.00787439   
    L20G01T34-10_G012T64-2_C9S        10184.444        0.275        4364.213       12869.232      4881.433       4364.213         0.352          0.915       0.00759464   
    L20G01T34-10_G014T64-2_C9S        13241.897        0.305        6638.215       18082.559      7935.512       6638.215         0.458          0.764        0.0098932   
    L20G01T34-10_G015T64-10_C9S       11479.504        0.309        6115.682       15863.469      7093.794       6115.682         0.435          0.717       0.00940651   
    L20G01T34-10_G018T64-1_C9S        11178.187        0.304        6161.747       15220.081      6647.851       6161.747         0.427          0.696       0.00921415   
    L20G01T34-10_G025T64-3_C9S        10744.12         0.295        5853.359       14266.135      5969.518       5853.359         0.402          0.709       0.00868973   
    L20G01T34-10_G048T64-0_C9S        13659.928        0.269        5362.787       17031.864       6267.54       5362.787         0.449          1.004       0.00969193   
    L20G01T34-10_G058T64-2_C9S        15052.098        0.281        6128.634       19288.688      7538.416       6128.634         0.464          0.959       0.01002409   
     L20G01T34-10_G08T64-1_C9S        12101.022         0.3         6972.481       16289.837      6981.359       6972.481         0.464          0.668       0.01003268   
           L20G01T34-14S              2426.679         0.341        1797.631       3750.091       1940.487       1797.631         0.185          0.503       0.00398751   
    L20G01T34-14_G0128T64-2_C9S       7689.574         0.29         4001.015       10076.777      4115.866       4001.015         0.378          0.745       0.00816962   
    L20G01T34-14_G025T64-0_C9S         5822.28         0.314        3945.855       8171.069        3740.11       3945.855         0.321          0.561       0.00693952   
     L20G01T34-14_G02T34-6_C6S        6948.101         0.303        4417.673       9433.183       4100.796       4417.673         0.341          0.604       0.00736697   
    L20G01T34-14_G046T64-1_C9S        8779.742         0.232        3187.258       10210.981      3084.567       3187.258         0.354          1.118       0.00764047   
    L20G01T34-14_G048T64-1_C9S        11027.302        0.229        3788.996       12763.579      3790.998       3788.996         0.397          1.184       0.00856996   
    L20G01T34-14_G058T64-7_C9S        12009.31         0.216        4179.391       13631.769      3755.691       4179.391         0.415          1.182       0.00896797   
    L20G01T34-14_G067T64-1_C9S        10284.21         0.257        4659.955       12508.01       4326.458       4659.955         0.39           0.878        0.0084217   
    L20G01T34-14_G068T64-2_C9S        12987.896        0.244        4439.568       15415.949      4975.518       4439.568         0.419          1.176       0.00905973   
           L20G01T34-15S               997.125         0.415        1731.068       2424.935       1720.253       1731.068         0.166          0.204       0.00357979   
    L20G01T34-15_G018T64-1_C9S        4414.156         0.355        3932.388       7245.529       3987.849       3932.388         0.329          0.414       0.00709792   
    L20G01T34-15_G018T64-3_C9S        4414.378         0.355        3931.157       7245.893        3988.05       3931.157         0.329          0.414       0.00709792   
    L20G01T34-15_G028T64-1_C9S        2576.504         0.344        2410.155       4030.703       2113.661       2410.155         0.306          0.398       0.00660439   
    L20G01T34-15_G048T64-1_C9S        10488.396        0.224        3503.041       12046.206      3477.255       3503.041         0.376          1.223       0.00812807   
    L20G01T34-15_G058T64-5_C9S        12519.63         0.255        4551.483       15167.289      5191.488       4551.483         0.405          1.096       0.00875572   
    L20G01T34-15_G058T64-6_C9S        5512.402         0.321         4187.56       7914.524       3741.623        4187.56         0.353          0.498        0.0076176   
    L20G01T34-15_G058T64-7_C9S        12084.645        0.257        4398.332       14697.76       5083.882       4398.332         0.392          1.093       0.00846023   
     L20G01T34-15_G08T64-1_C9S        5034.164         0.355        4778.576       8263.229       4547.979       4778.576         0.369          0.389       0.00796714   
    L20G01T34-15_G158T64-2_C9S        9453.405         0.204        3262.567       10557.307      2705.641       3262.567         0.328          1.203       0.00707845   
     L20G01T34-15_G18T64-2_C9S        10172.197        0.194        3320.612       11220.031      2700.603       3320.612         0.346          1.283       0.00747786   
           L20G01T34-16S              2430.273         0.341        1799.587       3755.645       1943.361       1799.587         0.185          0.504       0.00398751   
    L20G01T34-16_G012T64-0_C9S        6969.541         0.232        2282.027       8105.688       2448.593       2282.027         0.283          1.239       0.00610741   
    L20G01T34-16_G012T64-2_C9S         6930.96         0.259        2984.738       8463.282       2958.151       2984.738         0.279          0.922       0.00602911   
    L20G01T34-16_G0134T64-0_C9S       4752.548         0.312        2953.657       6628.164       3005.795       2953.657         0.28           0.613       0.00604461   
    L20G01T34-16_G0135T64-1_C9S       4630.557         0.321        2852.902        6648.4        3143.058       2852.902         0.291          0.614       0.00627868   
    L20G01T34-16_G0137T64-1_C9S       4966.074         0.316        2995.901       7013.997       3240.385       2995.901         0.308          0.63        0.00665527   
    L20G01T34-16_G0138T64-2_C9S       6602.256         0.256        3413.335        8014.12       2757.547       3413.335         0.363          0.77        0.00784931   
    L20G01T34-16_G0145T64-0_C9S       4570.926         0.323        3130.208       6607.387       3152.417       3130.208         0.292          0.552       0.00630999   
    L20G01T34-16_G0158T64-3_C9S       8184.872         0.266        4395.847       10139.777      3674.633       4395.847         0.395          0.735       0.00852575   
    L20G01T34-16_G0167T64-1_C9S       5329.194         0.313        3470.017       7455.589       3396.797       3470.017         0.313          0.585       0.00676277   
    L20G01T34-16_G0178T64-2_C9S       8593.037         0.263        4646.426       10578.704      3775.033       4646.426         0.412          0.732       0.00889218   
    L20G01T34-16_G018T64-3_C9S        6238.581         0.267        3306.388       7745.104       2821.204       3306.388         0.328          0.745       0.00707494   
    L20G01T34-16_G025T64-3_C9S        5821.682         0.314        3946.098        8170.23       3739.726       3946.098         0.321          0.561       0.00693952   
    L20G01T34-16_G028T64-0_C9S        6554.097         0.315        3791.788       9227.328       4243.224       3791.788         0.328          0.657       0.00708866   
    L20G01T34-16_G028T64-1_C9S        3779.047         0.304        2710.635       5145.503       2247.461       2710.635         0.31           0.535       0.00670082   
     L20G01T34-16_G02T34-5_C6S        6941.401         0.303        4415.747       9424.087       4096.841       4415.747         0.341          0.603       0.00736697   
     L20G01T34-16_G02T34-6_C6S        6841.483         0.311         4431.84       9512.069       4293.546        4431.84         0.349          0.589       0.00754828   
    L20G01T34-16_G046T64-0_C9S        8777.084         0.232        3185.495       10207.89       3083.633       3185.495         0.354          1.118       0.00764047   
    L20G01T34-16_G048T64-0_C9S        11026.099        0.229        3788.728       12762.187      3790.585       3788.728         0.397          1.184       0.00856996   
    L20G01T34-16_G058T64-2_C9S        12013.145        0.216        4181.611       13636.122      3756.891       4181.611         0.415          1.181       0.00896797   
    L20G01T34-16_G058T64-6_C9S        6447.677          0.3         3854.419       8679.565       3719.814       3854.419         0.335          0.643       0.00723701   
    L20G01T34-16_G067T64-0_C9S        10277.124        0.257        4657.296       12499.391      4323.477       4657.296         0.39           0.878        0.0084217   
    L20G01T34-16_G068T64-0_C9S        12979.685        0.244        4437.089       15406.203      4972.372       4437.089         0.419          1.176       0.00905968   
    L20G01T34-16_G068T64-3_C9S        5566.845         0.307        3363.656       7646.795       3387.541       3363.656         0.321          0.633       0.00692602   
     L20G01T34-16_G08T64-1_C9S        8306.165         0.315        5679.043       11694.015       5377.54       5679.043         0.422          0.556       0.00910691   
           L20G01T34-6S               2688.245         0.282        1604.036       3453.176       1356.262       1604.036         0.178          0.654       0.00384269   
     L20G01T34-6_G012T64-0_C9S         7395.19         0.223        2761.409       8480.748       2433.985       2761.409         0.256          1.095       0.00553605   
     L20G01T34-6_G012T64-2_C9S        6763.439         0.182        1943.702       7359.466       1637.436       1943.702         0.253          1.472       0.00545775   
    L20G01T34-6_G0156T64-1_C9S        3365.384         0.284        2304.476       4344.091       1723.075       2304.476         0.275          0.569       0.00594741   
    L20G01T34-6_G0167T64-4_C9S        3307.174         0.293        2241.336       4367.949       1810.197       2241.336         0.281          0.571       0.00606023   
     L20G01T34-6_G046T64-1_C9S        8344.696         0.235        3497.614       9752.796       2995.957       3497.614         0.336          0.966       0.00725206   
           L20G01T34-7S                2689.05         0.282        1603.598       3454.211       1356.668       1603.598         0.178          0.654       0.00384269   
     L20G01T34-7_G012T64-0_C9S        7526.063         0.197        2228.285       8331.374       2043.936       2228.285         0.274          1.411       0.00591194   
    L20G01T34-7_G0156T64-0_C9S        3365.513         0.284        2303.341       4344.257       1723.141       2303.341         0.275          0.569       0.00594741   
    L20G01T34-7_G0167T64-0_C9S        3308.203         0.293        2242.663       4369.308        1810.76       2242.663         0.281          0.57        0.00606023   
     L20G01T34-7_G046T64-0_C9S        8346.735         0.234        3497.329       9739.095       2975.128       3497.329         0.336          0.967       0.00725262   
           L20G01T34-8S               5452.302         0.349        4101.214       8712.484       4670.748       4101.214         0.324          0.493       0.00699169   
     L20G01T34-8_G012T34-4_C6S        8278.307         0.338        5518.276       12641.494      6454.418       5518.276         0.413          0.561       0.00891659   
     L20G01T34-8_G012T34-7_C6S        8266.656         0.338        5518.459       12623.702      6445.334       5518.459         0.413          0.56        0.00891659   
     L20G01T34-8_G012T64-2_C9S        13413.489        0.247        5211.969       16007.362      5250.755       5211.969         0.397          1.032       0.00857894   
     L20G01T34-8_G01T34-15_C6S        8237.097         0.342        5904.534       12780.872      6642.945       5904.534         0.409          0.52        0.00884324   
     L20G01T34-8_G02T34-3_C6S         9828.344         0.313         5263.66       13749.939      6264.528        5263.66         0.414          0.711       0.00893875   
           L20G01T63-0S               8793.591        -0.031        2174.209       8810.015       -264.899       2174.209         0.299          2.087       0.00645764   
     L20G01T63-0_G012T34-4_C9S        12933.586        0.163        4221.998       13810.354      2689.472       4221.998         0.417          1.317       0.00900951   
     L20G01T63-0_G012T34-7_C9S        15539.089        0.269         5934.95       19374.894      7129.749        5934.95         0.406          1.032       0.00876187   
     L20G01T63-0_G013T34-0_C9S        16122.168        0.199        4777.143       17891.234      4444.888       4777.143         0.408          1.407       0.00881918   
     L20G01T63-0_G013T34-1_C9S        13135.265        0.18         4351.565       14262.338      3130.757       4351.565         0.419          1.279       0.00905789   
    L20G01T63-0_G015T34-15_C9S         14136.0         0.196        4612.275       15629.599      3810.201       4612.275         0.433          1.281       0.00934897   
     L20G01T63-0_G015T34-2_C9S        17116.191        0.229        5573.811       19811.179      5884.254       5573.811         0.424          1.249       0.00916669   
     L20G01T63-0_G015T34-6_C9S        12225.204        0.152         4036.71       12929.754      2317.597        4036.71         0.404          1.314       0.00873462   
     L20G01T63-0_G017T34-0_C9S        17477.604        0.238        5913.425       20529.81       6412.198       5913.425         0.432          1.194       0.00934149   
     L20G01T63-0_G017T34-1_C9S        11835.529        0.136        3836.953       12364.931      1946.332       3836.953         0.397          1.358       0.00856761   
     L20G01T63-0_G017T34-5_C9S        14598.293        0.199        4718.313       16200.146      4024.755       4718.313         0.438          1.29        0.00946231   
     L20G01T63-0_G01T34-0_C9S         17047.69         0.293        7654.177       22515.733      9331.131       7654.177         0.495          0.861       0.01069528   
     L20G01T63-0_G01T34-15_C9S        14230.552        0.285        6068.953       18414.342      7339.982       6068.953         0.423          0.912       0.00913142   
     L20G01T63-0_G023T34-1_C9S        13068.25         0.11          2933.21       13433.521      1660.323        2933.21         0.392          2.007       0.00846211   
     L20G01T63-0_G025T34-1_C9S        13535.522        0.134        3147.963       14121.108      2185.021       3147.963         0.408          1.896       0.00881758   
     L20G01T63-0_G025T34-4_C9S        12198.889        0.076        2723.158       12353.332      1016.075       2723.158         0.375          2.082       0.00810826   
