         Name                 E11            V12            G12            C11            C12            C44        RelDensity      AniRatio         mass      
    L20G012T34-4_G012T34-7_C6S        2873.124         0.366         2838.38       4975.745       2872.433        2838.38         0.222          2.699       0.00480203   
    L20G012T34-4_G012T64-10_C9S       4642.286         0.342        3547.646       7203.079        3743.85       3547.646         0.304          2.051       0.00656021   
    L20G012T34-4_G012T64-5_C9S        3643.365         0.355        3140.651       5980.329       3291.499       3140.651         0.295          2.336       0.00636782   
    L20G012T34-4_G012T64-9_C9S        14641.769        0.273        6232.929       18418.052       6916.27       6232.929         0.424          1.084       0.00915059   
    L20G012T34-4_G0138T64-2_C9S       3984.362         0.315        2490.336       5609.471       2579.538       2490.336         0.281          1.644       0.00607155   
    L20G012T34-4_G013T34-0_C6S        3944.096         0.331        2813.948       5865.146       2901.888       2813.948         0.233          1.899       0.00503483   
    L20G012T34-4_G014T64-4_C9S        6782.346         0.306         3879.07       9288.905       4095.684        3879.07         0.316          1.494       0.00682137   
    L20G012T34-4_G0158T64-3_C9S       4901.018         0.322        3007.071       7060.485        3353.21       3007.071         0.303          1.622       0.00654582   
    L20G012T34-4_G0158T64-5_C9S       2824.722         0.323        1958.297       4083.206       1948.117       1958.297         0.259          1.834       0.00559805   
    L20G012T34-4_G015T34-11_C6S       2933.533         0.351        2438.592       4728.943       2557.564       2438.592         0.223          2.246       0.00480982   
    L20G012T34-4_G015T34-2_C6S        5320.169         0.309         3186.17       7351.915       3287.615        3186.17         0.244          1.568       0.00525961   
    L20G012T34-4_G0178T64-2_C9S       5107.735         0.332        3226.133       7623.621       3788.985       3226.133         0.314          1.683       0.00678291   
    L20G012T34-4_G0178T64-3_C9S       2349.843         0.335        1753.486       3547.033       1786.851       1753.486         0.248          1.992       0.00536144   
    L20G012T34-4_G017T34-0_C6S        6018.141          0.3         3349.429       8101.344       3472.004       3349.429         0.249          1.447       0.00537175   
    L20G012T34-4_G017T34-4_C6S        2574.198         0.359        2258.641       4305.578       2411.392       2258.641         0.217          2.385       0.00469727   
    L20G012T34-4_G018T64-1_C9S         3862.27         0.353        3107.681       6282.056       3427.459       3107.681         0.26           2.177       0.00561157   
    L20G012T34-4_G018T64-3_C9S         2734.29         0.308        2365.453       3767.139       1676.704       2365.453         0.268          2.263        0.0057851   
    L20G012T34-4_G018T64-9_C9S        5766.556         0.304         3118.22       7851.671       3429.466        3118.22          0.3           1.41        0.00647399   
    L20G012T34-4_G028T64-1_C9S        2811.773         0.364        2114.254       4820.078       2758.661       2114.254         0.23           2.051       0.00496617   
    L20G012T34-4_G048T64-1_C9S        8331.737         0.185        2075.724       9095.661       2064.659       2075.724         0.301          0.59        0.00650489   
    L20G012T34-4_G058T64-7_C9S        8982.601         0.167        2321.979       9627.245       1930.072       2321.979         0.316          0.603       0.00682442   
     L20G012T34-4_G12T64-0_C9S        8477.129         0.236        3696.712       9924.069        3065.55       3696.712         0.34           1.078        0.0073362   
     L20G012T34-4_G12T64-1_C9S        9235.394         0.248        3701.795       11041.502      3641.346       3701.795         0.341           1.0        0.00737205   
     L20G012T34-4_G12T64-2_C9S        4382.561         0.32          2939.59       6271.341        2951.22        2939.59         0.273          1.771       0.00590159   
     L20G012T34-4_G13T64-0_C9S        5132.001         0.308        3415.815       7070.561       3147.013       3415.815         0.302          1.741       0.00652729   
     L20G012T34-4_G17T64-0_C9S        8155.374         0.243        2819.929       9662.856       3101.815       2819.929         0.301          0.86        0.00649823   
     L20G012T34-4_G17T64-1_C9S        6705.882         0.201        2340.582       7460.338       1876.756       2340.582         0.305          0.838       0.00658879   
           L20G012T34-7S              1224.884         0.387        1317.237       2395.359       1512.241       1317.237         0.12           2.983       0.00259664   
    L20G012T34-7_G0124T64-1_C9S        6848.74         0.259        2726.144       8362.885        2923.06       2726.144         0.265          1.002       0.00572653   
    L20G012T34-7_G0125T64-4_C9S       7978.076         0.239        2982.538       9387.307       2948.182       2982.538         0.286          0.926       0.00618491   
    L20G012T34-7_G0128T64-1_C9S       5680.988         0.314        3321.137       7972.778       3649.347       3321.137         0.293          1.536       0.00632837   
    L20G012T34-7_G0128T64-3_C9S       5518.248         0.307        3190.854       7580.041       3357.969       3190.854         0.286          1.512       0.00616956   
    L20G012T34-7_G012T64-10_C9S       3643.342         0.355        3140.577       5980.292       3291.478       3140.577         0.295          2.336        0.0063678   
    L20G012T34-7_G012T64-9_C9S        12650.862        0.27         5583.909       15808.164      5846.855       5583.909         0.414          1.121       0.00893504   
    L20G012T34-7_G0138T64-2_C9S       3761.942         0.321        2788.464       5401.272       2553.473       2788.464         0.282          1.958       0.00608146   
    L20G012T34-7_G014T64-0_C9S        6791.672         0.306        3881.219       9301.677       4101.316       3881.219         0.316          1.493       0.00682137   
    L20G012T34-7_G0158T64-3_C9S       4578.487         0.33         3365.955       6783.694       3341.222       3365.955         0.304          1.956       0.00655574   
    L20G012T34-7_G0158T64-5_C9S       2780.994         0.322        2196.207       4006.345       1902.718       2196.207         0.26           2.088       0.00560797   
    L20G012T34-7_G0178T64-2_C9S       4819.542         0.335        3594.897       7274.987       3664.843       3594.897         0.314          1.992       0.00679283   
    L20G012T34-7_G0178T64-3_C9S       2370.073         0.331         1953.73       3524.464       1743.793        1953.73         0.249          2.194       0.00537136   
    L20G012T34-7_G018T64-10_C9S       5767.897         0.304        3119.507       7853.497       3430.263       3119.507          0.3           1.411       0.00647399   
    L20G012T34-7_G018T64-3_C9S        3862.989         0.353        3107.782       6283.225       3428.097       3107.782         0.26           2.177       0.00561157   
    L20G012T34-7_G023T34-1_C6S        6058.928         0.248        2562.497       7243.834       2388.924       2562.497         0.231          1.056       0.00499179   
    L20G012T34-7_G025T34-1_C6S        6479.019         0.27         2994.918       8096.001       2994.411       2994.918         0.242          1.174       0.00521705   
    L20G012T34-7_G025T34-4_C6S        5303.335         0.23         2120.179        6148.1        1836.445       2120.179         0.221          0.983       0.00476737   
    L20G012T34-7_G027T34-0_C6S         6629.82         0.275        3201.844        8377.55       3177.692       3201.844         0.247          1.232       0.00532968   
    L20G012T34-7_G027T34-2_C6S         4762.4          0.233        1903.952        5547.75       1685.301       1903.952         0.216          0.986       0.00465501   
    L20G012T34-7_G028T64-0_C9S        2824.686         0.364        2117.251       4842.214        2771.33       2117.251         0.23           2.045       0.00496617   
    L20G012T34-7_G028T64-1_C9S        1950.041         0.355        1979.457       3200.856       1761.712       1979.457         0.236          2.751       0.00509211   
    L20G012T34-7_G058T64-6_C9S         4877.93         0.303        3241.585       6622.587       2878.973       3241.585         0.275          1.732       0.00593083   
    L20G012T34-7_G068T64-3_C9S        4357.856         0.308        2846.703       6003.991       2672.296       2846.703         0.263          1.709       0.00568155   
    L20G012T34-7_G123T64-0_C9S        9396.951         0.193        2948.623       10352.654      2475.913       2948.623         0.273          0.749       0.00589435   
    L20G012T34-7_G123T64-2_C9S        6190.989         0.24         2373.128       7297.071       2304.338       2373.128         0.226          0.951       0.00488901   
     L20G012T34-7_G12T64-0_C9S        9239.988         0.248        3701.414       11046.994      3643.158       3701.414         0.341           1.0        0.00737559   
     L20G012T34-7_G12T64-1_C9S        8473.079         0.236        3696.732       9919.327       3064.085       3696.732         0.34           1.079        0.0073362   
     L20G012T34-7_G12T64-2_C9S        4390.416         0.321        2943.667       6303.614       2980.059       2943.667         0.273          1.771       0.00589626   
     L20G012T34-7_G17T64-1_C9S        8168.119         0.242        2827.884       9660.953       3084.368       2827.884         0.301          0.86        0.00649823   
           L20G012T64-0S              3146.029         0.099         311.646       3215.996        353.367        311.646         0.088          0.218       0.00189216   
    L20G012T64-0_G013T34-0_C9S        5285.611         0.228        1481.576       6108.228       1803.984       1481.576         0.203          0.688       0.00439108   
    L20G012T64-0_G013T34-1_C9S        5494.395         0.228        1677.349       6349.506       1875.243       1677.349         0.203          0.75        0.00439108   
    L20G012T64-0_G015T34-11_C9S       4732.484         0.203        1201.852       5278.316       1344.414       1201.852         0.19           0.611       0.00410532   
    L20G012T64-0_G015T34-15_C9S        6011.71         0.255        1936.976        7283.07       2492.863       1936.976         0.217          0.809       0.00467911   
    L20G012T64-0_G015T34-2_C9S        5872.363         0.255        1779.717       7114.254        2435.08       1779.717         0.217          0.761       0.00467911   
    L20G012T64-0_G015T34-6_C9S        4939.969          0.2         1380.086       5488.854       1372.214       1380.086         0.19           0.67        0.00410281   
    L20G012T64-0_G017T34-0_C9S        6126.622         0.266        1932.534       7589.927       2750.573       1932.534         0.223          0.799       0.00482288   
    L20G012T64-0_G017T34-1_C9S        4662.901         0.186         1237.09        5096.08       1164.461        1237.09         0.183          0.629       0.00395864   
    L20G012T64-0_G017T34-4_C9S        4480.328         0.192         1070.56       4930.196       1171.532        1070.56         0.183          0.57        0.00396197   
    L20G012T64-0_G017T34-5_C9S        6233.225         0.263         2042.22        7673.59       2738.337        2042.22         0.223          0.828       0.00482288   
    L20G012T64-0_G023T34-1_C9S        6731.221         0.183         838.659       7332.328        1642.37        838.659         0.201          0.295       0.00434632   
    L20G012T64-0_G023T34-2_C9S        6932.596         0.182        1179.042        7543.53       1678.389       1179.042         0.201          0.402       0.00434218   
    L20G012T64-0_G025T34-1_C9S        7084.513         0.205         1102.18       7922.059       2042.795        1102.18         0.214          0.375        0.0046326   
    L20G012T64-0_G025T34-2_C9S        6304.327         0.148         962.782       6646.053       1154.479        962.782         0.188          0.351       0.00405449   
    L20G012T64-0_G025T34-4_C9S        6135.533         0.148         594.912       6468.109       1123.568        594.912         0.188          0.223       0.00405927   
    L20G012T64-0_G025T34-5_C9S        7241.113         0.204        1345.019       8086.679       2072.465       1345.019         0.214          0.447       0.00463069   
    L20G012T64-0_G027T34-0_C9S        7159.914         0.208        1189.142       8038.096       2111.015       1189.142         0.221          0.401       0.00477617   
    L20G012T64-0_G027T34-1_C9S        5928.537         0.132         858.727       6176.508        939.285        858.727         0.181          0.328       0.00391051   
    L20G012T64-0_G027T34-2_C9S        5757.808         0.131         506.211       5994.569        903.669        506.211         0.181          0.199        0.0039155   
    L20G012T64-0_G027T34-3_C9S        7278.026         0.206        1387.069       8149.097       2114.249       1387.069         0.221          0.46        0.00477519   
     L20G012T64-0_G18T34-1_C9S         4988.71         0.23         1331.347       5783.358       1727.497       1331.347         0.201          0.657       0.00435002   
          L20G012T64-10S              2515.325         0.338        1845.714       3841.059       1961.145       1845.714         0.215          1.964       0.00464478   
    L20G012T64-10_G013T34-1_C9S       6586.393         0.28          3432.47       8420.105       3274.485        3432.47         0.306          1.334       0.00661404   
   L20G012T64-10_G015T34-15_C9S       7197.476         0.288        3693.955       9383.795       3795.692       3693.955         0.319          1.322       0.00689266   
    L20G012T64-10_G017T34-5_C9S       7477.598         0.295        3832.071       9928.819       4154.612       3832.071         0.326          1.327       0.00703364   
    L20G012T64-10_G023T34-2_C9S       8066.279         0.252        2842.572        9716.03       3273.315       2842.572         0.296          0.882       0.00638766   
    L20G012T64-10_G025T34-5_C9S        8288.27         0.259        2994.984       10120.672      3537.455       2994.984         0.308          0.91        0.00666323   
    L20G012T64-10_G027T34-3_C9S       8344.789         0.262        3062.914       10251.925      3639.572       3062.914         0.315          0.926       0.00680342   
           L20G012T64-1S              10685.272        0.25         4055.542       12822.326      4274.109       4055.542         0.335          0.949       0.00723573   
    L20G012T64-1_G012T34-4_C9S        12626.672        0.27         5580.139       15777.937      5835.675       5580.139         0.414          1.123       0.00893172   
    L20G012T64-1_G012T34-7_C9S        14644.374        0.273         6233.82       18421.329      6917.501        6233.82         0.424          1.084       0.00915094   
    L20G012T64-1_G013T34-0_C9S        16206.063        0.22         5838.211       18502.238       5218.58       5838.211         0.426          0.879       0.00919954   
    L20G012T64-1_G015T34-2_C9S        16828.94         0.237        6267.565       19734.488      6129.847       6267.565         0.439          0.921       0.00947816   
    L20G012T64-1_G017T34-0_C9S        17108.12         0.244        6478.448       20306.438       6553.93       6478.448         0.445          0.942       0.00961915   
    L20G012T64-1_G023T34-1_C9S        13863.45         0.257        4702.295       16861.204      5832.207       4702.295         0.398          0.853       0.00858832   
    L20G012T64-1_G025T34-1_C9S        14091.198        0.26         4870.159       17241.214      6057.724       4870.159         0.41           0.871       0.00886389   
    L20G012T64-1_G027T34-0_C9S        14156.115        0.261        4940.919       17355.836      6129.734       4940.919         0.417          0.88        0.00900408   
           L20G012T64-2S              3032.747         0.095         302.777       3094.465        324.833        302.777         0.085          0.219        0.0018417   
    L20G012T64-2_G013T34-0_C9S        5358.826         0.25         1920.187       6430.591        2143.53       1920.187         0.201          0.896       0.00434063   
    L20G012T64-2_G015T34-11_C9S       4770.374         0.229        1685.155       5521.482       1639.973       1685.155         0.188          0.868       0.00405486   
    L20G012T64-2_G015T34-2_C9S        5981.207         0.262        2078.312       7348.165       2608.698       2078.312         0.214          0.877       0.00462365   
    L20G012T64-2_G017T34-0_C9S        6300.734         0.264        2150.231       7772.843       2788.085       2150.231         0.22           0.863       0.00476241   
    L20G012T64-2_G017T34-4_C9S        4525.027         0.216        1534.004       5136.358       1415.119       1534.004         0.181          0.824       0.00391152   
    L20G012T64-2_G023T34-2_C9S        6276.649         0.161         755.502       6690.027       1283.784        755.502         0.193          0.279       0.00415925   
    L20G012T64-2_G025T34-2_C9S        5597.849         0.114         515.592       5767.033        742.034        515.592         0.179          0.205       0.00387157   
    L20G012T64-2_G025T34-5_C9S        6617.474         0.192         982.038       7281.932        1730.36        982.038         0.206          0.354       0.00444777   
    L20G012T64-2_G027T34-1_C9S        5210.402         0.096         434.657        5318.85        564.834        434.657         0.173          0.183       0.00372759   
    L20G012T64-2_G027T34-3_C9S        6653.245         0.195        1044.071       7347.366       1779.797       1044.071         0.213          0.375       0.00459227   
           L20G012T64-5S              2510.056         0.338        1842.743       3833.013       1957.037       1842.743         0.215          1.965       0.00464515   
    L20G012T64-5_G012T34-7_C9S        4644.883         0.342        3545.573       7207.109       3745.944       3545.573         0.304          2.049       0.00656057   
    L20G012T64-5_G013T34-0_C9S        6593.672         0.279        3434.569       8409.493       3254.159       3434.569         0.306          1.332       0.00661441   
    L20G012T64-5_G015T34-2_C9S         7195.86         0.288        3692.557       9381.688        3794.84       3692.557         0.319          1.322       0.00689303   
    L20G012T64-5_G017T34-0_C9S        7474.546         0.295        3834.825       9924.767       4152.917       3834.825         0.326          1.329       0.00703401   
    L20G012T64-5_G023T34-1_C9S        8065.264         0.252        2842.333       9714.807       3272.903       2842.333         0.296          0.882       0.00638766   
    L20G012T64-5_G025T34-1_C9S        8284.571         0.259        2993.948       10116.155      3535.876       2993.948         0.308          0.91        0.00666323   
    L20G012T64-5_G027T34-0_C9S        8347.723         0.262        3062.934       10255.529      3640.852       3062.934         0.315          0.926       0.00680342   
           L20G012T64-9S              10684.349        0.25         4055.425       12821.219       4273.74       4055.425         0.335          0.949       0.00723537   
    L20G012T64-9_G013T34-1_C9S        16216.195        0.22         5838.814       18513.806      5221.843       5838.814         0.426          0.879       0.00919918   
    L20G012T64-9_G015T34-15_C9S       16838.618        0.237        6268.813       19745.837      6133.373       6268.813         0.439          0.921       0.00947781   
    L20G012T64-9_G017T34-5_C9S        17106.084        0.244        6474.518       20304.021       6553.15       6474.518         0.445          0.942       0.00961879   
    L20G012T64-9_G023T34-2_C9S        13860.713        0.256        4701.125       16824.766      5789.167       4701.125         0.398          0.852       0.00858832   
    L20G012T64-9_G025T34-5_C9S        14094.124        0.26         4868.004       17244.795      6058.982       4868.004         0.41           0.87        0.00886389   
    L20G012T64-9_G027T34-3_C9S        14150.338        0.261         4939.33       17348.753      6127.232        4939.33         0.417          0.88        0.00900408   
          L20G0134T64-0S              1008.659         0.331         731.143       1499.946        742.126        731.143         0.106          1.93        0.00229193   
          L20G0134T64-1S               895.452         0.293         644.437       1182.668        490.13         644.437         0.116          1.861       0.00251548   
          L20G0134T64-2S              1007.693         0.331         730.894        1498.51        741.415        730.894         0.106          1.931       0.00229193   
          L20G0134T64-3S               893.995         0.294         644.861       1183.882        493.005        644.861         0.116          1.867       0.00251434   
          L20G0135T64-0S               842.619         0.299         608.598       1131.134        482.467        608.598         0.108          1.876       0.00232778   
          L20G0135T64-1S               840.342         0.299         607.026       1128.077        481.163        607.026         0.108          1.877       0.00232562   
          L20G0137T64-0S              1037.779         0.29          717.625       1359.954        555.474        717.625         0.122          1.784       0.00263109   
          L20G0137T64-1S              1038.063         0.292         717.611       1367.417        563.963        717.611         0.122          1.786       0.00263004   
          L20G0138T64-1S              1789.565         0.191         654.687       1966.961        464.388        654.687         0.182          0.871       0.00392056   
          L20G0138T64-2S               1794.06         0.19          655.061       1969.624        462.011        655.061         0.182          0.869       0.00392056   
           L20G013T34-0S              1743.242         0.342        1131.487       2704.855       1405.867       1131.487         0.122          1.742       0.00264555   
    L20G013T34-0_G0124T64-3_C9S       8901.172         0.241        3792.937       10509.63        3337.05       3792.937         0.336          1.058       0.00726431   
    L20G013T34-0_G0128T64-1_C9S       7120.123         0.275         3242.6        8997.105       3412.695        3242.6          0.296          1.161       0.00638467   
    L20G013T34-0_G0134T64-0_C9S       3455.877         0.318        1973.386       4912.763       2290.702       1973.386         0.207          1.505       0.00448115   
    L20G013T34-0_G0135T64-1_C9S       3244.743         0.326         1854.69       4739.335       2292.319        1854.69         0.213          1.516       0.00459341   
    L20G013T34-0_G0137T64-1_C9S       3470.489         0.32         1956.034       4966.188        2337.03       1956.034         0.227          1.488       0.00489633   
    L20G013T34-0_G0138T64-2_C9S       4307.164         0.274        2459.688       5430.254       2049.435       2459.688         0.284          1.455       0.00613037   
    L20G013T34-0_G0145T64-0_C9S       3272.787         0.328        2021.888       4814.271       2349.823       2021.888         0.214          1.641       0.00461162   
    L20G013T34-0_G014T64-0_C9S        7594.106         0.259        3487.706       9273.039       3241.184       3487.706         0.317          1.156       0.00684542   
    L20G013T34-0_G014T64-2_C9S        5470.485         0.132        1670.444       5699.297        866.713       1670.444         0.292          0.691       0.00629913   
    L20G013T34-0_G0156T64-1_C9S       3363.256         0.317        1751.757       4765.558       2211.833       1751.757         0.209          1.372       0.00452109   
    L20G013T34-0_G0158T64-3_C9S       5384.883         0.277        3098.785       6835.792       2618.969       3098.785         0.311          1.47        0.00670993   
    L20G013T34-0_G0158T64-5_C9S       3218.429         0.289        1913.009       4206.764       1709.922       1913.009         0.262          1.532       0.00565687   
    L20G013T34-0_G015T64-10_C9S       4542.404         0.158        1437.592       4828.733        906.104       1437.592         0.27           0.733       0.00584173   
    L20G013T34-0_G015T64-17_C9S       3819.901         0.31         1934.737        5294.76       2378.805       1934.737         0.219          1.327       0.00472656   
    L20G013T34-0_G0167T64-4_C9S        3538.41         0.31         1753.867       4904.586        2203.51       1753.867         0.206          1.299       0.00444664   
    L20G013T34-0_G0178T64-2_C9S       5645.551         0.274        3260.414       7117.625       2686.266       3260.414         0.325          1.472       0.00701416   
    L20G013T34-0_G0178T64-3_C9S       2782.911          0.3         1683.311       3746.226       1605.526       1683.311         0.251          1.573       0.00542027   
    L20G013T34-0_G017T64-6_C9S        4325.186         0.299        2094.387       5806.141       2476.514       2094.387         0.245          1.258       0.00529908   
    L20G013T34-0_G018T64-10_C9S        6933.66         0.236         2900.73       8117.149       2507.392        2900.73         0.302          1.034       0.00651841   
    L20G013T34-0_G018T64-3_C9S        4647.573         0.274        2445.677       5859.425       2211.408       2445.677         0.262          1.341       0.00565279   
    L20G013T34-0_G023T34-1_C6S        6200.433         0.241        2444.658       7320.863       2324.543       2444.658         0.233          0.979        0.0050407   
    L20G013T34-0_G023T64-0_C9S         9931.89         0.272        4480.752       12465.547      4657.457       4480.752         0.327          1.148       0.00706775   
    L20G013T34-0_G025T34-1_C6S        6719.224         0.252        2691.987       8093.469       2726.677       2691.987         0.246          1.003       0.00532335   
    L20G013T34-0_G025T34-4_C6S        5269.532         0.233         1951.4        6138.512       1864.763        1951.4          0.223          0.913       0.00481627   
    L20G013T34-0_G025T64-3_C9S        4046.396         0.319        2713.174       5771.147       2703.371       2713.174         0.237          1.769       0.00512992   
    L20G013T34-0_G027T34-0_C6S        6769.518         0.253        2735.566       8169.591       2766.943       2735.566         0.253          1.013       0.00546785   
    L20G013T34-0_G027T34-2_C6S        4791.984         0.234        1692.798       5591.358       1708.065       1692.798         0.218          0.872       0.00470392   
    L20G013T34-0_G028T64-0_C9S        4615.432         0.318        2301.365        6561.15       3059.304       2301.365         0.242          1.314       0.00522828   
    L20G013T34-0_G028T64-1_C9S        2549.902         0.316        1972.537       3601.438       1663.822       1972.537         0.238          2.036       0.00513972   
    L20G013T34-0_G046T64-0_C9S        6513.478         0.224        2020.512       7480.906       2159.437       2020.512         0.264          0.759       0.00570201   
    L20G013T34-0_G048T64-0_C9S        8313.127         0.204        2226.203       9283.875       2379.285       2226.203         0.303          0.645       0.00654003   
    L20G013T34-0_G058T64-2_C9S        9010.302         0.187        2480.961       9858.364       2267.545       2480.961         0.318          0.654       0.00685955   
    L20G013T34-0_G058T64-6_C9S        4669.896         0.304        2893.793       6358.472       2777.264       2893.793         0.263          1.616       0.00567014   
    L20G013T34-0_G068T64-0_C9S        10134.034        0.234        2737.286       11824.542      3612.197       2737.286         0.325          0.667       0.00701813   
    L20G013T34-0_G068T64-3_C9S        3973.008         0.311        2466.905       5523.879       2493.362       2466.905         0.251          1.628       0.00542086   
    L20G013T34-0_G123T64-0_C9S        8875.552          0.2         2853.723       9861.724       2465.431       2853.723         0.275          0.772       0.00593622   
    L20G013T34-0_G123T64-1_C9S        10229.194        0.227        3189.978       11802.763      3466.012       3189.978         0.274          0.765       0.00591497   
    L20G013T34-0_G123T64-2_C9S        5323.257         0.266        2374.241       6594.683       2389.899       2374.241         0.228          1.129       0.00493075   
     L20G013T34-0_G12T64-0_C9S        8382.288         0.23          3076.54       9717.497       2902.629        3076.54         0.333          0.903        0.0072017   
     L20G013T34-0_G12T64-1_C9S        9064.292         0.231        3195.786       10524.947       3161.59       3195.786         0.338          0.868       0.00729776   
     L20G013T34-0_G12T64-2_C9S        5794.565         0.267        2634.869       7193.865       2620.412       2634.869         0.271          1.152       0.00586407   
     L20G013T34-0_G17T64-1_C9S         6649.47          0.2         1821.833        7388.3        1847.075       1821.833         0.292          0.658       0.00631721   
           L20G013T34-1S              1741.254         0.344         1131.9        2724.031       1428.455        1131.9          0.122          1.747       0.00264555   
    L20G013T34-1_G0128T64-2_C9S       5246.098         0.299        2700.671       7042.376       3003.809       2700.671         0.285          1.337       0.00616562   
    L20G013T34-1_G0128T64-3_C9S       7115.289         0.275        3240.613       8990.997       3410.378       3240.613         0.296          1.161       0.00638467   
    L20G013T34-1_G023T64-3_C9S        9934.539         0.272        4480.736       12468.871      4658.699       4480.736         0.327          1.147       0.00706777   
    L20G013T34-1_G025T64-0_C9S        4047.898         0.318        2712.143       5754.361       2683.119       2712.143         0.237          1.766       0.00512992   
    L20G013T34-1_G046T64-1_C9S        6510.883         0.224        2023.821       7477.925       2158.576       2023.821         0.264          0.761       0.00570201   
    L20G013T34-1_G048T64-1_C9S        8311.834         0.204        2224.788       9282.431       2378.915       2224.788         0.303          0.645       0.00654003   
    L20G013T34-1_G058T64-7_C9S        9011.191         0.186        2480.825       9848.323       2250.354       2480.825         0.318          0.653       0.00685955   
    L20G013T34-1_G068T64-2_C9S        10139.059        0.234        2737.034       11830.405      3613.988       2737.034         0.325          0.666        0.0070181   
    L20G013T34-1_G123T64-0_C9S        10227.671        0.228        3187.508       11819.437      3490.714       3187.508         0.274          0.765       0.00591497   
     L20G013T34-1_G12T64-0_C9S         9057.7          0.231        3195.789       10517.292      3159.291       3195.789         0.338          0.869       0.00729776   
     L20G013T34-1_G12T64-1_C9S        8376.138         0.23         3080.183       9710.368       2900.499       3080.183         0.333          0.905       0.00719816   
     L20G013T34-1_G12T64-2_C9S        5782.604         0.267        2632.445       7179.016       2615.003       2632.445         0.271          1.154       0.00585959   
          L20G0145T64-0S              1140.936         0.299         506.852       1531.596        653.277        506.852         0.105          1.154       0.00226978   
          L20G0145T64-1S              1138.958         0.299         506.009        1528.94        652.144        506.009         0.105          1.154       0.00226934   
           L20G014T64-0S              4385.698         0.289        2244.522       5732.485       2330.082       2244.522         0.241          1.319       0.00521302   
    L20G014T64-0_G015T34-2_C9S        8038.635         0.274        3810.707       10134.704      3824.943       3810.707         0.33           1.208       0.00711897   
    L20G014T64-0_G017T34-0_C9S        8240.158         0.282        3976.731       10584.869      4157.288       3976.731         0.336          1.237       0.00726176   
           L20G014T64-2S              1840.657        -0.468          415.5        2623.505       -836.376         415.5          0.189          0.24        0.00408512   
    L20G014T64-2_G015T34-11_C9S       4828.809         0.072        1415.619       4883.368        378.882       1415.619         0.279          0.629        0.0060271   
    L20G014T64-2_G015T34-2_C9S        6157.281         0.183        1974.158       6707.135       1502.332       1974.158         0.305          0.759       0.00658716   
    L20G014T64-2_G017T34-0_C9S        6439.886         0.201        2145.359       7164.416       1802.312       2145.359         0.312           0.8        0.00673093   
    L20G014T64-2_G017T34-4_C9S        4513.381         0.037        1283.974        4526.25        173.906       1283.974         0.273          0.59        0.00588834   
