         Name                 E11            V12            G12            C11            C12            C44        RelDensity      AniRatio         mass      
    L20G012T34-4_G0178T64-2_C9S       2350.619         0.359        1948.255       3931.622       2201.953       1948.255         0.209          2.253       0.00452444   
    L20G012T34-4_G0178T64-3_C9S       1108.969         0.361        1017.875       1872.912       1058.093       1017.875         0.161          2.498       0.00348473   
    L20G012T34-4_G017T34-0_C6S        3655.233         0.301        2077.146       4934.372       2124.815       2077.146         0.162          1.479       0.00349279   
    L20G012T34-4_G017T34-4_C6S         1489.61         0.364        1371.093       2553.562       1461.473       1371.093         0.14           2.511       0.00301706   
    L20G012T34-4_G018T64-1_C9S        2326.268         0.359        1915.763       3890.892       2179.142       1915.763         0.173          2.238       0.00373189   
    L20G012T34-4_G018T64-3_C9S        1565.302         0.31         1414.402       2169.663        974.776       1414.402         0.176          2.367       0.00380634   
    L20G012T34-4_G018T64-9_C9S        3512.939         0.312        1930.832       4899.338       2221.793       1930.832         0.208          1.442       0.00448841   
    L20G012T34-4_G028T64-1_C9S        1406.671         0.386        1285.214       2733.146       1718.232       1285.214         0.152          2.533       0.00327899   
    L20G012T34-4_G048T64-1_C9S         4893.62         0.156        1100.927       5193.097        959.861       1100.927          0.2           0.52        0.00431238   
    L20G012T34-4_G058T64-7_C9S        5249.565         0.135        1195.606       5480.507        855.339       1195.606         0.209          0.517        0.0045129   
     L20G012T34-4_G12T64-0_C9S        4621.416         0.236        2059.151       5410.234       1671.224       2059.151         0.222          1.101       0.00479695   
     L20G012T34-4_G12T64-1_C9S        4983.922         0.247        2056.102       5947.703       1950.973       2056.102         0.223          1.029       0.00481285   
     L20G012T34-4_G12T64-2_C9S        2270.453         0.331        1666.753       3376.322       1670.497       1666.753         0.176          1.954       0.00381062   
     L20G012T34-4_G13T64-0_C9S        2559.548         0.318        1960.339       3638.571       1696.577       1960.339         0.196          2.019       0.00424387   
     L20G012T34-4_G17T64-0_C9S        4495.615         0.244        1564.079       5336.058        1722.22       1564.079         0.197          0.866       0.00425265   
     L20G012T34-4_G17T64-1_C9S        3730.854         0.204        1286.936       4166.517       1067.801       1286.936         0.199          0.831       0.00429002   
           L20G012T34-7S               736.767         0.392         805.052       1489.844        960.557        805.052         0.077          3.042       0.00165824   
    L20G012T34-7_G0124T64-1_C9S       3783.711         0.27         1637.377        4728.02        1748.72       1637.377         0.179          1.099       0.00387479   
    L20G012T34-7_G0125T64-4_C9S        4355.83         0.252        1762.071       5246.703       1767.606       1762.071         0.193          1.013       0.00417052   
    L20G012T34-7_G0128T64-1_C9S       3299.376         0.321        2009.391       4737.135        2239.5        2009.391         0.196          1.609       0.00423642   
    L20G012T34-7_G0128T64-3_C9S       3223.955         0.311        1940.895       4482.432       2023.275       1940.895         0.193          1.579       0.00416652   
    L20G012T34-7_G012T64-10_C9S       2132.732         0.359        1953.803       3567.186       1997.847       1953.803         0.205          2.49        0.00443684   
    L20G012T34-7_G012T64-9_C9S        7640.872         0.263        3438.111       9406.514       3356.734       3438.111         0.284          1.137       0.00612935   
    L20G012T34-7_G0138T64-2_C9S       1809.347         0.343        1677.719       2818.912        1471.67       1677.719         0.186          2.491       0.00400685   
    L20G012T34-7_G014T64-0_C9S        3618.709         0.324        2397.932       5248.917       2515.753       2397.932         0.215          1.755       0.00464098   
    L20G012T34-7_G0158T64-3_C9S       2202.665         0.352        2066.194       3566.605       1937.415       2066.194         0.202          2.536       0.00435353   
    L20G012T34-7_G0158T64-5_C9S       1332.237         0.346        1290.024       2101.665        1111.89       1290.024         0.169          2.607       0.00366036   
    L20G012T34-7_G0178T64-2_C9S       2297.392         0.358        2219.373       3824.301       2132.554       2219.373         0.21           2.624       0.00452686   
    L20G012T34-7_G0178T64-3_C9S       1151.751         0.354        1135.617        1881.87       1031.241       1135.617         0.161          2.67        0.00348715   
    L20G012T34-7_G018T64-10_C9S       3513.124         0.312        1931.839       4899.596        2221.91       1931.839         0.208          1.443       0.00448841   
    L20G012T34-7_G018T64-3_C9S        2327.087         0.359        1915.652       3892.262        2179.91       1915.652         0.173          2.237       0.00373189   
    L20G012T34-7_G023T34-1_C6S        3723.459         0.244        1565.591        4419.55       1426.416       1565.591         0.15           1.046        0.0032369   
    L20G012T34-7_G025T34-1_C6S        3997.226         0.268         1859.4        4973.161       1820.775        1859.4          0.157          1.18        0.00339558   
    L20G012T34-7_G025T34-4_C6S        3233.246         0.227        1279.611        3730.62       1095.538       1279.611         0.143          0.971       0.00307843   
    L20G012T34-7_G027T34-0_C6S        4085.217         0.273        1995.795       5138.842       1929.717       1995.795         0.161          1.244       0.00347492   
    L20G012T34-7_G027T34-2_C6S        2886.687         0.232        1142.771       3357.263       1014.173       1142.771         0.139          0.975       0.00299915   
    L20G012T34-7_G028T64-0_C9S        1412.084         0.385        1285.877       2726.202       1706.647       1285.877         0.152          2.522       0.00327899   
    L20G012T34-7_G028T64-1_C9S         990.734         0.376        1211.485       1811.639       1091.628       1211.485         0.154          3.365       0.00333175   
    L20G012T34-7_G058T64-6_C9S        2673.019         0.315        2000.415       3763.268       1730.554       2000.415         0.18           1.968       0.00389324   
    L20G012T34-7_G068T64-3_C9S        2374.254         0.321        1752.947       3408.875        1611.56       1752.947         0.173          1.951       0.00373739   
    L20G012T34-7_G123T64-0_C9S         5743.04         0.185        1780.042        6269.61       1423.163       1780.042         0.178          0.735       0.00385334   
    L20G012T34-7_G123T64-2_C9S        3536.292         0.247        1418.566       4220.133       1384.293       1418.566         0.146           1.0        0.00315984   
     L20G012T34-7_G12T64-0_C9S        4976.968         0.247        2055.782       5939.404       1948.251       2055.782         0.223          1.03        0.00481285   
     L20G012T34-7_G12T64-1_C9S        4633.087         0.236        2058.261       5423.897       1675.445       2058.261         0.222          1.098       0.00479695   
     L20G012T34-7_G12T64-2_C9S        2270.031         0.331         1665.32       3375.695       1670.187        1665.32         0.176          1.953       0.00380843   
     L20G012T34-7_G17T64-1_C9S        4485.507         0.245        1558.916       5333.582       1730.765       1558.916         0.197          0.865       0.00425265   
           L20G012T64-0S              1964.831         0.095         188.86        2004.817        210.45         188.86          0.055          0.211       0.00119475   
    L20G012T64-0_G013T34-0_C9S        3229.184         0.227         883.46        3725.933       1094.162        883.46          0.13           0.671       0.00281524   
    L20G012T64-0_G013T34-1_C9S        3322.541         0.229         986.727       3845.684       1142.233        986.727         0.13           0.73        0.00281524   
    L20G012T64-0_G015T34-11_C9S       2904.185         0.201         715.277       3230.925        812.786        715.277         0.122          0.592       0.00263167   
    L20G012T64-0_G015T34-15_C9S       3627.982         0.256        1137.571        4403.81        1515.29       1137.571         0.139          0.788       0.00299937   
    L20G012T64-0_G015T34-2_C9S        3553.537         0.255        1054.946       4305.041       1473.538       1054.946         0.139          0.745       0.00299937   
    L20G012T64-0_G015T34-6_C9S        2993.416          0.2          816.35        3326.018        831.504        816.35          0.122          0.655       0.00263106   
    L20G012T64-0_G017T34-0_C9S        3683.767         0.267        1140.115       4573.341       1665.869       1140.115         0.143          0.784       0.00309138   
    L20G012T64-0_G017T34-1_C9S        2829.952         0.186         731.369       3092.852        706.72         731.369         0.118          0.613       0.00253895   
    L20G012T64-0_G017T34-4_C9S        2753.485         0.189         634.223       3019.474        703.675        634.223         0.118          0.548       0.00253977   
    L20G012T64-0_G017T34-5_C9S        3742.806         0.265        1197.371       4626.966       1668.226       1197.371         0.143          0.809       0.00309138   
    L20G012T64-0_G023T34-1_C9S        4123.401         0.181         472.809        4481.97        990.521        472.809         0.129          0.271       0.00279672   
    L20G012T64-0_G023T34-2_C9S        4213.181         0.183         685.844       4589.424       1027.986        685.844         0.129          0.385       0.00279571   
    L20G012T64-0_G025T34-1_C9S         4322.05         0.202         611.747       4814.398       1218.682        611.747         0.138          0.34        0.00298042   
    L20G012T64-0_G025T34-2_C9S        3837.957         0.146         555.652       4039.616        690.614        555.652         0.121          0.332       0.00261167   
    L20G012T64-0_G025T34-4_C9S        3756.716         0.146         331.655       3954.106        675.995        331.655         0.121          0.202       0.00261283   
    L20G012T64-0_G025T34-5_C9S        4405.526         0.205         785.605       4926.357       1270.318        785.605         0.138          0.43        0.00297996   
    L20G012T64-0_G027T34-0_C9S        4366.349         0.205         655.036       4882.548       1259.022        655.036         0.142          0.362       0.00307238   
    L20G012T64-0_G027T34-1_C9S        3613.819         0.128         491.027       3754.921        551.181        491.027         0.117          0.307       0.00251961   
    L20G012T64-0_G027T34-2_C9S        3535.694         0.129         280.905       3676.165        544.461        280.905         0.117          0.179       0.00252083   
    L20G012T64-0_G027T34-3_C9S        4431.401         0.207         808.808       4968.318        1296.9         808.808         0.142          0.441       0.00307214   
     L20G012T64-0_G18T34-1_C9S        2937.626         0.219         749.713       3348.941        939.076        749.713         0.131          0.622       0.00282828   
          L20G012T64-10S               1400.06         0.337        1101.878       2129.664       1082.499       1101.878         0.146          2.104       0.00314769   
    L20G012T64-10_G013T34-1_C9S       3688.915         0.287        2085.051       4797.335       1931.045       2085.051         0.211          1.455       0.00454911   
   L20G012T64-10_G015T34-15_C9S       3998.597         0.298        2219.933       5352.895       2272.311       2219.933         0.219          1.441       0.00473094   
    L20G012T64-10_G017T34-5_C9S       4152.297         0.306        2292.417       5686.866       2507.465       2292.417         0.223          1.442       0.00482227   
    L20G012T64-10_G023T34-2_C9S       4913.101         0.243        1663.443       5821.264       1868.649       1663.443         0.206          0.842       0.00444168   
    L20G012T64-10_G025T34-5_C9S       5034.294         0.251        1741.784       6052.485       2028.269       1741.784         0.214          0.866       0.00462277   
    L20G012T64-10_G027T34-3_C9S       5065.125         0.253         1775.89       6112.695       2070.297        1775.89         0.218          0.879        0.0047139   
           L20G012T64-1S              6349.714         0.24         2498.872       7484.154       2363.417       2498.872         0.224          0.976       0.00484589   
    L20G012T64-1_G012T34-4_C9S        7636.862         0.263        3438.048       9401.578       3354.973       3438.048         0.284          1.137       0.00612853   
    L20G012T64-1_G012T34-7_C9S        8935.687         0.273        3829.687       11240.305      4220.912       3829.687         0.288          1.091       0.00622652   
    L20G012T64-1_G013T34-0_C9S        9725.963         0.213        3561.216       10993.466       2975.36       3561.216         0.289          0.888       0.00624597   
    L20G012T64-1_G015T34-2_C9S        10092.048        0.233        3778.605       11756.291      3571.338       3778.605         0.298          0.923        0.0064278   
    L20G012T64-1_G017T34-0_C9S        10249.597        0.241        3882.954       12101.718      3842.574       3882.954         0.302          0.94        0.00651912   
    L20G012T64-1_G023T34-1_C9S        8730.192         0.257         2924.58       10617.959      3672.699        2924.58         0.277          0.842       0.00598148   
    L20G012T64-1_G025T34-1_C9S        8852.836         0.259         2995.24       10810.054      3778.413        2995.24         0.285          0.852       0.00616257   
    L20G012T64-1_G027T34-0_C9S        8880.987         0.26         3025.352       10866.287      3817.885       3025.352         0.29           0.858        0.0062537   
           L20G012T64-2S              1921.021         0.091         185.87        1956.672        195.882        185.87          0.054          0.211       0.00117484   
    L20G012T64-2_G013T34-0_C9S        3312.884         0.244        1150.128       3932.219       1269.129       1150.128         0.129          0.864       0.00279533   
    L20G012T64-2_G015T34-11_C9S       2980.193         0.222        1011.739       3412.542        973.759       1011.739         0.121          0.83        0.00261175   
    L20G012T64-2_G015T34-2_C9S        3667.452         0.259        1240.253       4478.266       1565.278       1240.253         0.138          0.852       0.00297824   
    L20G012T64-2_G017T34-0_C9S        3835.291         0.261        1279.561       4702.186       1660.718       1279.561         0.142          0.841       0.00306902   
    L20G012T64-2_G017T34-4_C9S        2832.532         0.209         918.415       3184.212        841.341        918.415         0.117          0.784       0.00251985   
    L20G012T64-2_G023T34-2_C9S         3939.06         0.162         454.17        4202.268        812.372        454.17          0.126          0.268       0.00272198   
    L20G012T64-2_G025T34-2_C9S        3537.204         0.115         311.831       3646.177        473.797        311.831         0.117          0.197       0.00253793   
    L20G012T64-2_G025T34-5_C9S        4148.004         0.192         591.746       4564.504       1084.635        591.746         0.135          0.34        0.00290623   
    L20G012T64-2_G027T34-1_C9S        3303.419         0.096         263.615       3372.176        358.107        263.615         0.113          0.175       0.00244588   
    L20G012T64-2_G027T34-3_C9S        4173.225         0.195         627.077        4608.61       1116.371        627.077         0.139          0.359       0.00299841   
           L20G012T64-5S              1400.173         0.337        1099.749       2129.836       1082.586       1099.749         0.146           2.1        0.00314768   
    L20G012T64-5_G012T34-7_C9S        2609.752         0.354        2202.017       4264.128       2336.689       2202.017         0.21           2.285       0.00452836   
    L20G012T64-5_G013T34-0_C9S         3689.28         0.287        2086.254        4797.81       1931.236       2086.254         0.211          1.456       0.00454909   
    L20G012T64-5_G015T34-2_C9S        4001.674         0.299        2221.887       5371.858       2291.277       2221.887         0.219          1.443       0.00473092   
    L20G012T64-5_G017T34-0_C9S        4146.374         0.306        2291.489       5678.754       2503.889       2291.489         0.223          1.444       0.00482225   
    L20G012T64-5_G023T34-1_C9S        4911.885         0.243        1662.838       5819.824       1868.186       1662.838         0.206          0.842       0.00444168   
    L20G012T64-5_G025T34-1_C9S        5037.733         0.252        1740.685       6068.072       2044.324       1740.685         0.214          0.865       0.00462277   
    L20G012T64-5_G027T34-0_C9S        5064.129         0.253        1774.449       6111.493        2069.89       1774.449         0.218          0.878        0.0047139   
           L20G012T64-9S              6348.139         0.24         2497.798       7482.298       2362.831       2497.798         0.224          0.976        0.0048459   
    L20G012T64-9_G013T34-1_C9S        9721.613         0.213        3560.829       10988.549      2974.029       3560.829         0.289          0.889       0.00624599   
    L20G012T64-9_G015T34-15_C9S       10092.048        0.233         3778.52       11756.291      3571.338        3778.52         0.298          0.923       0.00642782   
    L20G012T64-9_G017T34-5_C9S        10252.516        0.241        3884.328       12105.164      3843.669       3884.328         0.302          0.94        0.00651915   
    L20G012T64-9_G023T34-2_C9S         8725.93         0.257        2925.157       10612.776      3670.906       2925.157         0.277          0.843       0.00598148   
    L20G012T64-9_G025T34-5_C9S        8842.484         0.259        2995.182       10797.413      3773.995       2995.182         0.285          0.853       0.00616257   
    L20G012T64-9_G027T34-3_C9S        8876.259         0.26         3025.545       10860.502      3815.852       3025.545         0.29           0.859        0.0062537   
          L20G0134T64-0S               605.314         0.329         446.218        893.619        438.153        446.218         0.071          1.959       0.00153069   
          L20G0134T64-1S               468.947         0.287         335.605        609.853        245.481        335.605         0.075          1.842        0.0016249   
          L20G0134T64-2S               606.195         0.329         446.425        894.919        438.79         446.425         0.071          1.957       0.00153069   
          L20G0134T64-3S               468.881         0.287         335.45         609.767        245.446        335.45          0.075          1.842       0.00162417   
          L20G0135T64-0S               435.862         0.296         314.354        580.305        243.992        314.354         0.069          1.869       0.00148261   
          L20G0135T64-1S               433.35          0.297         314.141        578.533        244.416        314.141         0.069          1.88        0.00148127   
          L20G0137T64-0S               529.475         0.288         367.475        690.309        279.226        367.475         0.077          1.788       0.00167217   
          L20G0137T64-1S               525.72          0.288         366.802        685.414        277.246        366.802         0.077          1.797       0.00167151   
          L20G0138T64-1S               788.045         0.232         386.637        916.509        276.862        386.637         0.117          1.209       0.00252279   
          L20G0138T64-2S               785.446         0.232         386.257        913.486        275.949        386.257         0.117          1.212       0.00252279   
           L20G013T34-0S              1050.435         0.344         682.401       1643.309        861.735        682.401         0.078          1.746       0.00167777   
    L20G013T34-0_G0124T64-3_C9S        4817.17         0.242        2183.603       5697.573       1819.014       2183.603         0.224          1.126       0.00484599   
    L20G013T34-0_G0128T64-1_C9S       4104.175         0.282        1935.643       5272.005        2070.62       1935.643         0.197          1.209       0.00425776   
    L20G013T34-0_G0134T64-0_C9S       2065.103         0.324        1198.903        2995.42       1435.675       1198.903         0.14           1.537       0.00302111   
    L20G013T34-0_G0135T64-1_C9S       1839.704         0.331        1075.949       2735.768       1353.571       1075.949         0.139          1.557       0.00300795   
    L20G013T34-0_G0137T64-1_C9S       1952.997         0.324        1126.193       2832.811       1357.738       1126.193         0.148          1.527       0.00319762   
    L20G013T34-0_G0138T64-2_C9S       2184.097         0.296        1448.909        2907.9         1222.64       1448.909         0.186          1.72        0.00402638   
    L20G013T34-0_G0145T64-0_C9S       1824.356         0.333        1148.438       2733.121       1364.512       1148.438         0.139          1.678       0.00300977   
    L20G013T34-0_G014T64-0_C9S        4394.556         0.26         2143.289       5376.937       1889.194       2143.289         0.215          1.229       0.00465445   
    L20G013T34-0_G014T64-2_C9S        3131.185         0.107         902.969       3213.587        385.055        902.969         0.191          0.638       0.00412376   
    L20G013T34-0_G0156T64-1_C9S       1935.788         0.325        1025.868       2817.589       1356.617       1025.868         0.138          1.404       0.00297183   
    L20G013T34-0_G0158T64-3_C9S       2654.867         0.296        1801.441       3534.681       1486.173       1801.441         0.205          1.759       0.00442137   
    L20G013T34-0_G0158T64-5_C9S       1602.894         0.313        1096.418       2242.463       1021.675       1096.418         0.17           1.796       0.00367989   
    L20G013T34-0_G015T64-10_C9S       2679.519         0.146         820.988        2820.31        482.161        820.988         0.177          0.702       0.00382826   
    L20G013T34-0_G015T64-17_C9S       2232.541         0.318        1135.829       3173.708       1479.823       1135.829         0.149          1.341       0.00321761   
    L20G013T34-0_G0167T64-1_C9S       2167.913         0.329        1298.223       3200.466        1569.23       1298.223         0.153          1.592       0.00330254   
    L20G013T34-0_G0167T64-4_C9S       2139.273         0.318        1050.485       3041.122       1418.001       1050.485         0.141          1.294       0.00303542   
    L20G013T34-0_G0178T64-2_C9S        2719.75         0.295        1900.371       3611.308       1511.115       1900.371         0.214          1.81        0.00462239   
    L20G013T34-0_G0178T64-3_C9S       1415.975         0.32          957.448       2026.227        953.519        957.448         0.162          1.785       0.00350668   
    L20G013T34-0_G017T64-6_C9S        2462.906         0.308        1186.381       3393.243       1510.287       1186.381         0.168          1.26        0.00363338   
    L20G013T34-0_G018T64-10_C9S       4223.235         0.235        1744.165       4935.872       1516.248       1744.165         0.209          1.02        0.00450684   
    L20G013T34-0_G018T64-3_C9S        2810.488         0.28         1490.699       3592.953        1397.26       1490.699         0.174          1.358       0.00374955   
    L20G013T34-0_G023T34-1_C6S        3773.888         0.238        1487.828       4432.942       1384.567       1487.828         0.151          0.976       0.00325644   
    L20G013T34-0_G023T64-0_C9S         5893.43         0.269        2706.188       7348.216       2704.063       2706.188         0.217          1.165       0.00468206   
    L20G013T34-0_G025T34-1_C6S        4079.734         0.25         1618.424       4895.681       1631.894       1618.424         0.159          0.992       0.00343925   
    L20G013T34-0_G025T34-4_C6S        3190.599         0.23         1155.989       3698.828       1104.845       1155.989         0.143          0.891       0.00309796   
    L20G013T34-0_G025T64-3_C9S        2304.543         0.322        1646.536       3319.962       1576.737       1646.536         0.155          1.889       0.00334765   
    L20G013T34-0_G027T34-0_C6S        4106.341         0.251         1642.4        4936.853       1654.406        1642.4          0.163          1.001       0.00353144   
    L20G013T34-0_G027T34-2_C6S         2897.26         0.231         997.279       3364.136       1010.553        997.279         0.14           0.847       0.00301869   
    L20G013T34-0_G028T64-0_C9S        2502.239         0.334        1346.509       3762.782       1887.041       1346.509         0.157          1.436       0.00338778   
    L20G013T34-0_G028T64-1_C9S        1374.235         0.329        1163.917       2028.768        994.731       1163.917         0.155          2.251       0.00335097   
    L20G013T34-0_G046T64-0_C9S        3717.426         0.208        1094.212       4173.378       1096.039       1094.212         0.172          0.711       0.00371724   
    L20G013T34-0_G048T64-0_C9S        4842.248         0.17         1155.039       5204.695       1066.022       1155.039          0.2           0.558       0.00432855   
    L20G013T34-0_G058T64-2_C9S        5214.411         0.147        1243.647       5492.704        946.574       1243.647         0.21           0.547       0.00452907   
    L20G013T34-0_G058T64-6_C9S        2669.494         0.311        1815.645       3711.536       1675.309       1815.645         0.175          1.783        0.0037848   
    L20G013T34-0_G067T64-0_C9S        4490.001         0.262        1909.339       5516.155        1958.31       1909.339         0.199          1.073       0.00430178   
    L20G013T34-0_G068T64-0_C9S        6120.019         0.228        1553.515       7072.498       2088.769       1553.515         0.219          0.623        0.004725    
    L20G013T34-0_G068T64-3_C9S        2299.687         0.319        1554.204       3279.914       1536.406       1554.204         0.168          1.783       0.00362895   
    L20G013T34-0_G123T64-0_C9S        5421.195         0.191        1696.431       5958.587       1406.786       1696.431         0.179          0.745       0.00387117   
    L20G013T34-0_G123T64-1_C9S        6260.211         0.225        1910.495       7200.985       2090.608       1910.495         0.179          0.748       0.00386194   
    L20G013T34-0_G123T64-2_C9S        3025.453         0.273        1396.307       3805.753        1429.12       1396.307         0.147          1.175       0.00317767   
     L20G013T34-0_G12T64-0_C9S        4618.908         0.225        1701.482        5313.03       1542.492       1701.482         0.219          0.903       0.00474002   
     L20G013T34-0_G12T64-1_C9S        5088.669         0.232        1779.617       5918.204       1787.791       1779.617         0.221          0.862       0.00477997   
     L20G013T34-0_G12T64-2_C9S         3176.36         0.267        1483.161       3943.403        1436.41       1483.161         0.176          1.183       0.00379255   
     L20G013T34-0_G17T64-1_C9S        3709.242         0.202         989.394       4131.781        1045.89        989.394         0.193          0.641       0.00417808   
           L20G013T34-1S              1052.603         0.345         680.614       1653.567        870.963        680.614         0.078          1.739       0.00167777   
    L20G013T34-1_G0128T64-2_C9S       2762.934         0.313        1561.752       3865.369       1761.078       1561.752         0.187          1.484       0.00404307   
    L20G013T34-1_G0128T64-3_C9S       4108.814         0.282        1935.328       5277.964       2072.961       1935.328         0.197          1.208       0.00425776   
    L20G013T34-1_G023T64-3_C9S        5895.432         0.268         2705.06        7334.82       2685.426        2705.06         0.217          1.164       0.00468138   
    L20G013T34-1_G025T64-0_C9S        2304.255         0.321         1645.31       3308.373       1564.047        1645.31         0.155          1.886       0.00334765   
    L20G013T34-1_G046T64-1_C9S        3717.374         0.208        1093.937        4173.32       1096.023       1093.937         0.172          0.711       0.00371724   
    L20G013T34-1_G048T64-1_C9S        4838.898         0.17         1153.998       5201.095       1065.284       1153.998          0.2           0.558       0.00432855   
    L20G013T34-1_G058T64-7_C9S        5214.894         0.147        1242.477       5493.212        946.661       1242.477         0.21           0.547       0.00452907   
    L20G013T34-1_G067T64-1_C9S        4490.302         0.262        1910.209       5516.525       1958.441       1910.209         0.199          1.074       0.00430178   
    L20G013T34-1_G068T64-2_C9S         6116.52         0.228        1553.315       7068.454       2087.574       1553.315         0.219          0.624       0.00472498   
    L20G013T34-1_G123T64-0_C9S        6270.724         0.225         1911.34       7213.078       2094.119        1911.34         0.179          0.747       0.00386194   
     L20G013T34-1_G12T64-0_C9S        5087.312         0.232        1778.606       5916.626       1787.314       1778.606         0.221          0.861       0.00477997   
     L20G013T34-1_G12T64-1_C9S         4621.65         0.226        1701.747       5324.355       1554.657       1701.747         0.219          0.903       0.00474002   
     L20G013T34-1_G12T64-2_C9S        3168.385         0.267        1479.677       3933.502       1432.804       1479.677         0.176          1.183       0.00379291   
          L20G0145T64-0S               622.119         0.29          251.792        815.254        332.991        251.792         0.067          1.044       0.00145244   
          L20G0145T64-1S               622.406         0.291         252.344        817.744        335.633        252.344         0.067          1.047       0.00145242   
           L20G014T64-0S               1985.62         0.317        1283.916        2813.52       1305.836       1283.916         0.157          1.703       0.00339846   
    L20G014T64-0_G015T34-2_C9S         4659.47         0.278        2332.996       5928.706       2282.798       2332.996         0.224          1.28        0.00483504   
    L20G014T64-0_G017T34-0_C9S        4764.225         0.286        2428.453       6180.246       2475.561       2428.453         0.228          1.311       0.00492681   
           L20G014T64-2S               704.91         -0.655         190.948       1463.864       -579.354        190.948         0.121          0.187       0.00261456   
    L20G014T64-2_G015T34-11_C9S        2705.06         0.029         740.72        2709.754         80.93         740.72          0.183          0.564       0.00394353   
    L20G014T64-2_G015T34-2_C9S        3539.157         0.169        1073.064       3800.392        772.883       1073.064         0.199          0.709       0.00430789   
    L20G014T64-2_G017T34-0_C9S        3703.354         0.19          1163.49       4065.759        953.696        1163.49         0.204          0.748       0.00439989   
    L20G014T64-2_G017T34-4_C9S        2497.354        -0.016         662.486       2498.613        -39.348        662.486         0.178          0.522       0.00385275   
