0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1.2949074506759644,1.296330279111862,1.2961542931199073,1.2954085777848958,1.2943568612255156,1.2930772250753269,1.291923684732968,1.2900921689609801,1.2889254110836097,1.2891770260427347,1.2879959080665562,1.287547724182088,1.286695370970115,1.2848931107948696,1.2845568414855948,1.2834732064120473,1.2831899317191915
1.253833532333374,1.2541348457336425,1.2541483306884764,1.2534500699043272,1.252426358437538,1.2513068653714654,1.2504382720285054,1.2491449794330922,1.2484813796580623,1.2467178040490299,1.2449822482524773,1.2437862390483954,1.242283777643766,1.2401515428593255,1.2387204284620257,1.2368922342255089,1.234329180312619
1.1990296840667725,1.1982748985290528,1.1976319766044616,1.1956651116609573,1.1951519638240335,1.1935927163007853,1.192710952552244,1.1910348840181832,1.1904810808344248,1.1895302012693272,1.1881478112314956,1.1860857513851002,1.1837242247602116,1.1819005044146111,1.1791122645389582,1.1784653957425522,1.175198904767833
1.1419087648391724,1.1409612238407134,1.1396039220690726,1.138903921678662,1.1371398176185785,1.1354847148220613,1.1339352672698924,1.132522282812266,1.1304349491224737,1.128206244087691,1.1260159586147975,1.1246738618177856,1.1222080286626568,1.1194141965578321,1.1178461718953459,1.1152280060427355,1.1130180471716444
1.0636341571807861,1.064193445444107,1.064212473332882,1.0641114120632411,1.0637809072636069,1.0631834778157248,1.062679404747387,1.0610051045768512,1.0612644091700911,1.0610218712372212,1.0600441550461945,1.059472535300858,1.058808767334796,1.0578318967018208,1.0571011907770234,1.0552875435916877,1.0538066391885161
1.0081524848937988,1.008897167444229,1.0097980985045432,1.0097415551096198,1.0101236024819311,1.010464803711213,1.0112531756548637,1.0113966411778457,1.0114503988730579,1.0096623256457136,1.008555840146509,1.0073632132583545,1.00725740839988,1.0057228298728913,1.0047167894401139,1.0043035129010762,1.0025558481946668
1.005890965461731,1.0050446063280105,1.0037116514146327,1.002589036144316,1.000725497465953,0.999181937355343,0.9993431524630549,0.9987027126934483,0.9965066745347815,0.9951010190192545,0.9942842662936946,0.9928602699017699,0.9917887357272075,0.9907500954496361,0.9894786140745999,0.9889115759089405,0.9866676305668626
0.9500156044960022,0.9505336493253707,0.9510204990208148,0.9512239406034348,0.9509566062737254,0.9510277015314808,0.9512655384569361,0.9515474582580271,0.9517755794151788,0.9506033572795943,0.9506031014105486,0.9507611593307819,0.9498697619305727,0.9498027926319185,0.9490137057852422,0.9481589336677483,0.9482912046223766
0.9388944506645203,0.9376402169466018,0.9376918034255504,0.9369093019440768,0.9370220866542307,0.9366572110259717,0.9373159903271968,0.9363295846268312,0.9359787555963335,0.9356973449199408,0.9349840070623715,0.9349814302253356,0.9348007285794863,0.934166488249221,0.9341726127655929,0.9339870137196823,0.933079855254386
0.9125313758850098,0.9122629046440124,0.9115158981084823,0.9114238771498202,0.9114760095939038,0.9110867260209469,0.9123482142285664,0.9118685993230692,0.9114089567504857,0.9114084085911918,0.9112018703456608,0.9107673387809687,0.9105258852273115,0.9105775670735433,0.9117174745303367,0.9114460021919881,0.9105887400243213
0.9115008115768433,0.9117032945156097,0.9107075121998786,0.9106135018318889,0.9099114145107565,0.9091628208760542,0.9081956490133122,0.9081783649366318,0.9075102666208305,0.9066249237686096,0.9052331428645266,0.9046460282675725,0.9040683942316657,0.9038683290694903,0.9028556485617174,0.9026705247821224,0.9024622978298585
0.8706438541412354,0.8722467958927155,0.8725406381487846,0.8730666766911744,0.8726516041986644,0.8723076125125959,0.8722919924193452,0.8728929199752349,0.8734685367423575,0.8740889069213833,0.8740419581468549,0.8744024597792689,0.8751069183180155,0.8746449710208127,0.874400631905998,0.873298165704146,0.8731855011285029
0.8893946409225464,0.8883492290973662,0.886317077577114,0.8851572365909813,0.8842787650011478,0.8837349207643044,0.8822082084289394,0.8814645341811221,0.880903270362691,0.8801037621427894,0.8793917044334465,0.8786570277925542,0.877810785647273,0.8761627972148239,0.875195549430575,0.8732467017342842,0.8734568899553703
0.8716247081756592,0.8710888028144836,0.8707415491342545,0.8705565331876278,0.8695549754872919,0.8681857088353485,0.8663424525845982,0.8658542891819765,0.8651703245893632,0.8655715073230602,0.8652836462685068,0.8642238499509464,0.8632696981924585,0.8627126326077104,0.8613513573425287,0.8618662646607964,0.8617883837855446
0.8402233719825745,0.8414062410593032,0.8417392455041407,0.84253311637789,0.842795221602544,0.8427611293056047,0.8422925250307236,0.8422469226267674,0.8420833181698522,0.8428726543775629,0.8416464688680428,0.8417854770210152,0.8411465606070982,0.8405796145328437,0.8404826146545139,0.8403893084399919,0.8400288971781104
0.8318542838096619,0.8321513503789901,0.8319743694365024,0.8323851834163069,0.8315389941040425,0.832259091775473,0.8337610586373142,0.8337370130115475,0.8342829857328572,0.8333074607805496,0.8323539853531402,0.8304986191209522,0.8308445831930189,0.8309621383503845,0.8308892201650123,0.8305246247554403,0.8304417056857896
0.8247169256210327,0.8261013209819793,0.8265716424584387,0.8274027249664067,0.8277898206688461,0.828308668301366,0.8278437418118805,0.827683744257381,0.8282698100352346,0.8284326007233913,0.8281809657567255,0.8278055371111469,0.8260572395923281,0.825319194802882,0.8251600670901731,0.8251411465489273,0.8251848866839443
0.8377548456192017,0.8380153268575667,0.8368360902369021,0.8362229675278066,0.836085997990146,0.835369420868959,0.8335145445482589,0.8327509656772836,0.8316918900077077,0.8311096972168789,0.8305791356806199,0.8296743861548134,0.828884957246624,0.8285398315509264,0.828340627706458,0.8281305462703996,0.8261440812604227
0.8033100366592407,0.8036758422851562,0.8027851903438568,0.8028692849278449,0.8025818671196698,0.8027511641521751,0.8039557034653946,0.8045618305741149,0.8050771526129522,0.8041293753236437,0.804113263527295,0.8046819666105051,0.8051606808228952,0.8053944840448577,0.8062010802523896,0.8057903337291652,0.8056281540216192
0.8161286115646362,0.816065502166748,0.8137433493137358,0.8140121247172354,0.8142030048876999,0.8133718309883771,0.8133936018924188,0.8115826573591687,0.8118023137539818,0.8106126534219269,0.8093995213421086,0.8088708561575715,0.8081571886758494,0.8079612899153891,0.8080776826454192,0.8081503710267285,0.8079781096241346
0.819452166557312,0.8174679517745971,0.8161325472593306,0.815455274492502,0.8155623444661496,0.8136154552606492,0.8133164180608948,0.8125729895261666,0.8111293752785875,0.8113619444575445,0.8106736520842919,0.80924259532694,0.8094957308346409,0.8082466775730907,0.8081536731946344,0.8071214914060116,0.8073550891627526
0.7978152632713318,0.797351261973381,0.7976624716818331,0.7979538919553159,0.7966697760347274,0.7961467783180435,0.7964374151330373,0.7946301082944992,0.7951677929527875,0.7942551808167447,0.7942762578307094,0.7936192109723466,0.7928301559699176,0.7922261380624739,0.7913903884389369,0.7921898730281443,0.7908887196877875
0.7923959493637085,0.7920513838529587,0.7913901443779469,0.7907549871727824,0.7898552305538206,0.790601356097739,0.790518884962049,0.7903856921692535,0.7903081182713163,0.7915587846310048,0.7916937334018501,0.7912706126316066,0.790893097725162,0.7908826420767274,0.790191642697653,0.7891214506260561,0.7892178461562005
0.7743203639984131,0.7748802542686463,0.7740869301557541,0.773824629098177,0.7736736506864428,0.7741111429644375,0.7739646769073716,0.7741341968061283,0.7728107512690292,0.7730012867513083,0.7743441568791511,0.7740069102874061,0.7748539604792125,0.7744897157099515,0.7743333093960421,0.7758608775344857,0.7757568449931344
0.7946295738220215,0.7944394648075103,0.7939034447073935,0.7939387736469505,0.792477752652019,0.7910485273519529,0.7899889176709854,0.7889628812017275,0.7879544699316343,0.7870998634814087,0.7867141635440708,0.78516332086541,0.7844843296983526,0.783798610899821,0.783128718482729,0.7821205903588855,0.7825753109677799
0.7662581205368042,0.7665195286273956,0.7676364728808402,0.7678026628047226,0.7687623955778775,0.7696402385904265,0.7698523282329419,0.7690660392596492,0.7694327357993981,0.7708685037898161,0.7707834974464556,0.7708176889777124,0.7704325837713423,0.769999699461544,0.7692743309683404,0.7694370289573531,0.7690997434589254
0.7679228782653809,0.7675497114658355,0.7668428799510001,0.7667411388903854,0.7662607740215955,0.7658944304098559,0.7653338240131119,0.7651855280217688,0.7649802380508484,0.76603639453858,0.7659415633847253,0.7667576849263349,0.7670445701292521,0.7667475827307301,0.7669468416156626,0.766463308405195,0.7669553731160845
0.7504855394363403,0.7511172741651535,0.7523635275661945,0.7528256262466311,0.7534374198187141,0.7545424203897825,0.7548673128867194,0.7548189378773016,0.7552315916761855,0.7563196698663477,0.7561834062979571,0.7566058800174449,0.7564956553057801,0.7563145018530064,0.756359945144908,0.7550657817585503,0.7557586538215552
0.7430422306060791,0.7441112041473389,0.744565646648407,0.7453843978643417,0.7459261175215245,0.7458601900348067,0.745756646294251,0.7470093501447759,0.7475245541530019,0.7489682832248318,0.7487776894314032,0.7499562191959017,0.7511509630676114,0.7510731135722203,0.7518743911554806,0.7525457031738632,0.7534975601088284
0.7574477791786194,0.7568850189447403,0.7568169699609278,0.7575019859448073,0.7569113681729881,0.7578713381802475,0.7578984787354532,0.7573291694894612,0.7571012620117684,0.7568901262469191,0.7565854239163541,0.7567617073965923,0.7570550736335131,0.7564825278242281,0.7558822322521466,0.7545793001057868,0.7532472617419617
0.7492642402648926,0.7495709300041199,0.7489855724573136,0.7496896561086177,0.7502886729732154,0.7503204806079714,0.7496020814040041,0.7501199026153286,0.7502047449631998,0.7509605108469062,0.7506197430522109,0.749864768081836,0.7503373578580573,0.7500728803498286,0.7503778214992682,0.7506410868917426,0.751810596620718
0.7535492181777954,0.753600913286209,0.7527291557192801,0.7531322361975907,0.7524062897615134,0.7516188175042345,0.7513197564116995,0.7508621481935468,0.7509307667102687,0.7514469498656152,0.7513785511800508,0.7510760747414249,0.7511957980066882,0.7508435221539764,0.7500546071356026,0.7495237379028611,0.7490167537645998
0.7346315383911133,0.7353020310401917,0.7354397982358932,0.7360972483456135,0.7371070030853152,0.7383504352319985,0.7387050508738867,0.7390980386055753,0.7394241730522496,0.7404179610951556,0.7407971596952897,0.7422799356207044,0.7420411033484887,0.7425080286364628,0.741991731480343,0.7412958068726497,0.7408498810653026
0.7406152486801147,0.7400354862213135,0.7397979938983918,0.7398024888634682,0.7397666272729636,0.7407243055452407,0.7399613849552498,0.7392451517403547,0.7395217006394667,0.7405461664736203,0.740838720992499,0.7405429888422576,0.739524489464613,0.7405496890655553,0.7401793055281863,0.7397344787834618,0.7400322780929611
0.735108494758606,0.734807488322258,0.7347195239365101,0.7350917991921305,0.7354732275087386,0.7357010567262582,0.7355029799412758,0.7361950930930691,0.7358196342119218,0.7359291549446392,0.7358763738598523,0.7357311654011202,0.7357210484667422,0.7359870730983825,0.7363808479100695,0.7357480953018585,0.7367495763685985
0.7413057088851929,0.7417054176330566,0.7408972442150116,0.7403053936362266,0.7406152618080377,0.7401679759763181,0.7407407885060087,0.7408805488548781,0.7413551657450199,0.7410306519865393,0.7408784476190238,0.7406286959753391,0.7403770642142155,0.7399038273918255,0.7390218266731742,0.7386677458327939,0.7383324896017545
0.7475040555000305,0.7465368747711182,0.746716706752777,0.747079089641571,0.7465453978300094,0.7450106724226474,0.7449323668994307,0.7437137403261571,0.7429915404581342,0.7424686779032298,0.7414261855659525,0.7395756423551598,0.7397417000010431,0.7389002424996176,0.7388492239907408,0.7379226548200124,0.737919407048723
0.7171406745910645,0.7182715892791748,0.7179444146156311,0.7180571016073226,0.7182081782400607,0.719661399861276,0.7198600449990181,0.7198705250908335,0.7202642248218188,0.7215500326790096,0.7231221565848388,0.7237619688891875,0.7245478892569077,0.724537254475764,0.7244958291928479,0.7249783138390863,0.7257541643538733
0.7431491613388062,0.7423311263322829,0.7413607637584209,0.7406974753215908,0.7394220535408704,0.7392774750022776,0.739378821131314,0.7387333797543136,0.7383973839652979,0.7381220987075389,0.7378274792534242,0.7370395684636655,0.7372521274464499,0.7365063178060762,0.7355325162552194,0.7344973686471856,0.7352584692814461
0.7079432010650635,0.7086613178253174,0.709659445285797,0.710901561975479,0.7119182888865471,0.7123969472438096,0.7137921952347457,0.7142291871690228,0.7140695976798038,0.7149301102961187,0.715950661365671,0.7164313075852978,0.7165219281133968,0.716562974385034,0.7171327298234208,0.7178897961062976,0.7186567225931731
0.7361912727355957,0.7358153164386749,0.7351305469870567,0.7341890976577997,0.7330391390584409,0.7323966010699048,0.7325323030427005,0.7324763441901565,0.7331364005386931,0.7323276556632019,0.7318541943277956,0.7319215657595534,0.7314589258203458,0.7304352446755839,0.7300985384129502,0.7294171176091697,0.729452846015401
0.7087011337280273,0.7088384330272675,0.7100435152649879,0.7105920466035603,0.7117306763567028,0.7112302438324315,0.7116917047014177,0.7112725128188554,0.7114797534527463,0.7110909836374698,0.7110006676156152,0.7110492639478929,0.7111038287580056,0.7112020496621768,0.7127963892509825,0.7127394698357357,0.7135221383155369
0.7085820436477661,0.7090556144714355,0.708301910161972,0.70890754956007,0.7093725460082291,0.7099283580426871,0.709484311165638,0.7098958468547621,0.710846219192505,0.7107637902538301,0.7104007990577127,0.7109895330515891,0.7116518390928726,0.7126002067443996,0.7123238212278888,0.7132534283489819,0.7132811956789387
0.7144531011581421,0.714488735795021,0.7142389093339442,0.7144839516058563,0.7138758424159137,0.7135577049925362,0.7142636572043809,0.7140514329060591,0.7148480843738161,0.715825175213185,0.7154698403865086,0.714971122203319,0.7146281274210873,0.7148680079429238,0.7149228710955823,0.7156057781055691,0.7161719068657721
0.7164181470870972,0.7168122500181199,0.7167011828720571,0.7171478882357479,0.7168443008441479,0.7167316430777125,0.7175876355440738,0.7178821606892104,0.7184838067774839,0.717883921734554,0.7179718218430472,0.7177465510443213,0.7176811590265824,0.7170344133921478,0.7170234275619798,0.7174896940710725,0.7171007035043292
0.7234804034233093,0.7225440680980683,0.7213831010460853,0.7211742132753132,0.7213800115741787,0.7214565014034134,0.7209102201889098,0.719864273469511,0.719724779507339,0.7195428718346149,0.7198169870929817,0.7197585594225977,0.7189247476051848,0.7180886023880114,0.7183002179820355,0.717831633355326,0.7175872472651811
0.7011619806289673,0.7014174669981003,0.7025522311031819,0.702189523331821,0.7019569421160966,0.7026243971915356,0.7024610468521462,0.7027323650654165,0.7027810600369381,0.7025419928253438,0.7028433277944434,0.7023798679314774,0.7025033843768225,0.7026788633704142,0.7027965644556242,0.7031199084301849,0.7043571054191446
0.705907940864563,0.7060108423233032,0.7058010864257812,0.7053015599250793,0.7051693371057509,0.7051115972363947,0.7043633843894599,0.7040082073374596,0.7038062704956338,0.7038742203203852,0.704389035081229,0.7049025857514076,0.7048270549240346,0.7044294420450432,0.7053571379573174,0.7053005103837923,0.7062245045446258
